graph_id,year,geography_code,geography,ses_category,n_unweighted,weighted_population_estimate,kish_effective_n,node_count,edge_count,density,component_count,isolate_count,mean_degree,maximum_degree,transitivity,population_graph_id,ses_definition,rule_id
2024_23_education_binary_higher__adjusted_stable,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,38,0.8444444444444444,1,0,7.6,9,0.9056603773584906,2024_23_education_binary_higher,education_binary,adjusted_stable
2024_23_education_binary_higher__phi_008,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,29,0.6444444444444445,1,0,5.8,9,0.7875,2024_23_education_binary_higher,education_binary,phi_008
2024_23_education_binary_higher__phi_012,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,15,0.3333333333333333,1,0,3.0,6,0.5121951219512195,2024_23_education_binary_higher,education_binary,phi_012
2024_23_education_binary_lower__adjusted_fdr,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,38,0.8444444444444444,1,0,7.6,9,0.9479553903345725,2024_23_education_binary_lower,education_binary,adjusted_fdr
2024_23_education_binary_lower__adjusted_stable,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,38,0.8444444444444444,1,0,7.6,9,0.9479553903345725,2024_23_education_binary_lower,education_binary,adjusted_stable
2024_23_education_binary_lower__phi_008,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,29,0.6444444444444445,1,0,5.8,9,0.782608695652174,2024_23_education_binary_lower,education_binary,phi_008
2024_23_education_binary_lower__phi_012,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,25,0.5555555555555556,1,0,5.0,8,0.7058823529411765,2024_23_education_binary_lower,education_binary,phi_012
2024_23_income_binary_higher__adjusted_fdr,2024,23,Maine,higher,6023,612345.9888777351,3366.731480895941,10,35,0.7777777777777778,1,0,7.0,8,0.8280542986425339,2024_23_income_binary_higher,income_binary,adjusted_fdr
2024_23_income_binary_higher__phi_008,2024,23,Maine,higher,6023,612345.9888777351,3366.731480895941,10,24,0.5333333333333333,1,0,4.8,8,0.7363636363636363,2024_23_income_binary_higher,income_binary,phi_008
2024_23_income_binary_higher__phi_012,2024,23,Maine,higher,6023,612345.9888777351,3366.731480895941,10,15,0.3333333333333333,2,1,3.0,5,0.6,2024_23_income_binary_higher,income_binary,phi_012
2024_23_income_binary_lower__adjusted_fdr,2024,23,Maine,lower,4163,360996.4154378745,2141.5198161276726,10,37,0.8222222222222222,1,0,7.4,8,0.9130434782608695,2024_23_income_binary_lower,income_binary,adjusted_fdr
2024_23_income_binary_lower__phi_008,2024,23,Maine,lower,4163,360996.4154378745,2141.5198161276726,10,28,0.6222222222222222,1,0,5.6,9,0.7894736842105263,2024_23_income_binary_lower,income_binary,phi_008
2024_23_income_binary_lower__phi_012,2024,23,Maine,lower,4163,360996.4154378745,2141.5198161276726,10,20,0.4444444444444444,1,0,4.0,8,0.5526315789473685,2024_23_income_binary_lower,income_binary,phi_012
2024_24_education_binary_higher__adjusted_fdr,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,33,0.7333333333333333,1,0,6.6,9,0.8823529411764706,2024_24_education_binary_higher,education_binary,adjusted_fdr
2024_24_education_binary_higher__adjusted_stable,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,33,0.7333333333333333,1,0,6.6,9,0.8823529411764706,2024_24_education_binary_higher,education_binary,adjusted_stable
2024_24_education_binary_higher__phi_008,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,23,0.5111111111111111,1,0,4.6,9,0.7142857142857143,2024_24_education_binary_higher,education_binary,phi_008
2024_24_education_binary_higher__phi_012,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,12,0.26666666666666666,1,0,2.4,6,0.34615384615384615,2024_24_education_binary_higher,education_binary,phi_012
2024_24_education_binary_lower__adjusted_fdr,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,26,0.5777777777777777,1,0,5.2,8,0.672,2024_24_education_binary_lower,education_binary,adjusted_fdr
2024_24_education_binary_lower__adjusted_stable,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,26,0.5777777777777777,1,0,5.2,8,0.672,2024_24_education_binary_lower,education_binary,adjusted_stable
2024_24_education_binary_lower__phi_008,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,26,0.5777777777777777,1,0,5.2,9,0.6614173228346457,2024_24_education_binary_lower,education_binary,phi_008
2024_24_education_binary_lower__phi_012,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,16,0.35555555555555557,1,0,3.2,7,0.4897959183673469,2024_24_education_binary_lower,education_binary,phi_012
2024_24_income_binary_higher__adjusted_fdr,2024,24,Maryland,higher,7727,2674872.8271566695,3853.8289727134315,10,30,0.6666666666666666,1,0,6.0,9,0.7590361445783133,2024_24_income_binary_higher,income_binary,adjusted_fdr
2024_24_income_binary_higher__phi_008,2024,24,Maryland,higher,7727,2674872.8271566695,3853.8289727134315,10,19,0.4222222222222222,1,0,3.8,8,0.5652173913043478,2024_24_income_binary_higher,income_binary,phi_008
2024_24_income_binary_higher__phi_012,2024,24,Maryland,higher,7727,2674872.8271566695,3853.8289727134315,10,11,0.24444444444444444,3,1,2.2,5,0.625,2024_24_income_binary_higher,income_binary,phi_012
2024_24_income_binary_lower__adjusted_fdr,2024,24,Maryland,lower,3668,1149431.8558862982,1549.037929003678,10,27,0.6,1,0,5.4,8,0.6363636363636364,2024_24_income_binary_lower,income_binary,adjusted_fdr
2024_24_income_binary_lower__phi_008,2024,24,Maryland,lower,3668,1149431.8558862982,1549.037929003678,10,24,0.5333333333333333,1,0,4.8,9,0.631578947368421,2024_24_income_binary_lower,income_binary,phi_008
2024_24_income_binary_lower__phi_012,2024,24,Maryland,lower,3668,1149431.8558862982,1549.037929003678,10,18,0.4,1,0,3.6,9,0.4925373134328358,2024_24_income_binary_lower,income_binary,phi_012
2024_25_education_binary_higher__adjusted_fdr,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,36,0.8,1,0,7.2,9,0.8389830508474576,2024_25_education_binary_higher,education_binary,adjusted_fdr
2024_25_education_binary_higher__adjusted_stable,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,36,0.8,1,0,7.2,9,0.8389830508474576,2024_25_education_binary_higher,education_binary,adjusted_stable
2024_25_education_binary_higher__phi_008,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,29,0.6444444444444445,1,0,5.8,9,0.759493670886076,2024_25_education_binary_higher,education_binary,phi_008
2024_25_education_binary_higher__phi_012,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,12,0.26666666666666666,3,2,2.4,7,0.42857142857142855,2024_25_education_binary_higher,education_binary,phi_012
2024_25_education_binary_lower__adjusted_fdr,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,33,0.7333333333333333,1,0,6.6,8,0.7692307692307693,2024_25_education_binary_lower,education_binary,adjusted_fdr
2024_25_education_binary_lower__adjusted_stable,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,33,0.7333333333333333,1,0,6.6,8,0.7692307692307693,2024_25_education_binary_lower,education_binary,adjusted_stable
2024_25_education_binary_lower__phi_008,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,32,0.7111111111111111,1,0,6.4,9,0.7336956521739131,2024_25_education_binary_lower,education_binary,phi_008
2024_25_education_binary_lower__phi_012,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,21,0.4666666666666667,1,0,4.2,9,0.5357142857142857,2024_25_education_binary_lower,education_binary,phi_012
2024_25_income_binary_higher__adjusted_fdr,2024,25,Massachusetts,higher,4999,3014473.8683586777,3103.787375012594,10,35,0.7777777777777778,1,0,7.0,9,0.820627802690583,2024_25_income_binary_higher,income_binary,adjusted_fdr
2024_25_income_binary_higher__phi_008,2024,25,Massachusetts,higher,4999,3014473.8683586777,3103.787375012594,10,25,0.5555555555555556,1,0,5.0,8,0.7368421052631579,2024_25_income_binary_higher,income_binary,phi_008
2024_25_income_binary_higher__phi_012,2024,25,Massachusetts,higher,4999,3014473.8683586777,3103.787375012594,10,12,0.26666666666666666,2,1,2.4,6,0.375,2024_25_income_binary_higher,income_binary,phi_012
2024_25_income_binary_lower__adjusted_fdr,2024,25,Massachusetts,lower,2273,1291149.9774426399,1362.352934244747,10,32,0.7111111111111111,1,0,6.4,9,0.75,2024_25_income_binary_lower,income_binary,adjusted_fdr
2024_25_income_binary_lower__phi_008,2024,25,Massachusetts,lower,2273,1291149.9774426399,1362.352934244747,10,33,0.7333333333333333,1,0,6.6,9,0.7839195979899497,2024_25_income_binary_lower,income_binary,phi_008
2024_25_income_binary_lower__phi_012,2024,25,Massachusetts,lower,2273,1291149.9774426399,1362.352934244747,10,22,0.4888888888888889,1,0,4.4,9,0.5684210526315789,2024_25_income_binary_lower,income_binary,phi_012
2024_26_education_binary_higher__adjusted_fdr,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,36,0.8,1,0,7.2,9,0.8553191489361702,2024_26_education_binary_higher,education_binary,adjusted_fdr
2024_26_education_binary_higher__adjusted_stable,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,36,0.8,1,0,7.2,9,0.8553191489361702,2024_26_education_binary_higher,education_binary,adjusted_stable
2024_26_education_binary_higher__phi_008,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,27,0.6,1,0,5.4,9,0.6956521739130435,2024_26_education_binary_higher,education_binary,phi_008
2024_26_education_binary_higher__phi_012,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,17,0.37777777777777777,1,0,3.4,7,0.6,2024_26_education_binary_higher,education_binary,phi_012
2024_26_education_binary_lower__adjusted_fdr,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,30,0.6666666666666666,1,0,6.0,9,0.75,2024_26_education_binary_lower,education_binary,adjusted_fdr
2024_26_education_binary_lower__adjusted_stable,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,30,0.6666666666666666,1,0,6.0,9,0.75,2024_26_education_binary_lower,education_binary,adjusted_stable
2024_26_education_binary_lower__phi_008,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,26,0.5777777777777777,1,0,5.2,9,0.65625,2024_26_education_binary_lower,education_binary,phi_008
2024_26_education_binary_lower__phi_012,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,20,0.4444444444444444,1,0,4.0,8,0.5131578947368421,2024_26_education_binary_lower,education_binary,phi_012
2024_26_income_binary_higher__adjusted_fdr,2024,26,Michigan,higher,5230,3770345.088212572,2678.0868595809684,10,23,0.5111111111111111,1,0,4.6,8,0.5510204081632653,2024_26_income_binary_higher,income_binary,adjusted_fdr
2024_26_income_binary_higher__phi_008,2024,26,Michigan,higher,5230,3770345.088212572,2678.0868595809684,10,25,0.5555555555555556,1,0,5.0,9,0.680672268907563,2024_26_income_binary_higher,income_binary,phi_008
2024_26_income_binary_higher__phi_012,2024,26,Michigan,higher,5230,3770345.088212572,2678.0868595809684,10,13,0.28888888888888886,2,1,2.6,6,0.4411764705882353,2024_26_income_binary_higher,income_binary,phi_012
2024_26_income_binary_lower__adjusted_fdr,2024,26,Michigan,lower,3956,2692328.180754935,1730.228877322282,10,31,0.6888888888888889,1,0,6.2,9,0.7329545454545454,2024_26_income_binary_lower,income_binary,adjusted_fdr
2024_26_income_binary_lower__phi_008,2024,26,Michigan,lower,3956,2692328.180754935,1730.228877322282,10,27,0.6,1,0,5.4,9,0.6521739130434783,2024_26_income_binary_lower,income_binary,phi_008
2024_26_income_binary_lower__phi_012,2024,26,Michigan,lower,3956,2692328.180754935,1730.228877322282,10,19,0.4222222222222222,1,0,3.8,8,0.5652173913043478,2024_26_income_binary_lower,income_binary,phi_012
2024_27_education_binary_higher__adjusted_fdr,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,37,0.8222222222222222,1,0,7.4,9,0.8709677419354839,2024_27_education_binary_higher,education_binary,adjusted_fdr
2024_27_education_binary_higher__adjusted_stable,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,37,0.8222222222222222,1,0,7.4,9,0.8709677419354839,2024_27_education_binary_higher,education_binary,adjusted_stable
2024_27_education_binary_higher__phi_008,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,27,0.6,1,0,5.4,9,0.7007299270072993,2024_27_education_binary_higher,education_binary,phi_008
2024_27_education_binary_higher__phi_012,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,14,0.3111111111111111,1,0,2.8,6,0.4864864864864865,2024_27_education_binary_higher,education_binary,phi_012
2024_27_education_binary_lower__adjusted_fdr,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,35,0.7777777777777778,1,0,7.0,8,0.8144796380090498,2024_27_education_binary_lower,education_binary,adjusted_fdr
2024_27_education_binary_lower__adjusted_stable,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,35,0.7777777777777778,1,0,7.0,8,0.8144796380090498,2024_27_education_binary_lower,education_binary,adjusted_stable
2024_27_education_binary_lower__phi_008,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,29,0.6444444444444445,1,0,5.8,9,0.7452229299363057,2024_27_education_binary_lower,education_binary,phi_008
2024_27_education_binary_lower__phi_012,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,19,0.4222222222222222,1,0,3.8,8,0.5142857142857142,2024_27_education_binary_lower,education_binary,phi_012
2024_27_income_binary_higher__adjusted_fdr,2024,27,Minnesota,higher,8479,2504592.201139341,5597.574991529273,10,34,0.7555555555555555,1,0,6.8,9,0.8,2024_27_income_binary_higher,income_binary,adjusted_fdr
2024_27_income_binary_higher__phi_008,2024,27,Minnesota,higher,8479,2504592.201139341,5597.574991529273,10,23,0.5111111111111111,1,0,4.6,9,0.6176470588235294,2024_27_income_binary_higher,income_binary,phi_008
2024_27_income_binary_higher__phi_012,2024,27,Minnesota,higher,8479,2504592.201139341,5597.574991529273,10,10,0.2222222222222222,3,2,2.0,4,0.2857142857142857,2024_27_income_binary_higher,income_binary,phi_012
2024_27_income_binary_lower__adjusted_fdr,2024,27,Minnesota,lower,3946,1145029.679618217,2362.400759602907,10,35,0.7777777777777778,1,0,7.0,9,0.8009049773755657,2024_27_income_binary_lower,income_binary,adjusted_fdr
2024_27_income_binary_lower__phi_008,2024,27,Minnesota,lower,3946,1145029.679618217,2362.400759602907,10,26,0.5777777777777777,1,0,5.2,9,0.7099236641221374,2024_27_income_binary_lower,income_binary,phi_008
2024_27_income_binary_lower__phi_012,2024,27,Minnesota,lower,3946,1145029.679618217,2362.400759602907,10,19,0.4222222222222222,1,0,3.8,9,0.4931506849315068,2024_27_income_binary_lower,income_binary,phi_012
2024_28_income_binary_higher__adjusted_fdr,2024,28,Mississippi,higher,1373,1020127.0826769536,814.4158435422628,10,17,0.37777777777777777,2,0,3.4,6,0.5892857142857143,2024_28_income_binary_higher,income_binary,adjusted_fdr
2024_28_income_binary_higher__phi_008,2024,28,Mississippi,higher,1373,1020127.0826769536,814.4158435422628,10,22,0.4888888888888889,1,0,4.4,8,0.574468085106383,2024_28_income_binary_higher,income_binary,phi_008
2024_28_income_binary_higher__phi_012,2024,28,Mississippi,higher,1373,1020127.0826769536,814.4158435422628,10,13,0.28888888888888886,2,1,2.6,6,0.5142857142857142,2024_28_income_binary_higher,income_binary,phi_012
2024_28_income_binary_lower__adjusted_fdr,2024,28,Mississippi,lower,1105,850444.390157324,651.9565227354294,10,21,0.4666666666666667,1,0,4.2,6,0.5625,2024_28_income_binary_lower,income_binary,adjusted_fdr
2024_28_income_binary_lower__phi_008,2024,28,Mississippi,lower,1105,850444.390157324,651.9565227354294,10,28,0.6222222222222222,1,0,5.6,9,0.7191780821917808,2024_28_income_binary_lower,income_binary,phi_008
2024_28_income_binary_lower__phi_012,2024,28,Mississippi,lower,1105,850444.390157324,651.9565227354294,10,21,0.4666666666666667,1,0,4.2,7,0.5769230769230769,2024_28_income_binary_lower,income_binary,phi_012
2024_29_education_binary_higher__adjusted_fdr,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,31,0.6888888888888889,1,0,6.2,8,0.8688524590163934,2024_29_education_binary_higher,education_binary,adjusted_fdr
2024_29_education_binary_higher__adjusted_stable,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,31,0.6888888888888889,1,0,6.2,8,0.8688524590163934,2024_29_education_binary_higher,education_binary,adjusted_stable
2024_29_education_binary_higher__phi_008,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,25,0.5555555555555556,1,0,5.0,9,0.6666666666666666,2024_29_education_binary_higher,education_binary,phi_008
2024_29_education_binary_higher__phi_012,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,18,0.4,1,0,3.6,8,0.5238095238095238,2024_29_education_binary_higher,education_binary,phi_012
2024_29_education_binary_lower__adjusted_fdr,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,31,0.6888888888888889,1,0,6.2,8,0.8736263736263736,2024_29_education_binary_lower,education_binary,adjusted_fdr
2024_29_education_binary_lower__adjusted_stable,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,31,0.6888888888888889,1,0,6.2,8,0.8736263736263736,2024_29_education_binary_lower,education_binary,adjusted_stable
2024_29_education_binary_lower__phi_008,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,32,0.7111111111111111,1,0,6.4,9,0.7540106951871658,2024_29_education_binary_lower,education_binary,phi_008
2024_29_education_binary_lower__phi_012,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,20,0.4444444444444444,1,0,4.0,7,0.5675675675675675,2024_29_education_binary_lower,education_binary,phi_012
2024_29_income_binary_higher__adjusted_fdr,2024,29,Missouri,higher,3453,2492619.8385408046,1952.9804353260406,10,25,0.5555555555555556,1,0,5.0,8,0.725,2024_29_income_binary_higher,income_binary,adjusted_fdr
2024_29_income_binary_higher__phi_008,2024,29,Missouri,higher,3453,2492619.8385408046,1952.9804353260406,10,23,0.5111111111111111,1,0,4.6,8,0.6185567010309279,2024_29_income_binary_higher,income_binary,phi_008
2024_29_income_binary_higher__phi_012,2024,29,Missouri,higher,3453,2492619.8385408046,1952.9804353260406,10,11,0.24444444444444444,2,1,2.2,4,0.4090909090909091,2024_29_income_binary_higher,income_binary,phi_012
2024_29_income_binary_lower__adjusted_fdr,2024,29,Missouri,lower,2493,1516176.5591888644,1211.0848296110728,10,27,0.6,1,0,5.4,8,0.782608695652174,2024_29_income_binary_lower,income_binary,adjusted_fdr
2024_29_income_binary_lower__phi_008,2024,29,Missouri,lower,2493,1516176.5591888644,1211.0848296110728,10,30,0.6666666666666666,1,0,6.0,9,0.7228915662650602,2024_29_income_binary_lower,income_binary,phi_008
2024_29_income_binary_lower__phi_012,2024,29,Missouri,lower,2493,1516176.5591888644,1211.0848296110728,10,19,0.4222222222222222,1,0,3.8,8,0.5652173913043478,2024_29_income_binary_lower,income_binary,phi_012
2024_30_education_binary_higher__adjusted_fdr,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,32,0.7111111111111111,1,0,6.4,9,0.8481675392670157,2024_30_education_binary_higher,education_binary,adjusted_fdr
2024_30_education_binary_higher__adjusted_stable,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,32,0.7111111111111111,1,0,6.4,9,0.8481675392670157,2024_30_education_binary_higher,education_binary,adjusted_stable
2024_30_education_binary_higher__phi_008,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,24,0.5333333333333333,1,0,4.8,9,0.6428571428571429,2024_30_education_binary_higher,education_binary,phi_008
2024_30_education_binary_higher__phi_012,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,13,0.28888888888888886,1,0,2.6,5,0.4,2024_30_education_binary_higher,education_binary,phi_012
2024_30_education_binary_lower__adjusted_fdr,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,31,0.6888888888888889,1,0,6.2,9,0.8571428571428571,2024_30_education_binary_lower,education_binary,adjusted_fdr
2024_30_education_binary_lower__adjusted_stable,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,31,0.6888888888888889,1,0,6.2,9,0.8571428571428571,2024_30_education_binary_lower,education_binary,adjusted_stable
2024_30_education_binary_lower__phi_008,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,34,0.7555555555555555,1,0,6.8,9,0.8349056603773585,2024_30_education_binary_lower,education_binary,phi_008
2024_30_education_binary_lower__phi_012,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,26,0.5777777777777777,1,0,5.2,8,0.703125,2024_30_education_binary_lower,education_binary,phi_012
2024_30_income_binary_higher__adjusted_fdr,2024,30,Montana,higher,3492,498511.93043422967,2255.427732374327,10,22,0.4888888888888889,1,0,4.4,7,0.6404494382022472,2024_30_income_binary_higher,income_binary,adjusted_fdr
2024_30_income_binary_higher__phi_008,2024,30,Montana,higher,3492,498511.93043422967,2255.427732374327,10,25,0.5555555555555556,1,0,5.0,8,0.75,2024_30_income_binary_higher,income_binary,phi_008
2024_30_income_binary_higher__phi_012,2024,30,Montana,higher,3492,498511.93043422967,2255.427732374327,10,8,0.17777777777777778,5,3,1.6,3,0.8181818181818182,2024_30_income_binary_higher,income_binary,phi_012
2024_30_income_binary_lower__adjusted_fdr,2024,30,Montana,lower,2362,291713.19654030737,1327.8118702286654,10,24,0.5333333333333333,2,0,4.8,7,0.8347826086956521,2024_30_income_binary_lower,income_binary,adjusted_fdr
2024_30_income_binary_lower__phi_008,2024,30,Montana,lower,2362,291713.19654030737,1327.8118702286654,10,27,0.6,1,0,5.4,9,0.7071428571428572,2024_30_income_binary_lower,income_binary,phi_008
2024_30_income_binary_lower__phi_012,2024,30,Montana,lower,2362,291713.19654030737,1327.8118702286654,10,18,0.4,1,0,3.6,7,0.5714285714285714,2024_30_income_binary_lower,income_binary,phi_012
2024_31_education_binary_higher__adjusted_fdr,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,33,0.7333333333333333,1,0,6.6,8,0.9029126213592233,2024_31_education_binary_higher,education_binary,adjusted_fdr
2024_31_education_binary_higher__adjusted_stable,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,33,0.7333333333333333,1,0,6.6,8,0.9029126213592233,2024_31_education_binary_higher,education_binary,adjusted_stable
2024_31_education_binary_higher__phi_008,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,27,0.6,1,0,5.4,9,0.7446808510638298,2024_31_education_binary_higher,education_binary,phi_008
2024_31_education_binary_higher__phi_012,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,16,0.35555555555555557,2,1,3.2,6,0.6545454545454545,2024_31_education_binary_higher,education_binary,phi_012
2024_31_education_binary_lower__adjusted_fdr,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,38,0.8444444444444444,1,0,7.6,9,0.8735632183908046,2024_31_education_binary_lower,education_binary,adjusted_fdr
2024_31_education_binary_lower__adjusted_stable,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,38,0.8444444444444444,1,0,7.6,9,0.8735632183908046,2024_31_education_binary_lower,education_binary,adjusted_stable
2024_31_education_binary_lower__phi_008,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,34,0.7555555555555555,1,0,6.8,9,0.7751196172248804,2024_31_education_binary_lower,education_binary,phi_008
2024_31_education_binary_lower__phi_012,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,25,0.5555555555555556,1,0,5.0,8,0.7,2024_31_education_binary_lower,education_binary,phi_012
2024_31_income_binary_higher__adjusted_fdr,2024,31,Nebraska,higher,6286,837505.2013255402,3286.1489327977533,10,33,0.7333333333333333,1,0,6.6,8,0.825,2024_31_income_binary_higher,income_binary,adjusted_fdr
2024_31_income_binary_higher__phi_008,2024,31,Nebraska,higher,6286,837505.2013255402,3286.1489327977533,10,23,0.5111111111111111,1,0,4.6,8,0.6728971962616822,2024_31_income_binary_higher,income_binary,phi_008
2024_31_income_binary_higher__phi_012,2024,31,Nebraska,higher,6286,837505.2013255402,3286.1489327977533,10,14,0.3111111111111111,2,1,2.8,6,0.525,2024_31_income_binary_higher,income_binary,phi_012
2024_31_income_binary_lower__adjusted_fdr,2024,31,Nebraska,lower,4756,497066.11923086207,2239.6801084599106,10,39,0.8666666666666667,1,0,7.8,9,0.9054545454545454,2024_31_income_binary_lower,income_binary,adjusted_fdr
2024_31_income_binary_lower__phi_008,2024,31,Nebraska,lower,4756,497066.11923086207,2239.6801084599106,10,34,0.7555555555555555,1,0,6.8,9,0.7857142857142857,2024_31_income_binary_lower,income_binary,phi_008
2024_31_income_binary_lower__phi_012,2024,31,Nebraska,lower,4756,497066.11923086207,2239.6801084599106,10,23,0.5111111111111111,1,0,4.6,7,0.7058823529411765,2024_31_income_binary_lower,income_binary,phi_012
2024_33_education_binary_higher__adjusted_fdr,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,30,0.6666666666666666,1,0,6.0,8,0.7682926829268293,2024_33_education_binary_higher,education_binary,adjusted_fdr
2024_33_education_binary_higher__adjusted_stable,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,30,0.6666666666666666,1,0,6.0,8,0.7682926829268293,2024_33_education_binary_higher,education_binary,adjusted_stable
2024_33_education_binary_higher__phi_008,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,22,0.4888888888888889,1,0,4.4,7,0.6382978723404256,2024_33_education_binary_higher,education_binary,phi_008
2024_33_education_binary_higher__phi_012,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,14,0.3111111111111111,3,2,2.8,6,0.574468085106383,2024_33_education_binary_higher,education_binary,phi_012
2024_33_education_binary_lower__adjusted_fdr,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,24,0.5333333333333333,1,0,4.8,7,0.594059405940594,2024_33_education_binary_lower,education_binary,adjusted_fdr
2024_33_education_binary_lower__adjusted_stable,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,24,0.5333333333333333,1,0,4.8,7,0.594059405940594,2024_33_education_binary_lower,education_binary,adjusted_stable
2024_33_education_binary_lower__phi_008,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,28,0.6222222222222222,1,0,5.6,8,0.7755102040816326,2024_33_education_binary_lower,education_binary,phi_008
2024_33_education_binary_lower__phi_012,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,16,0.35555555555555557,1,0,3.2,6,0.4666666666666667,2024_33_education_binary_lower,education_binary,phi_012
2024_33_income_binary_higher__adjusted_fdr,2024,33,New Hampshire,higher,3722,689512.9402528811,1663.3669485966159,10,26,0.5777777777777777,1,0,5.2,8,0.6885245901639344,2024_33_income_binary_higher,income_binary,adjusted_fdr
2024_33_income_binary_higher__phi_008,2024,33,New Hampshire,higher,3722,689512.9402528811,1663.3669485966159,10,22,0.4888888888888889,1,0,4.4,7,0.7659574468085106,2024_33_income_binary_higher,income_binary,phi_008
2024_33_income_binary_higher__phi_012,2024,33,New Hampshire,higher,3722,689512.9402528811,1663.3669485966159,10,11,0.24444444444444444,4,3,2.2,5,0.6428571428571429,2024_33_income_binary_higher,income_binary,phi_012
