graph_id,condition,n_valid,n_cases,unweighted_prevalence,weighted_prevalence,weighted_population_denominator,kish_effective_n,ses_definition,ses_category
2023_04_education_binary_higher,KIDNEY_DISEASE,8593,509,0.05923426044454789,0.04439187709408958,3668358.9404288884,3581.584489119992,education_binary,higher
2023_04_education_binary_higher,ARTHRITIS,8568,3112,0.36321195144724555,0.27797589932661093,3653969.327800928,3565.7223855886614,education_binary,higher
2023_04_education_binary_higher,DIABETES,8599,1135,0.131992092103733,0.10495923808888123,3665887.362827641,3583.6384440028105,education_binary,higher
2023_05_education_binary_lower,ISCHEMIC_HEART_DISEASE,2042,300,0.14691478942213515,0.09882510835222778,1099761.6333209588,1140.292777191638,education_binary,lower
2023_05_education_binary_lower,STROKE,2088,146,0.06992337164750957,0.05973972123283404,1115586.5367458514,1180.6782328272661,education_binary,lower
2023_05_education_binary_lower,CURRENT_ASTHMA,2068,197,0.09526112185686654,0.10435552367160487,1099556.7960875765,1174.6862648165163,education_binary,lower
2023_05_education_binary_lower,SKIN_CANCER,2070,180,0.08695652173913043,0.048691017365875895,1113376.7457770028,1154.192472946323,education_binary,lower
2023_05_education_binary_lower,OTHER_CANCER,2081,237,0.11388755406054782,0.06934393738377395,1117143.066948252,1164.6550843838334,education_binary,lower
2023_05_education_binary_lower,COPD,2082,297,0.14265129682997119,0.11334339758361643,1110574.458965398,1179.7969996874963,education_binary,lower
2023_05_education_binary_lower,DEPRESSIVE_DISORDER,2073,457,0.22045344910757356,0.23350374712072378,1106649.742374465,1161.3588947434353,education_binary,lower
2023_05_education_binary_lower,KIDNEY_DISEASE,2079,115,0.05531505531505532,0.04037122572269557,1117296.5763247565,1159.8037013651963,education_binary,lower
2023_05_education_binary_lower,ARTHRITIS,2087,904,0.43315764254911354,0.3250359264303002,1117952.6916785068,1166.5263231996603,education_binary,lower
2023_05_education_binary_lower,DIABETES,2091,431,0.20612147297943567,0.17089204454036422,1122121.1359901207,1166.9551959180135,education_binary,lower
2023_05_education_binary_higher,ISCHEMIC_HEART_DISEASE,3197,345,0.1079136690647482,0.07885468967916255,1233767.9201568079,1900.4473747362663,education_binary,higher
2023_05_education_binary_higher,STROKE,3222,167,0.05183116076970826,0.041145412434557806,1238952.9932457288,1912.2710209446557,education_binary,higher
2023_05_education_binary_higher,CURRENT_ASTHMA,3207,301,0.09385718740255691,0.09400418736327823,1232984.6036117286,1902.2460108733062,education_binary,higher
2023_05_education_binary_higher,SKIN_CANCER,3212,311,0.09682440846824408,0.06558261913723143,1237600.2381746024,1906.7457453212837,education_binary,higher
2023_05_education_binary_higher,OTHER_CANCER,3209,428,0.13337488314116547,0.09732249546459151,1234159.6438725782,1904.7072585658104,education_binary,higher
2023_05_education_binary_higher,COPD,3217,287,0.08921355299968915,0.06894038035396055,1237893.3167054113,1909.5363807641525,education_binary,higher
2023_05_education_binary_higher,DEPRESSIVE_DISORDER,3213,721,0.22440087145969498,0.250741950677178,1233439.2124495902,1911.170208126391,education_binary,higher
2023_05_education_binary_higher,KIDNEY_DISEASE,3218,182,0.05655686761963953,0.04441798989347585,1238996.6074337957,1909.6624570577685,education_binary,higher
2023_05_education_binary_higher,ARTHRITIS,3218,1170,0.36357986326911124,0.2821446410505126,1238884.1531240216,1909.6312643708552,education_binary,higher
2023_05_education_binary_higher,DIABETES,3226,505,0.15654060756354618,0.123302511206714,1241780.6745218216,1915.5953697700918,education_binary,higher
2023_06_education_binary_lower,ISCHEMIC_HEART_DISEASE,3389,259,0.07642372381233402,0.05980155398360294,11486042.761555277,1840.8599991037268,education_binary,lower
2023_06_education_binary_lower,STROKE,3425,148,0.04321167883211679,0.029291422737154037,11622323.406084776,1860.149660673858,education_binary,lower
2023_06_education_binary_lower,CURRENT_ASTHMA,3406,263,0.07721667645331767,0.0750329378458985,11537409.211569969,1848.8808965143721,education_binary,lower
2023_06_education_binary_lower,SKIN_CANCER,3416,129,0.03776346604215457,0.021260594245610262,11579294.575087257,1856.6028773425942,education_binary,lower
2023_06_education_binary_lower,OTHER_CANCER,3418,220,0.06436512580456408,0.042135225777678816,11603529.452804059,1855.705101901639,education_binary,lower
2023_06_education_binary_lower,COPD,3412,228,0.0668229777256741,0.04893765535333507,11566350.904844742,1852.885360697476,education_binary,lower
2023_06_education_binary_lower,DEPRESSIVE_DISORDER,3409,589,0.17277794074508654,0.1531392259167796,11564597.718630463,1851.696909814008,education_binary,lower
2023_06_education_binary_lower,KIDNEY_DISEASE,3426,135,0.03940455341506129,0.031725890325478866,11624139.075344801,1861.301473923138,education_binary,lower
2023_06_education_binary_lower,ARTHRITIS,3411,802,0.23512166520082087,0.18971811433951122,11550331.800080072,1854.938597407866,education_binary,lower
2023_06_education_binary_lower,DIABETES,3424,548,0.16004672897196262,0.13883582433807987,11586301.646590097,1864.0880567275751,education_binary,lower
2023_06_education_binary_higher,ISCHEMIC_HEART_DISEASE,8357,589,0.07047983726217542,0.046890505328884814,18955136.385179184,3257.2863987419287,education_binary,higher
2023_06_education_binary_higher,STROKE,8415,320,0.038027332144979206,0.02900424274566298,19066277.17621699,3272.030734490886,education_binary,higher
2023_06_education_binary_higher,CURRENT_ASTHMA,8367,820,0.09800406358312418,0.09603896049172493,18933285.31984371,3247.160170392598,education_binary,higher
2023_06_education_binary_higher,SKIN_CANCER,8378,814,0.09715922654571497,0.0557498776719378,19029599.513787728,3263.2905350235587,education_binary,higher
2023_06_education_binary_higher,OTHER_CANCER,8383,962,0.11475605391864488,0.08010429369171516,19021448.166516468,3261.3445127811096,education_binary,higher
2023_06_education_binary_higher,COPD,8397,437,0.05204239609384304,0.038061979241634396,19039714.813764762,3264.3716676137883,education_binary,higher
2023_06_education_binary_higher,DEPRESSIVE_DISORDER,8372,1673,0.19983277591973245,0.18043811261866152,18947874.875547547,3257.436582325197,education_binary,higher
2023_06_education_binary_higher,KIDNEY_DISEASE,8412,395,0.04695672848311935,0.033457479413401825,19039827.272911806,3274.9578463441762,education_binary,higher
2023_06_education_binary_higher,ARTHRITIS,8386,2372,0.28285237300262345,0.22350424798850602,19010363.947182912,3258.433678497566,education_binary,higher
2023_06_education_binary_higher,DIABETES,8419,929,0.11034564675139566,0.10090789309534322,19029621.08493759,3279.031145123357,education_binary,higher
2023_08_education_binary_lower,ISCHEMIC_HEART_DISEASE,2135,139,0.06510538641686182,0.04535132817633074,1397430.2825721554,1359.8604815394026,education_binary,lower
2023_08_education_binary_lower,STROKE,2157,81,0.037552155771905425,0.03492692697707904,1415693.6337483919,1371.422133292118,education_binary,lower
2023_08_education_binary_lower,CURRENT_ASTHMA,2144,217,0.10121268656716417,0.10443343029665139,1408761.5591223615,1359.2394813377316,education_binary,lower
2023_08_education_binary_lower,SKIN_CANCER,2142,73,0.034080298786181136,0.027348420372936763,1403894.2018860239,1361.4562093962384,education_binary,lower
2023_08_education_binary_lower,OTHER_CANCER,2142,147,0.06862745098039216,0.04940679376647922,1404467.2296567967,1362.8944190446296,education_binary,lower
2023_08_education_binary_lower,COPD,2153,157,0.07292150487691593,0.055432394340546774,1412451.9797291607,1365.2593996381793,education_binary,lower
2023_08_education_binary_lower,DEPRESSIVE_DISORDER,2147,430,0.20027945971122496,0.20954353715005258,1408282.0002818361,1360.7314497435334,education_binary,lower
2023_08_education_binary_lower,KIDNEY_DISEASE,2151,93,0.043235704323570434,0.04039605627628427,1410398.6660226253,1365.8440125825177,education_binary,lower
2023_08_education_binary_lower,ARTHRITIS,2149,529,0.24616100511865985,0.19593147280031162,1408665.9557135124,1364.602413358841,education_binary,lower
2023_08_education_binary_lower,DIABETES,2160,249,0.11527777777777778,0.10120083729927058,1417114.783515173,1369.543295501344,education_binary,lower
2023_08_education_binary_higher,ISCHEMIC_HEART_DISEASE,6523,374,0.05733558178752108,0.048169193886306506,3230861.293353592,4031.5608785786985,education_binary,higher
2023_08_education_binary_higher,STROKE,6541,182,0.027824491667940682,0.021084130906369,3231989.3525787196,4053.758420978926,education_binary,higher
2023_08_education_binary_higher,CURRENT_ASTHMA,6511,735,0.11288588542466595,0.1170439112144674,3216374.151327664,4023.763404931208,education_binary,higher
2023_08_education_binary_higher,SKIN_CANCER,6516,683,0.10481890730509515,0.07979344280505322,3227565.203212828,4030.1463821226575,education_binary,higher
2023_08_education_binary_higher,OTHER_CANCER,6529,787,0.12053913309848369,0.09376884986840558,3229831.922772767,4036.485617719345,education_binary,higher
2023_08_education_binary_higher,COPD,6545,333,0.050878533231474406,0.042379796262827604,3234451.58780651,4046.925630827823,education_binary,higher
2023_08_education_binary_higher,DEPRESSIVE_DISORDER,6522,1418,0.21741796994786874,0.2177031714736827,3223898.9968965505,4034.6004771873995,education_binary,higher
2023_08_education_binary_higher,KIDNEY_DISEASE,6541,242,0.03699740100902003,0.03111355932312715,3232263.0325954156,4042.551643072744,education_binary,higher
2023_08_education_binary_higher,ARTHRITIS,6538,1861,0.2846436219027225,0.23858383670352867,3234305.702440112,4039.287915220111,education_binary,higher
2023_08_education_binary_higher,DIABETES,6554,565,0.08620689655172414,0.0799911009943442,3241838.821682791,4049.594123910912,education_binary,higher
2023_09_education_binary_lower,ISCHEMIC_HEART_DISEASE,2447,199,0.0813240702901512,0.07383076219695583,1036457.7202877749,1044.973297449183,education_binary,lower
2023_09_education_binary_lower,STROKE,2473,114,0.046097856854023456,0.03127446170308855,1050139.9531143492,1060.9073004734407,education_binary,lower
2023_09_education_binary_lower,CURRENT_ASTHMA,2468,262,0.10615883306320907,0.09350631326057461,1051763.1150131398,1058.016672399776,education_binary,lower
2023_09_education_binary_lower,SKIN_CANCER,2473,99,0.04003234937323089,0.024009988436899936,1053115.0049979738,1060.3169306658422,education_binary,lower
2023_09_education_binary_lower,OTHER_CANCER,2476,242,0.09773828756058159,0.0712812417407668,1053543.740895153,1061.1696102676524,education_binary,lower
2023_09_education_binary_lower,COPD,2472,202,0.08171521035598706,0.061257135513887305,1050024.815412905,1058.4489294209793,education_binary,lower
2023_09_education_binary_lower,DEPRESSIVE_DISORDER,2472,459,0.18567961165048544,0.17433664427328077,1051782.7472997624,1058.8880675894343,education_binary,lower
2023_09_education_binary_lower,KIDNEY_DISEASE,2473,122,0.04933279417711282,0.0479534581582897,1048793.759817848,1059.6580499591182,education_binary,lower
2023_09_education_binary_lower,ARTHRITIS,2470,768,0.31093117408906884,0.23837206920885118,1050342.379987611,1059.4016572037058,education_binary,lower
2023_09_education_binary_lower,DIABETES,2480,362,0.14596774193548387,0.11905771157869836,1054110.9499449923,1062.0378630564817,education_binary,lower
2023_09_education_binary_higher,ISCHEMIC_HEART_DISEASE,6895,458,0.06642494561276287,0.05141709171317805,1843203.5672816471,2753.1883615315005,education_binary,higher
2023_09_education_binary_higher,STROKE,6923,201,0.02903365592951033,0.02345076943895151,1851431.2837677537,2767.7421260202564,education_binary,higher
2023_09_education_binary_higher,CURRENT_ASTHMA,6898,748,0.10843722818208176,0.11701015459282867,1845214.638816413,2756.3141981029225,education_binary,higher
2023_09_education_binary_higher,SKIN_CANCER,6901,589,0.08534994928271265,0.060848857123253705,1845567.9249299895,2755.342746487113,education_binary,higher
2023_09_education_binary_higher,OTHER_CANCER,6912,852,0.1232638888888889,0.0855355393877846,1849890.3130110586,2763.193655137292,education_binary,higher
2023_09_education_binary_higher,COPD,6921,334,0.048258922121080766,0.0425627182072884,1850597.9252486709,2765.4906119785737,education_binary,higher
2023_09_education_binary_higher,DEPRESSIVE_DISORDER,6917,1331,0.1924244614717363,0.1970296648895054,1849379.5974756402,2765.090857452609,education_binary,higher
2023_09_education_binary_higher,KIDNEY_DISEASE,6922,237,0.03423865934700954,0.02712089477898028,1851765.9953963486,2767.2895911100695,education_binary,higher
2023_09_education_binary_higher,ARTHRITIS,6917,2054,0.29694954460026024,0.24394759309026226,1848393.3036478288,2761.105969252059,education_binary,higher
2023_09_education_binary_higher,DIABETES,6931,691,0.09969701341797721,0.08670377523742712,1851882.053209797,2772.598676752489,education_binary,higher
2023_10_education_binary_lower,ISCHEMIC_HEART_DISEASE,1334,146,0.10944527736131934,0.0729081977854378,329064.12825675454,653.455593516274,education_binary,lower
2023_10_education_binary_lower,STROKE,1347,80,0.05939123979213066,0.045265712428088044,332084.58274453785,661.2764160729116,education_binary,lower
2023_10_education_binary_lower,CURRENT_ASTHMA,1338,132,0.09865470852017937,0.09113610191545411,329291.8979776446,655.3755170984954,education_binary,lower
2023_10_education_binary_lower,SKIN_CANCER,1337,97,0.07255048616305161,0.04726146152482472,329942.5136251856,655.3716371988396,education_binary,lower
2023_10_education_binary_lower,OTHER_CANCER,1347,165,0.12249443207126949,0.10084616375273532,331352.53229154483,659.6394903095364,education_binary,lower
2023_10_education_binary_lower,COPD,1348,176,0.13056379821958458,0.09143324270072181,332206.1124466087,661.6953940549053,education_binary,lower
2023_10_education_binary_lower,DEPRESSIVE_DISORDER,1343,270,0.20104244229337304,0.19951148207733221,331366.2049616368,659.0546003084128,education_binary,lower
2023_10_education_binary_lower,KIDNEY_DISEASE,1345,87,0.06468401486988848,0.04891165840464423,330931.45864788815,659.2331539736098,education_binary,lower
2023_10_education_binary_lower,ARTHRITIS,1343,506,0.37676842889054357,0.3002927037564806,331509.17898373655,659.2934134701575,education_binary,lower
2023_10_education_binary_lower,DIABETES,1348,222,0.16468842729970326,0.12953990836350351,330410.9546369269,663.3702762346443,education_binary,lower
2023_10_education_binary_higher,ISCHEMIC_HEART_DISEASE,2889,258,0.0893042575285566,0.05860521974445565,492163.05140296236,1254.068076417241,education_binary,higher
2023_10_education_binary_higher,STROKE,2907,127,0.04368765049879601,0.03294649787629853,493936.6041846577,1261.2233975056506,education_binary,higher
2023_10_education_binary_higher,CURRENT_ASTHMA,2901,331,0.11409858669424336,0.12258932764868778,493523.28059993824,1260.6857406061458,education_binary,higher
2023_10_education_binary_higher,SKIN_CANCER,2898,344,0.11870255348516218,0.0779762070101266,492244.2589533177,1256.443144995656,education_binary,higher
2023_10_education_binary_higher,OTHER_CANCER,2903,440,0.15156734412676542,0.10223764860385741,492511.1388529254,1258.3881183663775,education_binary,higher
2023_10_education_binary_higher,COPD,2902,201,0.06926257753273604,0.052408902150887365,492205.7289275171,1260.651784371812,education_binary,higher
2023_10_education_binary_higher,DEPRESSIVE_DISORDER,2909,566,0.19456858026813337,0.2021033011008148,494164.3476466303,1262.2003096139488,education_binary,higher
2023_10_education_binary_higher,KIDNEY_DISEASE,2905,172,0.059208261617900174,0.043711881469105054,493542.2822979586,1261.015922734456,education_binary,higher
2023_10_education_binary_higher,ARTHRITIS,2907,1062,0.3653250773993808,0.28156503084892165,494036.0428260255,1263.2187285351145,education_binary,higher
2023_10_education_binary_higher,DIABETES,2913,442,0.15173360796429797,0.1357200340027261,495020.6306188556,1265.3702038445003,education_binary,higher
2023_12_education_binary_lower,ISCHEMIC_HEART_DISEASE,4374,531,0.12139917695473251,0.08997513211973511,7081296.518858735,1002.5566477188688,education_binary,lower
2023_12_education_binary_lower,STROKE,4426,268,0.0605512878445549,0.0398385861079636,7202243.865563145,999.8952189884455,education_binary,lower
2023_12_education_binary_lower,CURRENT_ASTHMA,4409,449,0.10183715128146972,0.09107802468903865,7195718.815105264,998.8757476526944,education_binary,lower
2023_12_education_binary_lower,SKIN_CANCER,4387,518,0.11807613403236836,0.06454515938696948,7143070.634560061,996.6622954162934,education_binary,lower
2023_12_education_binary_lower,OTHER_CANCER,4419,598,0.13532473410273818,0.0912160967468857,7191722.507641461,999.9317396445546,education_binary,lower
2023_12_education_binary_lower,COPD,4420,609,0.13778280542986426,0.08813422992190892,7200426.283400925,1000.6807163180033,education_binary,lower
2023_12_education_binary_lower,DEPRESSIVE_DISORDER,4416,773,0.17504528985507245,0.1746865236714817,7153386.668108401,997.6657764842976,education_binary,lower
2023_12_education_binary_lower,KIDNEY_DISEASE,4424,308,0.06962025316455696,0.057738736716017945,7185213.092117315,1003.3572148907234,education_binary,lower
2023_12_education_binary_lower,ARTHRITIS,4410,1710,0.3877551020408163,0.274599741787685,7192488.778889158,997.3020646201073,education_binary,lower
2023_12_education_binary_lower,DIABETES,4435,846,0.1907553551296505,0.1508217020894837,7218235.64296508,1002.7759754895313,education_binary,lower
2023_12_education_binary_higher,ISCHEMIC_HEART_DISEASE,8650,904,0.10450867052023122,0.08180117800418031,11009829.348886041,2031.0186752656598,education_binary,higher
2023_12_education_binary_higher,STROKE,8688,405,0.04661602209944751,0.034266574923827044,11050409.703018196,2041.531173563353,education_binary,higher
2023_12_education_binary_higher,CURRENT_ASTHMA,8653,749,0.08655957471397203,0.0819170765889099,10976353.840737492,2042.323406739021,education_binary,higher
2023_12_education_binary_higher,SKIN_CANCER,8664,1374,0.15858725761772854,0.09878517113697925,11030330.070497598,2035.7675229952313,education_binary,higher
2023_12_education_binary_higher,OTHER_CANCER,8671,1360,0.15684465459577904,0.10456811062876915,11039056.381094908,2040.8387366332558,education_binary,higher
2023_12_education_binary_higher,COPD,8690,703,0.080897583429229,0.05491361571447272,11041710.226566225,2039.776602828653,education_binary,higher
2023_12_education_binary_higher,DEPRESSIVE_DISORDER,8673,1407,0.162227602905569,0.15728362231448806,11032132.249847567,2036.6035823580194,education_binary,higher
2023_12_education_binary_higher,KIDNEY_DISEASE,8688,506,0.05824125230202578,0.044002604487661114,11041694.533937441,2039.9666811632244,education_binary,higher
2023_12_education_binary_higher,ARTHRITIS,8689,3116,0.35861433997007713,0.2588271565017157,11042421.892712897,2040.6871513889234,education_binary,higher
2023_12_education_binary_higher,DIABETES,8695,1264,0.14537090281771134,0.11031811032402689,11054250.85838849,2043.3611360927648,education_binary,higher
2023_13_education_binary_lower,ISCHEMIC_HEART_DISEASE,2639,308,0.11671087533156499,0.0768813688555452,3454064.396395553,1167.0098599376472,education_binary,lower
2023_13_education_binary_lower,STROKE,2680,170,0.06343283582089553,0.03964031142685448,3488311.4037042535,1184.0827795551418,education_binary,lower
2023_13_education_binary_lower,CURRENT_ASTHMA,2668,258,0.0967016491754123,0.08739389811119581,3474492.340263089,1177.99042297747,education_binary,lower
2023_13_education_binary_lower,SKIN_CANCER,2667,222,0.08323959505061868,0.042392542261334897,3462980.4013183084,1179.518268620497,education_binary,lower
2023_13_education_binary_lower,OTHER_CANCER,2672,270,0.10104790419161677,0.05907016641996991,3478754.087301041,1179.5082044212659,education_binary,lower
2023_13_education_binary_lower,COPD,2676,326,0.1218236173393124,0.08116926348458506,3474617.180829508,1182.8477015654291,education_binary,lower
2023_13_education_binary_lower,DEPRESSIVE_DISORDER,2677,479,0.1789316398954053,0.17524775206892237,3482042.1000947068,1181.8058071682426,education_binary,lower
2023_13_education_binary_lower,KIDNEY_DISEASE,2678,214,0.07991038088125467,0.05081820742357267,3483878.605247995,1187.7772758855924,education_binary,lower
2023_13_education_binary_lower,ARTHRITIS,2672,1025,0.38360778443113774,0.2383804908332543,3458010.288580633,1181.7124197040937,education_binary,lower
2023_13_education_binary_lower,DIABETES,2682,594,0.2214765100671141,0.14862762959674314,3483026.2484209044,1187.5307332598616,education_binary,lower
2023_13_education_binary_higher,ISCHEMIC_HEART_DISEASE,5452,441,0.08088774761555392,0.05292990683939035,5059377.10795293,2478.3065388281893,education_binary,higher
2023_13_education_binary_higher,STROKE,5472,229,0.041849415204678365,0.02799777666225676,5072206.545757188,2485.915630322738,education_binary,higher
2023_13_education_binary_higher,CURRENT_ASTHMA,5461,497,0.09100897271561985,0.098296837383112,5052175.783946781,2493.9759703522705,education_binary,higher
2023_13_education_binary_higher,SKIN_CANCER,5455,577,0.10577451879010083,0.059729795653179825,5070167.092923803,2477.4897765487476,education_binary,higher
2023_13_education_binary_higher,OTHER_CANCER,5464,695,0.1271961932650073,0.07875418514720284,5074417.092976619,2481.4894463332744,education_binary,higher
2023_13_education_binary_higher,COPD,5477,349,0.06372101515428154,0.048598425508555115,5081646.360022706,2486.1511424724463,education_binary,higher
2023_13_education_binary_higher,DEPRESSIVE_DISORDER,5469,938,0.1715121594441397,0.17762475257086474,5070540.377009554,2479.7739831146705,education_binary,higher
2023_13_education_binary_higher,KIDNEY_DISEASE,5472,281,0.05135233918128655,0.03074028528695205,5071013.521688455,2483.0413300866653,education_binary,higher
2023_13_education_binary_higher,ARTHRITIS,5465,1804,0.33010064043915827,0.23978676382229092,5074189.878550375,2480.753313453782,education_binary,higher
2023_13_education_binary_higher,DIABETES,5484,819,0.14934354485776805,0.11291166995129528,5083075.848764484,2488.215105485523,education_binary,higher
2023_15_education_binary_lower,ISCHEMIC_HEART_DISEASE,2107,171,0.08115804461319412,0.05526978229823522,408086.4532388868,942.8871897829943,education_binary,lower
2023_15_education_binary_lower,STROKE,2127,101,0.04748472026328162,0.03978080822023961,411304.00596006884,953.7403447683267,education_binary,lower
2023_15_education_binary_lower,CURRENT_ASTHMA,2118,247,0.1166194523135033,0.10710890918898917,409472.1864683733,948.9439222176042,education_binary,lower
2023_15_education_binary_lower,SKIN_CANCER,2124,89,0.04190207156308851,0.028927568764426762,411270.1882552317,952.6184712923894,education_binary,lower
2023_15_education_binary_lower,OTHER_CANCER,2125,129,0.06070588235294118,0.03426681860804253,411407.0327035894,953.1915583573222,education_binary,lower
2023_15_education_binary_lower,COPD,2122,122,0.057492931196983975,0.04235822105685291,410255.81345969596,951.4048595672998,education_binary,lower
2023_15_education_binary_lower,DEPRESSIVE_DISORDER,2127,326,0.153267512929008,0.13094154476217212,411826.8448446917,954.340136144695,education_binary,lower
2023_15_education_binary_lower,KIDNEY_DISEASE,2123,99,0.046632124352331605,0.04553667849045038,410152.0278817059,951.8033805728514,education_binary,lower
2023_15_education_binary_lower,ARTHRITIS,2125,564,0.26541176470588235,0.21684915625442544,410776.4872401895,952.9106908530578,education_binary,lower
2023_15_education_binary_lower,DIABETES,2127,308,0.14480488951574988,0.125745872571976,410830.86355113547,953.9623655571562,education_binary,lower
2023_15_education_binary_higher,ISCHEMIC_HEART_DISEASE,5642,372,0.06593406593406594,0.054797434723752474,736787.603711747,2636.3583859382766,education_binary,higher
2023_15_education_binary_higher,STROKE,5673,237,0.04177683765203596,0.034808351852906864,740592.3543159014,2651.5558793015266,education_binary,higher
2023_15_education_binary_higher,CURRENT_ASTHMA,5663,535,0.09447289422567544,0.09396792880877662,739344.6206785869,2645.4496555472183,education_binary,higher
2023_15_education_binary_higher,SKIN_CANCER,5658,518,0.09155178508306822,0.05591974545403437,738652.1700575929,2642.406756381607,education_binary,higher
2023_15_education_binary_higher,OTHER_CANCER,5660,661,0.11678445229681979,0.08362955917087968,738899.510075564,2645.30783210582,education_binary,higher
2023_15_education_binary_higher,COPD,5659,302,0.05336631913765683,0.04299184957164771,737668.9792282124,2642.270607662311,education_binary,higher
2023_15_education_binary_higher,DEPRESSIVE_DISORDER,5674,897,0.15808953119492422,0.14327115197684964,740612.2092939508,2651.6211507140647,education_binary,higher
2023_15_education_binary_higher,KIDNEY_DISEASE,5669,250,0.044099488445934025,0.03410792901893836,739324.8758537646,2653.4509815707806,education_binary,higher
2023_15_education_binary_higher,ARTHRITIS,5661,1691,0.2987104751810634,0.24706858517953315,739050.5290649054,2644.577091578486,education_binary,higher
2023_15_education_binary_higher,DIABETES,5674,676,0.11913993655269652,0.1060433619522837,740591.0365506551,2651.3262364435755,education_binary,higher
2023_16_education_binary_lower,ISCHEMIC_HEART_DISEASE,2510,190,0.07569721115537849,0.05668153945584694,556405.5409406475,1367.8232614981819,education_binary,lower
2023_16_education_binary_lower,STROKE,2535,99,0.03905325443786982,0.027679904562298425,562976.3965788452,1380.381586348065,education_binary,lower
2023_16_education_binary_lower,CURRENT_ASTHMA,2518,265,0.10524225575853852,0.10460943306064648,558767.6596527922,1374.6003667350997,education_binary,lower
2023_16_education_binary_lower,SKIN_CANCER,2527,138,0.054610209734863475,0.041204695819189244,562247.7659230768,1377.1897811395204,education_binary,lower
2023_16_education_binary_lower,OTHER_CANCER,2530,211,0.08339920948616601,0.06847752550928084,561626.5412165542,1378.0506622137327,education_binary,lower
2023_16_education_binary_lower,COPD,2530,212,0.08379446640316206,0.06891425758952709,561344.4980037587,1377.174334077242,education_binary,lower
2023_16_education_binary_lower,DEPRESSIVE_DISORDER,2521,568,0.22530741769139231,0.23055032931880598,560260.0367276873,1371.148104615957,education_binary,lower
2023_16_education_binary_lower,KIDNEY_DISEASE,2532,88,0.03475513428120063,0.030937707975432924,561288.2490301309,1380.3666951419696,education_binary,lower
2023_16_education_binary_lower,ARTHRITIS,2514,734,0.29196499602227527,0.23986525554689303,558283.4102809866,1371.3758854814735,education_binary,lower
2023_16_education_binary_lower,DIABETES,2541,298,0.11727666273120818,0.098177068854254,563742.8907843172,1383.1920539174143,education_binary,lower
2023_16_education_binary_higher,ISCHEMIC_HEART_DISEASE,4274,310,0.07253158633598503,0.05789621479634916,931101.3515772717,2222.6904135601894,education_binary,higher
2023_16_education_binary_higher,STROKE,4295,178,0.041443538998835856,0.031617608992000515,934811.5516382023,2233.020079773703,education_binary,higher
2023_16_education_binary_higher,CURRENT_ASTHMA,4272,460,0.10767790262172285,0.10600801347721694,930556.3510518821,2219.789156149481,education_binary,higher
2023_16_education_binary_higher,SKIN_CANCER,4273,391,0.09150479756611281,0.07785390841107302,930659.5802806811,2221.6970752585694,education_binary,higher
2023_16_education_binary_higher,OTHER_CANCER,4281,471,0.11002102312543798,0.09767569450843994,931867.8800401434,2223.9889327766,education_binary,higher
2023_16_education_binary_higher,COPD,4294,278,0.0647414997671169,0.05812590936090828,932765.2724787155,2230.9842540758787,education_binary,higher
2023_16_education_binary_higher,DEPRESSIVE_DISORDER,4278,905,0.2115474520804114,0.22922119165251875,929537.0327712172,2221.62032742036,education_binary,higher
2023_16_education_binary_higher,KIDNEY_DISEASE,4292,194,0.045200372786579686,0.0414515653814064,933912.0655611693,2230.843156687401,education_binary,higher
2023_16_education_binary_higher,ARTHRITIS,4273,1366,0.31968172244324833,0.2855362236041332,930538.6796840183,2220.905839998102,education_binary,higher
2023_16_education_binary_higher,DIABETES,4299,456,0.1060711793440335,0.09755239237696194,933709.5126140765,2231.6473293250524,education_binary,higher
2023_17_education_binary_lower,ISCHEMIC_HEART_DISEASE,1554,116,0.07464607464607464,0.07773290224340955,3591277.2766792607,924.3390103901343,education_binary,lower
2023_17_education_binary_lower,STROKE,1576,60,0.03807106598984772,0.03758556809931191,3656237.827960288,931.5768912460849,education_binary,lower
2023_17_education_binary_lower,CURRENT_ASTHMA,1568,141,0.0899234693877551,0.09911710217677697,3624513.0386100505,925.5333673370894,education_binary,lower
2023_17_education_binary_lower,SKIN_CANCER,1572,49,0.031170483460559797,0.0320224976035373,3651457.0183306667,929.5027497526826,education_binary,lower
2023_17_education_binary_lower,OTHER_CANCER,1574,99,0.06289707750952986,0.05767045550002623,3649809.9605468903,929.9105469064334,education_binary,lower
2023_17_education_binary_lower,COPD,1571,154,0.098026734563972,0.0850367002455104,3644529.1409423896,927.8490801384443,education_binary,lower
2023_17_education_binary_lower,DEPRESSIVE_DISORDER,1574,274,0.17407878017789072,0.19504345318036875,3650872.3931688317,929.672908929539,education_binary,lower
2023_17_education_binary_lower,KIDNEY_DISEASE,1573,63,0.040050858232676415,0.042765369373476435,3652064.770956617,929.6830558912743,education_binary,lower
2023_17_education_binary_lower,ARTHRITIS,1573,416,0.2644628099173554,0.258759295153888,3648501.833837488,928.814789754164,education_binary,lower
2023_17_education_binary_lower,DIABETES,1577,256,0.16233354470513633,0.1440928761893522,3656905.404600492,932.0704267733797,education_binary,lower
2023_17_education_binary_higher,ISCHEMIC_HEART_DISEASE,3664,205,0.055949781659388645,0.04592837520877571,6177573.921109742,1861.5387121254078,education_binary,higher
2023_17_education_binary_higher,STROKE,3678,97,0.026373028820010875,0.024747393576973538,6208061.325566534,1867.187039153398,education_binary,higher
