graph_id,state_code,ses_definition,ses_category,disease_a,disease_b,point_phi,p_phi_gt_zero,p_phi_ge_012,bootstrap_selection_mask,bootstrap_phi_median,bootstrap_phi_025,bootstrap_phi_975,bootstrap_replicates_requested,bootstrap_replicates_valid,bootstrap_status,bootstrap_message,pair_eligible,exclusion_reason,selection_stability_standard_error,selection_stability_wilson_low,selection_stability_wilson_high
2023_01_education_binary_higher,1,education_binary,higher,ARTHRITIS,DIABETES,0.231424771511055,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.230558009133432,0.183347140855664,0.273437417740994,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_higher,1,education_binary,higher,COPD,ARTHRITIS,0.189054371855056,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.190101589941295,0.141556254730154,0.235098579687271,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_higher,1,education_binary,higher,COPD,DEPRESSIVE_DISORDER,0.140756672820944,1.0,0.784,b11111010111011110011001010010110101101111100010110010111011000111111011011101110111010000111011110111100111010111111100111110111110110111110001111111111111111110110011111011101011111111101111111111110011111100111111111101111010101010110111111110011111111001111001111101110111111111111111111111111010001111011111100111110111111111101011111011111101111111111101111101110111110011111111111111111111111111101011111101110111111011111111111111111111111001111111110110110110110111101111101110111110110111111,0.141306878496265,0.0907842763814178,0.192498471574586,500,500,ok,,True,,0.01840347793217358,0.7458371194720326,0.8178322551458059
2023_01_education_binary_higher,1,education_binary,higher,COPD,DIABETES,0.143015323953008,1.0,0.786,b11111100101101010001110010101110110111111110111011111111111010110111111001101100101001010110011101111101110011100011100011011111110111111111110101010111111110111111011111111001111110111110111111111100111111111101111111100110111111110101111101010101111101111111111111011111111111111011111111100110110111111111111110110111111111111100111111010110111100111011111011101111101111110111111111111101111111111110111111101101001111111111111111011111111110001110111111111110101010011111111111111101001110110111,0.139967513990034,0.0849923578696126,0.206710808538969,500,500,ok,,True,,0.01834142851579451,0.7479418772435874,0.8196970000124048
2023_01_education_binary_higher,1,education_binary,higher,COPD,KIDNEY_DISEASE,0.0185013409382004,0.834,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0185333396930855,-0.0145992995665088,0.0599150779158041,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,ARTHRITIS,0.153098056862749,1.0,0.894,b11111111111111111111111110111111111111111011111111110111111010101111111111101111111110111111111111111111111111111111111110111111111111111111111110110111111111111001111111111111111111111111101111111011110111111111111101111110110111111111111101111111111101111011111111111111111011111111111111111111010111111111111110101111111111011111100110010111111101011111011111111111111010110111111110111101111111111111111011111111110111110111011111111111111111111011111011101111101111101111111111010111111101111111,0.155961266685367,0.104012640150675,0.200768484602972,500,500,ok,,True,,0.013766916866168691,0.8639490699892671,0.9180429497270297
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,COPD,0.209878232750826,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.211386948230662,0.144259000266831,0.282383406939078,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.0709865177159824,0.998,0.028,b00010000000000000000000000000000000000000000000000000000000000000000000010000000100000010000000001000000000000000000000000000000000000000001001000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000,0.0689275281955483,0.019037724442599,0.121173838946291,500,500,ok,,True,,0.007377804551490911,0.01675097472075645,0.04644640267494888
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,DIABETES,0.0746358059450533,0.998,0.044,b00000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001010000000000000000000000100001000010000000000001000000000000010000000000000000000000001000000000000010000000000000000010000001000000001000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000010000000000001000000000000000000000110000000000000,0.0726727758385938,0.0201734842800245,0.125105779987357,500,500,ok,,True,,0.009172131704244111,0.02923395562860718,0.06571944287232845
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.0757010781005629,0.996,0.116,b00000000000100000000000000100000001000000000000000000010000010000000000000000010000000000000001000000000000000010000001000100010100000001100000000000001000000000000000001000001001001000100100000000110000000100000000000100000000000000000000001000000000000000000000000000000100000100000000110000000000000100000010000001000000010001100000010001000000010010000000100000000001000000001000100000000000001010101000001000000000000010000100000001000000000000000000000000001000010000010000010010000001000000000,0.0726443077666455,0.0132578585229181,0.141117539359474,500,500,ok,,True,,0.014320893826853127,0.09081365651103794,0.1470418369634342
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,OTHER_CANCER,0.012386101311131,0.69,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0117179098287782,-0.0288884604054966,0.0568547267997444,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,CURRENT_ASTHMA,SKIN_CANCER,-0.0078011451607808,0.34,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.0079403231627339,-0.0461457086281089,0.0375244512601116,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.1263407452075,1.0,0.572,b10111101010001011011111001010001100101110010101010111111100011110010101011001011110101010011111111100110110101111101100101000111000000111110000101111101001110110000111101101111011111111101000010011010011100001001111011111101000100000100100100100001100000001010000001101110110101110110101000111011000011010010111111111011001110001001101011111011101100111100011110111001111110011001111111101100011111011111011001111101100100010101100111001111010111100000111010001101100101101110111110011000110100011100,0.124719590339395,0.0759335471784273,0.168810383882649,500,500,ok,,True,,0.022127629787213995,0.5282438503629422,0.6146582446105943
2023_01_education_binary_higher,1,education_binary,higher,DEPRESSIVE_DISORDER,DIABETES,0.063936899282956,0.99,0.016,b00000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,0.0622152955208871,0.0132163322018297,0.115191089860237,500,500,ok,,True,,0.005611416933360059,0.008129253033388314,0.03125110853339426
2023_01_education_binary_higher,1,education_binary,higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.0248114731711972,0.82,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.022640731073943,-0.0251663429833487,0.0818141974657463,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.192824396911257,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.19297932486867,0.145334857221127,0.237654158434157,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,COPD,0.110884504301728,1.0,0.358,b01000001101000111000100011000000100000001011001100101101110000000110010000110010101000010010000101001000000011101001000100110101110100001010110000000010100100011100011111100000000000010111100010010101011111101100011011111001000110000000000100000110011000001001110101001100000101100011110000100000000011001011000000000110100000010110010000000010101000001000010001000000001011010010000010001001000001011000111101100000001101110000010110001111100110110010110001001000000000110000010000110001001101010000,0.109914593963873,0.0556490946550849,0.171427040330537,500,500,ok,,True,,0.021439962686534694,0.317207603401289,0.40095770928979185
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.0313995348953869,0.906,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0308113389546894,-0.0095992907274718,0.0751435132447717,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.0307935076341165,0.902,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0300580799598547,-0.0108353239993793,0.0776485147942858,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.252547424356525,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.249679115745356,0.187671490045892,0.312039944530932,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.136265941679916,1.0,0.654,b11111011101111010010110101110111010111111001111111111110011010010011110010101011010001011010010010000101000010110101101100101110111010111001101100100110000001110111111011001011111110111110011101100001101110101011110011111010101111100101110111111101100111111010010001111111100111011011111111110110110111110111011111011101001010110111110110111001011110110111111101111111111101111000111110111100011010101110100111111000111011001111011101111010101110101001111011111001111111101111000000011000110011010111,0.131056075385253,0.075202677967362,0.199633508413629,500,500,ok,,True,,0.021273645667821018,0.6112729349259212,0.6943787682119209
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.138025960328945,1.0,0.71,b10110011110110111011100011111110110101110110100100101110101101011111111001110110111111100001011111110011101011101100111111101101110010011111001011010110111001111111101111110001101111111110010111110101111011000111011101111111011111111111101101010111001001101110111010011111111101010110110011101110011111011111001111110111111111110110111111111011101101011111111001001101011010110111100100100001000111111111110110110111111011111001101011011111101111111111111111011011000000111111111010111111111011011101,0.137052716240302,0.0767348594276026,0.203965641540757,500,500,ok,,True,,0.020292855885754475,0.6687451968835135,0.7480525801226344
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.076886934848476,0.998,0.064,b00001000000000001000000011000000000000000000000000000000000000001100000000000100010000000000000000000000000001000000000000000000000000000000000101000000000000010000000010000000000000110000000000000000000000000001000000000000000000001000001000001000000000000000000000000000000000010100000000000000000000000010000010000000100000000000010000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000001000000000000000010100000000000000000000000000000000101000000000000000,0.076592334289722,0.0275557879367603,0.129925109392689,500,500,ok,,True,,0.010945684080951725,0.04569601604478943,0.08895240883768415
2023_01_education_binary_higher,1,education_binary,higher,ISCHEMIC_HEART_DISEASE,STROKE,0.144354864873935,1.0,0.772,b11110011011101010111101111011011111011100010101101100111110011111101111111111001011011011110001101111010110110111011111111111101111011111110111111101111110111111011111111111101101011110101011111111111111011111111111111101101110101111111001111111111001101111101010101111010111011111111111110111111001111101111111100011111111111111111011110111110101001110111110111111111001111011101100111111010111101010011011111111111111111110100101011010110011111101111111100111111100100111111111101010111111111100110,0.14601930686687,0.0813958316925689,0.212450804309409,500,500,ok,,True,,0.018762515822778138,0.7332341279039163,0.8066182308849994
2023_01_education_binary_higher,1,education_binary,higher,KIDNEY_DISEASE,ARTHRITIS,0.149370864784786,1.0,0.844,b11111111101110111110101111110110111110111111111111110111111111111011111111111001011101111110111011111101111111111011111011111110111111111011111111111101001111111111111100111111111101111101101111110001011011101011111011111011101111110110111011110101111111111111110011111111100111111111111111111111111111010111111111001111101111011111101101111101101111111111111110111111111111111011111110111111111011111110111111111010111111111111111011111111111101111101101111100110011111111101111101111111100101111011,0.147978928553048,0.100007876423359,0.20187846301617,500,500,ok,,True,,0.01622738426241272,0.809585245166297,0.8731692085961551
2023_01_education_binary_higher,1,education_binary,higher,KIDNEY_DISEASE,DIABETES,0.167064953896972,1.0,0.948,b11111111111111111111111111111111111111111101111111111110111110111011111111011111111111111111111111110111101111111111111111111111111111111111111111111111101011111111111111011111111111111101111101111111011111111111111110111111111111111001111111111111111111111111111011111110100111111111111111111111111111111111111111111111111111111111111111111101101111110111111111111111111111111111111111111111111111111111110111111111011011111111111111111111111111111111111111111111111111111111111111111111111111111111,0.165733151396581,0.110433440053516,0.227454625166023,500,500,ok,,True,,0.009929350431926557,0.9248988560621544,0.9642697348842947
2023_01_education_binary_higher,1,education_binary,higher,OTHER_CANCER,ARTHRITIS,0.150954760996475,1.0,0.896,b11111111111110111111111111111111010111111111111111011101111111111111111111111111111111111111111011110111111111111111011111001110111101111101110111111111011111110111111111111111111101111110000111101111111011111111111111101111111111111111111011111110111111111111111111111111101110110111111111111111111100111101010111111111111111111111101111111111111111111111111010111111111111110011111010111111111111111100111111111111111001111111111111111110111111111111100111111111100111111111111111111110111111011111,0.150744406802431,0.106581799074441,0.191219024674645,500,500,ok,,True,,0.013651666564928987,0.8661557291243417,0.919805793230109
2023_01_education_binary_higher,1,education_binary,higher,OTHER_CANCER,COPD,0.104159141285199,1.0,0.296,b01010101101000100000000010000010000100000110100010100010100001010000010000101000101000101010011010001010100001000100000100000110000100000000000000001000101000011100001011100000000001000010000000110000000010011100011001000001001100000011000000100001110000000011010000010000000011001000100011100010000011000011000110000010110001010010000000110010101000001001000001100001001100000000001100000010110010010100100100100000011001010100010101001001100101000010010100001100000001100110111100110110000100010000,0.101978102622888,0.0482792759028207,0.164867330024067,500,500,ok,,True,,0.02041489652190282,0.2576653952306019,0.33744533567771146
2023_01_education_binary_higher,1,education_binary,higher,OTHER_CANCER,DEPRESSIVE_DISORDER,-0.007939644998992,0.334,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.008025256948959,-0.0493634044121812,0.0381566428824568,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,OTHER_CANCER,DIABETES,0.0863428548280369,1.0,0.094,b00000000001000000000000000000000000000001100100000000000010000000001000001100000010000000010000000000010000000000100000000000100001000010000000000000000100000000100100000000000000000000000000000000100000010000000000000000000001000000001000010000000001000010011000000000000010100000000000000000000100000000000000000000000000000100010000000000000000000000000000000000000001100000000000000000000000000000000000100000000010001000000000000000001110000001010000000001000000000100000010000100000000000000100,0.0833691275583857,0.0389092320537683,0.135365424532476,500,500,ok,,True,,0.013050976974924139,0.0714264085922213,0.12276455586255913
2023_01_education_binary_higher,1,education_binary,higher,OTHER_CANCER,KIDNEY_DISEASE,0.130573957663933,1.0,0.594,b11001101111010001110111110011101010001111100111110110001111100000110111010010100011111011000100101011100010000101110100011011010111001101001001111100010111110001111000010111111110110111011011110110101110010101100111100011001110111110100011110011110001100011111000011111011111111111011101101001111111001001100011101000110010101010110111001000011001110001110111110110010101010111110111100110100011011111010111011100010111100111111010111101001111111110100010001111010110010101001000101010010010001111111,0.127701952026994,0.0595023913160704,0.19673950657991,500,500,ok,,True,,0.021961967125009547,0.5503970661272916,0.6361695578659367
2023_01_education_binary_higher,1,education_binary,higher,SKIN_CANCER,ARTHRITIS,0.151893767574305,1.0,0.928,b11111111111111111111110111111111111111011011111111111111111110111111111111111111111111111101111111101111011111111111111111111111111111110111111111111111111111011101011111111111111111111111111111111111111111011011111111111111111001111011111111111110111111111111111100111111111111110111111111111111111111111111111110111111101111111110111111111111111111111111111111111111111110111111011011101111111111111010111111111111111011111111111111111111011111111111111111110101111101110111111111110111111111111111,0.152608756242245,0.110590388741738,0.194978668187128,500,500,ok,,True,,0.0115599307956406,0.9019315959830375,0.9475419685818739
2023_01_education_binary_higher,1,education_binary,higher,SKIN_CANCER,COPD,0.0412068759391261,0.952,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.040410123347867,-0.0091006138594731,0.0923667474937364,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.0351821051523813,0.04,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.0352770750708228,-0.0706337773609951,0.0051270464182166,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,SKIN_CANCER,DIABETES,0.0121975612561519,0.724,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0124668274714215,-0.0277005429544488,0.0565611272385956,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,SKIN_CANCER,KIDNEY_DISEASE,0.0694917486423335,0.998,0.02,b00000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.0677851303301779,0.0226938388829009,0.118733314149087,500,500,ok,,True,,0.006260990336999411,0.010899183596210813,0.036420183246879345
2023_01_education_binary_higher,1,education_binary,higher,SKIN_CANCER,OTHER_CANCER,0.244657278916799,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.244909333773452,0.184532506612413,0.302452818013248,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_higher,1,education_binary,higher,STROKE,ARTHRITIS,0.144321246685773,1.0,0.862,b11001111111111111111111110011101111011111111111001111111111010111111111111111111111111111101111111111111011111111011111111111101111111101010100111101111111111111011110011111111111111110011111111111111110110111011110101111111011111111101111110111111111111111111110111111111110011111111111110111011111111111110110011111011111101111010101111111101111111010101110011110111101111111110111111111111111111111110011110111101110111111111111011000111111111111111111110111111111101111111101111110111111111111110,0.144954973934942,0.102845513515435,0.189210786774397,500,500,ok,,True,,0.01542439626046997,0.8289979864047199,0.8894819911011163
2023_01_education_binary_higher,1,education_binary,higher,STROKE,COPD,0.0380783387995063,0.988,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0378251508525038,0.0042846065246526,0.0799711932300761,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,STROKE,CURRENT_ASTHMA,0.0272856569287339,0.886,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.028625391535659,-0.0164410476646232,0.0789704636640285,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,STROKE,DEPRESSIVE_DISORDER,0.0278094691167,0.906,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0273267777628741,-0.0109625224655147,0.0741023677858768,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_higher,1,education_binary,higher,STROKE,DIABETES,0.0695880607138616,0.998,0.026,b00000000000010000000100000000000000000000000000000000000000100000000001000000000000000001000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000001000001,0.0676628586123398,0.0249480415009475,0.118508448297187,500,500,ok,,True,,0.007116740827092132,0.015256383923327248,0.04397149083422428
2023_01_education_binary_higher,1,education_binary,higher,STROKE,KIDNEY_DISEASE,0.0314238966529671,0.862,0.004,b00000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0289209939701645,-0.0187137196858753,0.085905305520482,500,500,ok,,True,,0.002822764602300376,0.0010976305226827934,0.014465715215177033
2023_01_education_binary_higher,1,education_binary,higher,STROKE,OTHER_CANCER,0.0952444964868702,1.0,0.218,b00001100001010010110000010110000000000100000010100010000000000010000100000000010010000001000110000010000001011101000000000011100101000010000000011000000000000000111000000000000000000000000000010001000000000000000101001100000000010101000001001001001001100010011100010000010000000000000001000100011110101000000001001010000010010010000100100000101000010000000000000000100000010100010100000000000010100001100010000000010000001010010111000010000100000001100001000000000101000100010000000110010000100000001,0.0927773078447798,0.0334252373531644,0.153529662676872,500,500,ok,,True,,0.018464885594013304,0.18403372643598842,0.25626640158432706
2023_01_education_binary_higher,1,education_binary,higher,STROKE,SKIN_CANCER,0.0154330223462956,0.83,0.0,b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0147291376124503,-0.01235295521681,0.0513836800304641,500,500,ok,,True,,0.0,4.336808689942018e-19,0.007624340461552241
2023_01_education_binary_lower,1,education_binary,lower,ARTHRITIS,DIABETES,0.241495905611804,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.244176556617124,0.179061581249103,0.301915233591141,500,500,ok,,True,,0.0,0.9923756595384479,1.0
2023_01_education_binary_lower,1,education_binary,lower,COPD,ARTHRITIS,0.262465187655581,1.0,1.0,b11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.263088648124978,0.199531846711692,0.32799002825462,500,500,ok,,True,,0.0,0.9923756595384479,1.0
