graph_id,source_condition,target_condition,association,standard_error,p_value,n_complete,source_cases,target_cases,cooccurring_cases,weighted_n,kish_effective_n,weighted_source_prevalence,weighted_target_prevalence,weighted_joint_prevalence,estimator,inference_scope,pair_eligible,exclusion_reason,q_value,edge_present,ses_definition,ses_category,point_phi,p_phi_gt_zero,p_phi_ge_012,bootstrap_phi_median,bootstrap_phi_025,bootstrap_phi_975,selection_stability_standard_error,selection_stability_wilson_low,selection_stability_wilson_high,bootstrap_replicates_requested,bootstrap_replicates_valid,bootstrap_status,bootstrap_message,rule_id,minimum_effect,association_scale
2023_22_education_binary_higher,CURRENT_ASTHMA,SKIN_CANCER,0.00031009276375168075,,,3243,265,219,19,1830219.7030161258,1896.0341883367305,0.09380497460434367,0.049711371229658886,0.004682824299736275,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0003100927637516,0.496,0.0,-0.0002284612978944,-0.032799837893148,0.0402752925147816,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,CURRENT_ASTHMA,OTHER_CANCER,0.014634139322845342,,,3250,265,348,32,1834744.2416644827,1901.58630045912,0.09331416305227526,0.07891784791852618,0.008511794269116966,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0146341393228453,0.716,0.0,0.0145099433008572,-0.0311302418462411,0.0609707030975963,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,CURRENT_ASTHMA,COPD,0.19472994397480436,,,3249,266,222,57,1831190.4874808062,1898.3921674396063,0.09390991302063231,0.06096592022373301,0.01931652266804536,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.194729943974804,1.0,0.964,0.193519673123125,0.112943470483461,0.298805705567175,0.008331146379700699,0.9438156730319722,0.9771089390197072,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.15002036709011385,,,3247,266,838,126,1830744.3373601725,1897.5539560599445,0.09393719272019858,0.2668450699518516,0.044425352066778806,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.150020367090114,1.0,0.852,0.150455451261101,0.098885874228731,0.210604331358114,0.015880554146502572,0.8181938697042727,0.8804385946107945,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.02872401544373741,,,3252,267,155,16,1834575.0756487017,1901.341830228744,0.09391074412036496,0.03927135037605028,0.005315522625028058,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0287240154437374,0.86,0.0,0.0306657481343842,-0.0163806074719519,0.0812755306746635,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,CURRENT_ASTHMA,ARTHRITIS,0.08666731934173871,,,3246,267,1087,127,1829138.3581712663,1898.2466120950942,0.0940252443399501,0.2857877243912162,0.03829928314344386,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0866673193417387,1.0,0.116,0.0842155016565855,0.0366540541341703,0.139294556361209,0.014320893826853127,0.09081365651103794,0.1470418369634342,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,CURRENT_ASTHMA,DIABETES,0.07733637152731672,,,3258,267,502,55,1837374.0132235498,1905.5335445722537,0.09373864447699426,0.13047171960050663,0.01982248175111869,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0773363715273167,0.99,0.126,0.0757034452661109,0.0143684715751126,0.158376959415334,0.01484075469779081,0.09973528894537706,0.15796771771986404,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,SKIN_CANCER,OTHER_CANCER,0.26481195596473944,,,3269,217,348,76,1843355.7409907333,1913.7199871358166,0.049215697608780626,0.07799510408815381,0.019199979914070513,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.264811955964739,1.0,1.0,0.266010482622959,0.193217120500306,0.333364065300933,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,SKIN_CANCER,COPD,0.09679589273129537,,,3263,219,231,30,1838308.1499274196,1908.2848020461777,0.04949264414242131,0.0630372040343729,0.008222162083425702,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0967958927312954,1.0,0.246,0.0968357163746215,0.041171248523746,0.160849643504493,0.019260529587734602,0.2102809916856707,0.2855921732687978,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,0.009969433783321097,,,3261,220,845,55,1837354.9540992565,1906.7911696141855,0.04983756644646532,0.2673390911617645,0.014283660910985376,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0099694337833211,0.636,0.0,0.0077649881692667,-0.0312616294662176,0.0605848499892598,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,SKIN_CANCER,KIDNEY_DISEASE,0.026770994339950675,,,3268,220,156,14,1842409.2561209598,1912.1788221352563,0.04970084649023938,0.039097357249622045,0.0030708623537724785,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0267709943399507,0.884,0.0,0.0237517846274694,-0.0136637538120961,0.0692289950095136,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,SKIN_CANCER,ARTHRITIS,0.15429893744778966,,,3265,216,1098,116,1838394.469733641,1911.1491822759135,0.04900720951696413,0.28710652982150586,0.02914036397698483,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.15429893744779,1.0,0.93,0.154320834595316,0.107628965954492,0.197930480229253,0.011410521460476728,0.9042028101480832,0.949240257054982,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,SKIN_CANCER,DIABETES,0.032667797440059224,,,3275,220,504,39,1845669.1590010514,1917.1680750789806,0.04961306264673396,0.13131779487179854,0.008910932015892414,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0326677974400592,0.95,0.0,0.0306665341302081,-0.0052471167796652,0.0794214104998669,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,OTHER_CANCER,COPD,0.12213335697539307,,,3268,352,230,54,1841896.5641691438,1912.522361947416,0.07879492731650246,0.06258962441519726,0.012902099352915426,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.122133356975393,1.0,0.496,0.11989830690257,0.0703884175360518,0.178150886682286,0.022359964221796064,0.45237314911404547,0.539687845609647,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.04261306724815008,,,3267,352,846,106,1841678.3658775007,1911.972297065171,0.078885554315211,0.2666981478926993,0.0261184676075788,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0426130672481501,0.972,0.0,0.0408214399273212,-0.0005603358333159,0.0884351008495555,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,OTHER_CANCER,KIDNEY_DISEASE,0.06911459063500565,,,3273,351,157,33,1845997.6703626842,1916.416187298309,0.0784181478255337,0.039526772300988375,0.0067198223675178186,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0691145906350057,0.996,0.022,0.0698385847764188,0.0229262271915627,0.118704009950653,0.006559878047646922,0.012328008269927582,0.03896086121131637,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,OTHER_CANCER,ARTHRITIS,0.13829169190737645,,,3270,351,1099,182,1841982.8839753654,1915.3882231763625,0.07874065120674183,0.2870381195947111,0.0394511643040093,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.138291691907376,1.0,0.756,0.136663442176849,0.0923964275741614,0.184069772669091,0.019207498535728174,0.7164951931439073,0.791601144539778,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,OTHER_CANCER,DIABETES,0.0437286956790129,,,3280,353,508,71,1849257.573242776,1921.4062964371744,0.07876509506461192,0.13202974086810237,0.014386892276582883,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0437286956790129,0.996,0.0,0.041966088618902,0.0080449519567557,0.0832413667491157,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,COPD,DEPRESSIVE_DISORDER,0.15601767661163507,,,3262,229,840,111,1836162.452411052,1906.1079743695295,0.06273111465313769,0.26598687402320764,0.033401539998842135,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.156017676611635,1.0,0.898,0.157046844173621,0.104407322759489,0.216401496722144,0.013534843922262271,0.868365377095774,0.9215656478968306,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,COPD,KIDNEY_DISEASE,0.08874899857494238,,,3271,230,155,27,1842388.2758543605,1912.8259953127256,0.06266078341340606,0.039009700231112145,0.006608808446527971,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0887489985749424,1.0,0.152,0.0844662834247357,0.0335911292374791,0.147538537889304,0.016055902341506688,0.12319239267380164,0.18611414828743875,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,COPD,ARTHRITIS,0.1536308479391544,,,3268,232,1095,138,1839240.5459230978,1912.506107555057,0.06279805161165361,0.2857191348052299,0.03477989818226335,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.153630847939154,1.0,0.898,0.152186717882726,0.105002306901197,0.204154338547016,0.013534843922262271,0.868365377095774,0.9215656478968306,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,COPD,DIABETES,0.1392466073016356,,,3277,232,506,69,1844652.2912858177,1916.8175838540221,0.06295778230886467,0.13179909149308638,0.019738548084959624,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.139246607301636,1.0,0.628,0.134906210417124,0.0676819848933642,0.221918186142858,0.021615549958305478,0.5848089173303663,0.6692392515114762,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.04822613652396512,,,3268,845,155,56,1840699.6619652882,1910.7023934069155,0.2665278747357411,0.03925685751062638,0.014604063756114484,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0482261365239651,0.992,0.002,0.0479599438490149,0.0063677907464449,0.089208588388426,0.0019979989989987483,0.00035313639455927456,0.011240706705146758,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.12048534721787661,,,3263,845,1097,369,1836097.9752814262,1908.6835539656765,0.2660340912513048,0.28709762669404354,0.1004640875284925,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.120485347217877,1.0,0.498,0.11980154870101,0.075422616718101,0.161451747800802,0.02236050088884415,0.45435686059170843,0.5416736367701378,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,DEPRESSIVE_DISORDER,DIABETES,0.034952358904222124,,,3275,849,506,145,1844333.63033371,1915.966225293591,0.2671004215572685,0.13177625559697478,0.040428321240753115,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0349523589042221,0.92,0.0,0.0351543931102291,-0.0110612933178857,0.0906947361522928,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,KIDNEY_DISEASE,ARTHRITIS,0.15469173988355675,,,3272,157,1097,96,1842323.7987247352,1915.402267826429,0.0396055946490451,0.28576786744004806,0.024948029468698785,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.154691739883557,1.0,0.924,0.153114092265839,0.107758609710412,0.192813443016354,0.01185107590052481,0.8974035863260316,0.9441309729625723,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,KIDNEY_DISEASE,DIABETES,0.20848808381481918,,,3282,157,505,78,1848753.397479358,1920.7108620106155,0.03946785422223708,0.1313411501317514,0.01889522214983328,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.208488083814819,1.0,1.0,0.208499556218619,0.1534516981897,0.27411441240899,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_22_education_binary_higher,ARTHRITIS,DIABETES,0.1663406363032396,,,3278,1105,507,262,1844587.814156192,1919.398386824862,0.28766996771308917,0.13219326937612408,0.06353168866349419,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.16634063630324,1.0,0.982,0.165833966962633,0.123276761805472,0.218822298329269,0.005945754788082,0.9661483290912607,0.990501806703803,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,STROKE,0.2769812248486826,,,3509,476,216,87,434843.0462544941,1668.974750805841,0.09810730680087534,0.05456286926409631,0.02406601410401348,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.276981224848683,1.0,1.0,0.27251146787441,0.19269209833112,0.34947930186221,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.029863452681778757,,,3483,475,455,82,430304.845094708,1654.5051096631291,0.09915596256709072,0.1342196736552952,0.016351220153787854,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0298634526817788,0.916,0.0,0.0286863051999904,-0.0125682152869624,0.0757462023121338,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.09153460055148946,,,3482,468,233,50,431595.848430394,1655.3981414057914,0.09759290225722782,0.04802277797294045,0.010494762103902832,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0915346005514895,1.0,0.168,0.0918117051627257,0.0416199422751067,0.14844304253846,0.016719808611344807,0.13778823297684417,0.20327432908962656,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.11429628292010845,,,3484,474,446,100,432709.60532045225,1657.574506882074,0.09811934514752278,0.09609900670303338,0.019450005060563567,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.114296282920108,1.0,0.404,0.114002726825046,0.0701649977472222,0.162978694635645,0.021944657664224338,0.36187922469306827,0.44758464867554987,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,COPD,0.20659948638860398,,,3499,475,553,164,433591.7978911584,1662.0713040305866,0.09795686295829026,0.11475090035575548,0.03081425687402703,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.206599486388604,1.0,1.0,0.203821774970707,0.154859156932054,0.26062865899323,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.009607163246690678,,,3492,476,886,135,431649.79561458266,1659.9446124694798,0.09857795448010379,0.2653709581569893,0.027424200227806173,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0096071632466906,0.654,0.0,0.0082189268092556,-0.0320674686912221,0.0506551093515645,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.1350228983657221,,,3501,472,207,68,433761.2063198764,1668.0645127225664,0.09624793163528278,0.04044307934575416,0.011737423859674046,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.135022898365722,1.0,0.682,0.133684700958316,0.0804515094971441,0.199522869083243,0.020826713614970557,0.6399250012484168,0.7212997388235782,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.1959639548244349,,,3482,478,1531,315,432227.6756251972,1655.3388708761506,0.09906951021438595,0.3370795028100943,0.06106937213203248,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.195963954824435,1.0,1.0,0.196635644446249,0.154853811522322,0.240635832990544,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,DIABETES,0.23382847578317925,,,3503,475,629,179,434036.4144618313,1666.2997664707977,0.0980709365366726,0.12842057858533767,0.03586047759907107,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.233828475783179,1.0,1.0,0.232478807067714,0.182822362477353,0.290571957509362,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,CURRENT_ASTHMA,0.03385079868142477,,,3527,224,470,37,434887.1031502268,1675.9986640605216,0.05819002319661013,0.13732742882823024,0.010718659803192433,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0338507986814248,0.902,0.0,0.0304931458057656,-0.0165971847581566,0.0912455209307186,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,SKIN_CANCER,0.04993997600524473,,,3525,221,236,22,435546.58840434276,1675.6060934780642,0.05669811166290464,0.04811907525487284,0.005200029962202788,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0499399760052447,0.958,0.02,0.0449180838152221,-0.0039309564540991,0.118460248675833,0.006260990336999411,0.010899183596210813,0.036420183246879345,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,OTHER_CANCER,0.08419773165817919,,,3527,226,451,46,437072.0510022021,1677.8286091303958,0.05804746053497505,0.09620098697939485,0.011389623813740566,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0841977316581792,1.0,0.13,0.083844924334169,0.0312158641616295,0.140030939245026,0.015039946808416579,0.10332065036463456,0.16232136157691412,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,COPD,0.12806092349519396,,,3543,225,570,77,438073.9075341899,1682.9570994825906,0.05764233909485444,0.1172604816244838,0.016361737336404013,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.128060923495194,1.0,0.598,0.127581568354223,0.0744569069831326,0.186402176372661,0.021926969694875762,0.5544343695956807,0.640071259673855,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,DEPRESSIVE_DISORDER,0.06343068456981407,,,3535,223,905,88,435776.7434548653,1680.8677382295116,0.0570372783311819,0.26869259846429744,0.021846339770833542,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0634306845698141,1.0,0.016,0.0610892562816085,0.0179956946923333,0.111787448296284,0.005611416933360059,0.008129253033388314,0.03125110853339426,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,KIDNEY_DISEASE,0.12720864058930278,,,3544,222,214,34,438247.62891119585,1688.9081617071577,0.055941424823402267,0.04252034443652265,0.008277208747741918,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.127208640589303,1.0,0.542,0.125676558096568,0.0519324008628336,0.201448378250989,0.022281651644346295,0.49817416517608065,0.585185390225149,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,ARTHRITIS,0.12875264788595445,,,3526,225,1563,140,436802.2335690807,1676.7464880366242,0.05748757710764182,0.3414729589636532,0.03384233787434994,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.128752647885954,1.0,0.646,0.127860324354169,0.0800887512083945,0.17186755216424,0.021386163751360363,0.6031159977821284,0.6866576948030984,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,STROKE,DIABETES,0.18673238603429623,,,3547,225,647,78,438566.9942345304,1687.4426079122488,0.0578658655897088,0.1317236804843135,0.022367419305476106,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.186732386034296,1.0,0.966,0.185766641914283,0.112481979340297,0.251135520807713,0.008104813384649892,0.9462286344983655,0.9786654801914678,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,SKIN_CANCER,0.03115812193411447,,,3499,464,234,31,431386.3939996961,1662.159706956382,0.1365700697533214,0.04785984341743589,0.008820235647872456,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0311581219341145,0.878,0.002,0.0309095734083409,-0.0179901467852917,0.0834983602175308,0.0019979989989987483,0.00035313639455927456,0.011240706705146758,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,OTHER_CANCER,0.04644286113097643,,,3503,463,451,80,433024.0979997931,1665.0845970097512,0.136847851041675,0.09625404823013917,0.017879919716569204,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0464428611309764,0.976,0.0,0.0479914566018432,0.0010316004488414,0.0922152760850927,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,COPD,0.22107403361860992,,,3519,466,562,174,434068.62110614043,1670.392663803997,0.13596393616759256,0.11745862742480902,0.04036652535182303,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.22107403361861,1.0,1.0,0.220898269334562,0.160254654915779,0.280827005713008,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.2642031966228157,,,3509,469,890,242,431581.2780881241,1667.1940945062847,0.1371351854516821,0.26632733169833606,0.07669665015031807,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.264203196622816,1.0,1.0,0.266073273331265,0.208999240237037,0.31873683427452,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,KIDNEY_DISEASE,0.04253186907001917,,,3519,462,212,35,434099.8463117852,1675.5642514737342,0.13620993386577093,0.04249165776215878,0.008730486526015838,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0425318690700192,0.954,0.002,0.0395873966172902,-0.0072748048019736,0.0920910382494879,0.0019979989989987483,0.00035313639455927456,0.011240706705146758,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,ARTHRITIS,0.09945946062610016,,,3501,465,1554,272,432654.4509696701,1663.3819859499783,0.1365019145246231,0.3417107804676647,0.06283928462961744,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0994594606261002,1.0,0.156,0.0970749910560995,0.053728515423976,0.143869312395845,0.01622738426241272,0.126830791403845,0.19041475483370296,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,CURRENT_ASTHMA,DIABETES,0.09612022435992913,,,3524,469,643,125,434745.5260098552,1675.1076574008148,0.13719052130008438,0.13191746782986952,0.02928875013575916,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0961202243599291,1.0,0.158,0.0932676524462639,0.0450957656282686,0.14104959725074,0.01631171358257617,0.1286526978644355,0.19256235101126623,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,SKIN_CANCER,OTHER_CANCER,0.250759653449838,,,3511,227,445,94,434882.44202604954,1670.2195138752252,0.04681527563470096,0.0956907945805261,0.020062162149285533,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.250759653449838,1.0,1.0,0.249311443339822,0.191153321893146,0.310294568639341,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,SKIN_CANCER,COPD,0.08216751262406428,,,3515,232,560,53,434573.19838365907,1669.120483338617,0.04704440776353478,0.11549366586658527,0.010993910318148984,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0821675126240643,1.0,0.062,0.0802202455895162,0.035220563530955,0.133947860213288,0.010784804124322332,0.044019209142681565,0.08665971310163822,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.025766418665335165,,,3507,235,898,51,432374.3328514293,1667.5032386096593,0.0483633932309527,0.2676597815718089,0.010497585661963748,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,-0.0257664186653352,0.088,0.0,-0.0264597696068974,-0.0603024435714819,0.0130904938312662,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,SKIN_CANCER,KIDNEY_DISEASE,0.0943387745813502,,,3517,233,210,24,434810.6046372731,1675.4997847759503,0.047842535369831254,0.04065941141556393,0.005921911203723766,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0943387745813502,1.0,0.242,0.0923178854325479,0.0294517672453068,0.170112479621866,0.019153902996517445,0.20651780855112864,0.28141635112703234,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,SKIN_CANCER,ARTHRITIS,0.08621125388330841,,,3501,232,1545,138,433576.7090195762,1664.572201547763,0.047919347334714785,0.3374742916784097,0.024878737242321508,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0862112538833084,1.0,0.048,0.0874047171910393,0.0458719561524583,0.125852976392829,0.009559916317625379,0.03246520694135317,0.07042719683589006,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_23_education_binary_lower,SKIN_CANCER,DIABETES,0.048422952498095216,,,3519,234,639,51,435066.2850839996,1673.6048202700335,0.04794534456408695,0.12980868698780634,0.00970080219347545,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0484229524980952,0.98,0.006,0.0505742891196091,0.0046330297618069,0.0975307046224868,0.0034536936748935914,0.0020425962719602363,0.01749025210405338,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
