graph_id,source_condition,target_condition,association,standard_error,p_value,n_complete,source_cases,target_cases,cooccurring_cases,weighted_n,kish_effective_n,weighted_source_prevalence,weighted_target_prevalence,weighted_joint_prevalence,estimator,inference_scope,pair_eligible,exclusion_reason,q_value,edge_present
2024_12_higher,CURRENT_ASTHMA,OTHER_CANCER,0.008230898499625916,,,8511,798,1504,146,11275185.00603808,2157.1013439737885,0.09790727778353937,0.11161677226630655,0.011698368309360567,weighted_phi,descriptive,True,,,False
2024_12_higher,CURRENT_ASTHMA,COPD,0.22408456449742228,,,8542,797,756,236,11280263.89989138,2164.169196535627,0.0976900621721272,0.059219839103573126,0.021488553573123906,weighted_phi,descriptive,True,,,True
2024_12_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.08771994781153013,,,8521,796,1572,262,11240435.357120933,2158.334727306899,0.09790272174479758,0.1797951733141537,0.02761332495676863,weighted_phi,descriptive,True,,,True
2024_12_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.03366702822259103,,,8529,799,510,73,11277962.188787043,2159.7744338461775,0.09735713805418318,0.0407137312720977,0.005936155241192296,weighted_phi,descriptive,True,,,False
2024_12_higher,CURRENT_ASTHMA,ARTHRITIS,0.1173326591035857,,,8530,800,3286,425,11272215.346054291,2157.3926211434023,0.098182981276946,0.28104592999719097,0.04328799266814709,weighted_phi,descriptive,True,,,True
2024_12_higher,CURRENT_ASTHMA,DIABETES,0.07724175486614906,,,8555,802,1274,171,11312862.88714347,2167.1643166610215,0.09811441126327326,0.10532598511517392,0.017387330758705844,weighted_phi,descriptive,True,,,False
2024_12_higher,SKIN_CANCER,OTHER_CANCER,0.30541377264728314,,,8522,1467,1500,651,11297487.677997991,2161.432042121474,0.09460600423413996,0.11041695049779449,0.03846028531281663,weighted_phi,descriptive,True,,,True
2024_12_higher,SKIN_CANCER,COPD,0.09849609124725046,,,8532,1484,764,194,11288048.27122796,2164.1625869458003,0.09601344641225433,0.060050455458913,0.012659733028024894,weighted_phi,descriptive,True,,,True
2024_12_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.011961257950064686,,,8515,1481,1580,250,11249490.615332281,2158.7880387441496,0.09622260738282683,0.18053139261281664,0.01601448614438257,weighted_phi,descriptive,True,,,False
2024_12_higher,SKIN_CANCER,KIDNEY_DISEASE,0.14734161499213116,,,8523,1480,508,167,11280463.28968081,2159.1095554549247,0.09596739203966796,0.04032861788013571,0.01240805752586108,weighted_phi,descriptive,True,,,True
2024_12_higher,SKIN_CANCER,ARTHRITIS,0.1379415022854967,,,8525,1484,3272,786,11289819.573844237,2159.925103441749,0.09608894277606146,0.27972723418343387,0.045126488685526954,weighted_phi,descriptive,True,,,True
2024_12_higher,SKIN_CANCER,DIABETES,0.04347804612435646,,,8550,1488,1276,267,11321197.075725887,2168.026412208015,0.09610125003229553,0.10452255542374632,0.013965115598704326,weighted_phi,descriptive,True,,,False
2024_12_higher,OTHER_CANCER,COPD,0.11506751305941428,,,8551,1515,768,209,11302930.19261813,2169.5355518422357,0.1110090584552217,0.06000205527764338,0.015245511130123408,weighted_phi,descriptive,True,,,True
2024_12_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.006232833907883275,,,8533,1511,1581,293,11265236.425880475,2164.403088478672,0.1121542263644474,0.1802825901511055,0.02097554028492216,weighted_phi,descriptive,True,,,False
2024_12_higher,OTHER_CANCER,KIDNEY_DISEASE,0.12513639041116625,,,8542,1510,511,165,11295187.496538207,2164.415528317304,0.11182717450479514,0.040598646058378374,0.012323299771934304,weighted_phi,descriptive,True,,,True
2024_12_higher,OTHER_CANCER,ARTHRITIS,0.19741840533508256,,,8543,1517,3286,827,11297622.80398167,2163.7036638473774,0.11229651102954788,0.28089057699453696,0.05955675345381395,weighted_phi,descriptive,True,,,True
2024_12_higher,OTHER_CANCER,DIABETES,0.07120510743357747,,,8570,1519,1280,290,11335566.438538527,2173.286274999753,0.11178809616305906,0.10485787833854775,0.018595929424275685,weighted_phi,descriptive,True,,,False
2024_12_higher,COPD,DEPRESSIVE_DISORDER,0.08046755313213727,,,8559,765,1587,237,11265987.627697768,2170.0675019938753,0.06022745719024808,0.181012294997237,0.018272838157536612,weighted_phi,descriptive,True,,,True
2024_12_higher,COPD,KIDNEY_DISEASE,0.09592644170647953,,,8567,766,512,94,11296830.33654735,2170.306054302722,0.059540057365044245,0.040694131910253006,0.006907880427937094,weighted_phi,descriptive,True,,,True
2024_12_higher,COPD,ARTHRITIS,0.17127296977045497,,,8569,772,3295,492,11298718.83618966,2169.3930376985086,0.060263634271469115,0.28079593820604554,0.035238220056700166,weighted_phi,descriptive,True,,,True
2024_12_higher,COPD,DIABETES,0.08962557736318534,,,8594,774,1283,183,11335434.225805402,2178.617264143335,0.060207701156825756,0.10519115596486404,0.012874084669452324,weighted_phi,descriptive,True,,,True
2024_12_higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.04860318283081946,,,8549,1586,512,138,11261969.267738778,2165.642591032147,0.1804005793163786,0.040854937954165824,0.011069804643068922,weighted_phi,descriptive,True,,,False
2024_12_higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.11058912069353043,,,8551,1592,3292,812,11269479.723604582,2165.853750489498,0.1810690402947648,0.2812539911557157,0.07007314700924237,weighted_phi,descriptive,True,,,True
2024_12_higher,DEPRESSIVE_DISORDER,DIABETES,0.04685388324215101,,,8575,1594,1278,278,11297417.487162549,2173.3699201010368,0.18045563702698572,0.10470423170502413,0.02441120778776906,weighted_phi,descriptive,True,,,False
2024_12_higher,KIDNEY_DISEASE,ARTHRITIS,0.12321301662322767,,,8559,514,3292,333,11295158.114245722,2165.1434220869774,0.04085088447980631,0.28051652793331266,0.022416307015844607,weighted_phi,descriptive,True,,,True
2024_12_higher,KIDNEY_DISEASE,DIABETES,0.15384840102002362,,,8586,515,1274,192,11332859.501840238,2174.4854505856797,0.04073146174168494,0.10482862249614033,0.013585643670950524,weighted_phi,descriptive,True,,,True
2024_12_higher,ARTHRITIS,DIABETES,0.1838516878449544,,,8585,3308,1277,698,11329297.483397938,2172.4713192479903,0.2806300753255242,0.10483998225383591,0.054727320287726214,weighted_phi,descriptive,True,,,True
2024_26_lower,ISCHEMIC_HEART_DISEASE,STROKE,0.22338788379634517,,,3395,441,209,90,2972167.2512564235,1589.3806769248592,0.0936472961646998,0.048452455086427884,0.01851170700086454,weighted_phi,descriptive,True,,,True
2024_26_lower,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.05866199411150407,,,3369,438,444,79,2950292.391125477,1573.8887758793742,0.09356054962501062,0.13614563208849248,0.018596472029855787,weighted_phi,descriptive,True,,,False
2024_26_lower,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.07092733732764428,,,3389,440,225,40,2969540.1291422336,1586.8939786573094,0.09362161572855177,0.04473718775191054,0.008459591011608715,weighted_phi,descriptive,True,,,False
2024_26_lower,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.11545203625074976,,,3387,441,448,99,2966156.3794162897,1584.798682456942,0.0930695349445992,0.08659860489370672,0.017493317730857993,weighted_phi,descriptive,True,,,True
2024_26_lower,ISCHEMIC_HEART_DISEASE,COPD,0.25391503453497527,,,3391,439,519,151,2963329.035142258,1595.7300957208959,0.0935482154238476,0.12641506244397846,0.036397337599273744,weighted_phi,descriptive,True,,,True
2024_26_lower,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.014369586802492382,,,3390,442,909,114,2961753.1634506877,1583.8640293433843,0.09378238686997192,0.288606954371934,0.028964393999282623,weighted_phi,descriptive,True,,,False
2024_26_lower,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.1749591373920041,,,3390,440,223,79,2973557.309766708,1589.7632876317737,0.09366523233105731,0.04496067896792895,0.014774494045854679,weighted_phi,descriptive,True,,,True
2024_26_lower,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.2321430510159157,,,3392,443,1452,303,2966126.7984334533,1587.1926202701889,0.0939077857182709,0.3272948316336268,0.06250973426945028,weighted_phi,descriptive,True,,,True
2024_26_lower,ISCHEMIC_HEART_DISEASE,DIABETES,0.2061090583891165,,,3396,444,636,159,2962676.5470174197,1590.2098640668669,0.09422580832018447,0.15251985212261865,0.03601941409522695,weighted_phi,descriptive,True,,,True
2024_26_lower,STROKE,CURRENT_ASTHMA,0.08031836799789104,,,3405,211,448,51,2983930.3879325464,1589.1285875527283,0.04865217757231885,0.13666431609888946,0.012584458954464599,weighted_phi,descriptive,True,,,True
2024_26_lower,STROKE,SKIN_CANCER,0.045895366252858366,,,3428,215,229,21,3003642.5093269222,1602.7490293055932,0.049168120328392864,0.04465521808842552,0.004245258314958994,weighted_phi,descriptive,True,,,False
2024_26_lower,STROKE,OTHER_CANCER,0.11676803681362458,,,3428,214,455,50,3002750.0855343323,1602.4211410460603,0.04898116844067462,0.08935486539322356,0.011565677772120806,weighted_phi,descriptive,True,,,True
2024_26_lower,STROKE,COPD,0.1357204267247588,,,3427,211,531,70,2995706.389620459,1609.9491601896975,0.048520144139561544,0.1295014378345204,0.016074435877827038,weighted_phi,descriptive,True,,,True
2024_26_lower,STROKE,DEPRESSIVE_DISORDER,0.06924541601753591,,,3426,216,928,72,2992559.181598601,1599.3607383348926,0.049678716645439554,0.2911349423966519,0.021298239785883893,weighted_phi,descriptive,True,,,False
2024_26_lower,STROKE,KIDNEY_DISEASE,0.029334360322342608,,,3427,213,221,22,3006711.383875265,1604.7893807688806,0.0491008059599541,0.044207115378227496,0.003473520214488529,weighted_phi,descriptive,True,,,False
2024_26_lower,STROKE,ARTHRITIS,0.18958085219116977,,,3430,215,1477,146,3000575.610157419,1603.1509666497561,0.04932440380867518,0.33103865094428386,0.03564714123959457,weighted_phi,descriptive,True,,,True
2024_26_lower,STROKE,DIABETES,0.08703450777815223,,,3432,215,642,69,2996722.3972129254,1605.7644973161064,0.04910219231330192,0.15117286788394346,0.014159746226371651,weighted_phi,descriptive,True,,,True
2024_26_lower,CURRENT_ASTHMA,SKIN_CANCER,0.0018228201627389102,,,3404,451,227,30,2985298.738488456,1589.8310237469962,0.13732590754971266,0.04503040634306967,0.006313945567110308,weighted_phi,descriptive,True,,,False
2024_26_lower,CURRENT_ASTHMA,OTHER_CANCER,0.0552177535622969,,,3403,449,452,78,2983038.2177529642,1588.5762093489714,0.13654322621489492,0.08823105621691026,0.017424937668219533,weighted_phi,descriptive,True,,,False
2024_26_lower,CURRENT_ASTHMA,COPD,0.3256478627274796,,,3402,447,519,176,2976235.982549496,1596.1755566780198,0.13618071809932902,0.127594267273006,0.05464012386648394,weighted_phi,descriptive,True,,,True
2024_26_lower,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.21557059262229428,,,3403,451,915,207,2975307.6317003556,1587.2850278215265,0.1378533907320584,0.290046722795442,0.07370781465404908,weighted_phi,descriptive,True,,,True
2024_26_lower,CURRENT_ASTHMA,KIDNEY_DISEASE,0.02902415305008949,,,3404,453,220,43,2988585.555897908,1592.073017055114,0.13743809762935008,0.043881787078991014,0.008077974497339711,weighted_phi,descriptive,True,,,False
2024_26_lower,CURRENT_ASTHMA,ARTHRITIS,0.15187936130985896,,,3407,450,1459,273,2982551.1103692907,1590.5258209660265,0.13708829280612878,0.32870951261953457,0.06960047154484343,weighted_phi,descriptive,True,,,True
2024_26_lower,CURRENT_ASTHMA,DIABETES,0.024071374121571353,,,3409,452,636,100,2978697.8974247966,1593.121846508666,0.1367908080604553,0.15137856070629516,0.023671866975703566,weighted_phi,descriptive,True,,,False
2024_26_lower,SKIN_CANCER,OTHER_CANCER,0.29097259807940545,,,3429,224,454,102,3004579.057189432,1603.7520986602638,0.04342610793919089,0.08884641264931772,0.020731651905527497,weighted_phi,descriptive,True,,,True
2024_26_lower,SKIN_CANCER,COPD,0.0794634771954252,,,3425,229,533,52,2995651.1441905093,1609.587632297247,0.045212499104003066,0.12969743788943705,0.011410853944886081,weighted_phi,descriptive,True,,,False
2024_26_lower,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.0023926804089847743,,,3425,229,928,58,2995268.4926948543,1600.6322375669517,0.0452454439860781,0.2913177816503555,0.0129548446145146,weighted_phi,descriptive,True,,,False
2024_26_lower,SKIN_CANCER,KIDNEY_DISEASE,0.06447534455165756,,,3425,229,223,32,3007622.2080303365,1605.062961480721,0.04519035584703525,0.04467391717951549,0.004785630333649055,weighted_phi,descriptive,True,,,False
2024_26_lower,SKIN_CANCER,ARTHRITIS,0.14794997415352476,,,3428,230,1475,146,3001486.4343124903,1603.4241124551831,0.04512944239715334,0.3311845111515607,0.029400746375787913,weighted_phi,descriptive,True,,,True
2024_26_lower,SKIN_CANCER,DIABETES,0.02634876087022672,,,3430,231,645,51,2997633.2213679967,1606.0363916674232,0.0454476115002525,0.15200817838633968,0.008878765637618982,weighted_phi,descriptive,True,,,False
2024_26_lower,OTHER_CANCER,COPD,0.1343379448529703,,,3425,454,531,112,2994170.484376859,1608.9944922716077,0.08957268889120888,0.12871212723114656,0.02437603183869344,weighted_phi,descriptive,True,,,True
2024_26_lower,OTHER_CANCER,DEPRESSIVE_DISORDER,0.02047521172817643,,,3423,453,926,122,2991209.4850181816,1598.378602878966,0.08834707544508827,0.29085584178851176,0.0283352996094205,weighted_phi,descriptive,True,,,False
2024_26_lower,OTHER_CANCER,KIDNEY_DISEASE,0.12392427824650078,,,3424,456,220,68,3005361.6872948455,1603.8079391619535,0.08931347845765893,0.044039861240567524,0.011185093076061307,weighted_phi,descriptive,True,,,True
2024_26_lower,OTHER_CANCER,ARTHRITIS,0.184707246105047,,,3428,456,1475,282,3000005.77449884,1602.828669884066,0.08894444525936597,0.3310330189383377,0.05418662926002287,weighted_phi,descriptive,True,,,True
2024_26_lower,OTHER_CANCER,DIABETES,0.05960968128353356,,,3429,455,641,118,2995372.700632505,1604.781003532975,0.089479331248258,0.15062094038944857,0.019563244837679915,weighted_phi,descriptive,True,,,False
2024_26_lower,COPD,DEPRESSIVE_DISORDER,0.17118645945657893,,,3423,532,927,230,2984864.7762155505,1606.4869884838947,0.12849547620530877,0.29168420586892463,0.06351872739902541,weighted_phi,descriptive,True,,,True
2024_26_lower,COPD,KIDNEY_DISEASE,0.07487923161386216,,,3424,528,220,57,2999016.978492214,1611.8852416400723,0.12866054072644734,0.044271963495149974,0.010853199392943982,weighted_phi,descriptive,True,,,False
2024_26_lower,COPD,ARTHRITIS,0.2669512922867635,,,3428,529,1472,358,2993661.0656962087,1610.933200972482,0.12904348053724496,0.3309500300159557,0.08481922704349261,weighted_phi,descriptive,True,,,True
2024_26_lower,COPD,DIABETES,0.09925249058800106,,,3430,532,641,133,2989158.32782757,1613.0854669728408,0.1300519222759697,0.1516522811039691,0.03169718449768566,weighted_phi,descriptive,True,,,True
2024_26_lower,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.04814311792346399,,,3424,928,224,79,2997080.687596308,1602.170626256915,0.2914384918231372,0.0450118254344716,0.017654029276935615,weighted_phi,descriptive,True,,,False
2024_26_lower,DEPRESSIVE_DISORDER,ARTHRITIS,0.10312042039699837,,,3427,927,1477,465,2990944.913878462,1600.5374020916695,0.2912966504437468,0.3315403179345644,0.11863378743738437,weighted_phi,descriptive,True,,,True
2024_26_lower,DEPRESSIVE_DISORDER,DIABETES,0.024443423613716563,,,3430,927,642,177,2987479.95020316,1603.5391833520227,0.2901910157916303,0.15196018834561176,0.048079908140969824,weighted_phi,descriptive,True,,,False
2024_26_lower,KIDNEY_DISEASE,ARTHRITIS,0.16784126624748755,,,3428,222,1475,150,3005097.116155125,1605.9606120343826,0.044426524004863244,0.3311966175405331,0.030989781570275658,weighted_phi,descriptive,True,,,True
2024_26_lower,KIDNEY_DISEASE,DIABETES,0.15961516720740224,,,3430,224,640,93,3001243.9032106316,1608.5764213004861,0.044949386678901776,0.15152979780125098,0.018669310984910557,weighted_phi,descriptive,True,,,True
2024_26_lower,ARTHRITIS,DIABETES,0.19375713436694764,,,3434,1480,643,389,2995343.1196496687,1607.1881001686609,0.33206835069390567,0.15067212555070258,0.08267655981600505,weighted_phi,descriptive,True,,,True
2024_26_higher,ISCHEMIC_HEART_DISEASE,STROKE,0.17938021447305136,,,7816,787,352,125,4884641.505546442,3946.037822510172,0.06978982065039906,0.03456486809316124,0.010761384834161523,weighted_phi,descriptive,True,,,True
2024_26_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.018861482799794414,,,7772,770,886,104,4863852.063049792,3927.5489790651854,0.06831975420800901,0.12037284791124418,0.009772289167958416,weighted_phi,descriptive,True,,,False
2024_26_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.08990245143432654,,,7782,782,731,130,4867833.302224152,3928.8817049045283,0.06960725747559161,0.059771490362514106,0.009584230061151616,weighted_phi,descriptive,True,,,True
