null_replicate,graph_index,target_swaps,accepted_swaps,changed
103,87,120,120,True
103,88,130,130,True
103,89,140,140,True
103,90,120,120,True
103,91,110,110,True
103,92,80,80,True
103,93,160,160,True
104,0,110,110,True
104,1,130,130,True
104,2,70,70,True
104,3,70,70,True
104,4,90,90,True
104,5,90,90,True
104,6,170,170,True
104,7,150,150,True
104,8,150,150,True
104,9,70,70,True
104,10,120,120,True
104,11,100,100,True
104,12,70,70,True
104,13,80,80,True
104,14,100,100,True
104,15,100,100,True
104,16,100,100,True
104,17,120,120,True
104,18,130,130,True
104,19,170,170,True
104,20,50,50,True
104,21,70,70,True
104,22,120,120,True
104,23,80,80,True
104,24,120,120,True
104,25,100,100,True
104,26,130,130,True
104,27,140,140,True
104,28,100,100,True
104,29,120,120,True
104,30,120,120,True
104,31,130,130,True
104,32,130,130,True
104,33,210,210,True
104,34,100,100,True
104,35,130,130,True
104,36,120,120,True
104,37,170,170,True
104,38,80,80,True
104,39,120,120,True
104,40,80,80,False
104,41,100,100,True
104,42,130,130,True
104,43,170,170,True
104,44,90,90,True
104,45,110,110,True
104,46,130,130,True
104,47,110,110,True
104,48,40,40,True
104,49,130,130,True
104,50,110,110,True
104,51,150,150,True
104,52,80,80,True
104,53,70,70,True
104,54,70,70,True
104,55,90,90,True
104,56,20,20,True
104,57,90,90,True
104,58,130,130,True
104,59,150,150,True
104,60,90,90,True
104,61,110,110,True
104,62,100,100,True
104,63,150,150,True
104,64,100,100,True
104,65,160,160,True
104,66,130,130,True
104,67,140,140,True
104,68,110,110,True
104,69,130,130,True
104,70,130,130,True
104,71,80,80,True
104,72,100,100,True
104,73,90,90,True
104,74,140,140,True
104,75,190,190,True
104,76,50,50,True
104,77,60,60,True
104,78,130,130,True
104,79,130,130,True
104,80,110,110,True
104,81,110,110,True
104,82,100,100,True
104,83,120,120,True
104,84,140,140,True
104,85,120,120,True
104,86,110,110,True
104,87,120,120,True
104,88,130,130,True
104,89,140,140,True
104,90,120,120,True
104,91,110,110,True
104,92,80,80,True
104,93,160,160,True
105,0,110,110,True
105,1,130,130,True
105,2,70,70,True
105,3,70,70,True
105,4,90,90,True
105,5,90,90,True
105,6,170,170,True
105,7,150,150,True
105,8,150,150,True
105,9,70,70,True
105,10,120,120,True
105,11,100,100,True
105,12,70,70,True
105,13,80,80,True
105,14,100,100,True
105,15,100,100,True
105,16,100,100,True
105,17,120,120,True
105,18,130,130,True
105,19,170,170,True
105,20,50,50,True
105,21,70,70,True
105,22,120,120,True
105,23,80,80,True
105,24,120,120,True
105,25,100,100,True
105,26,130,130,True
105,27,140,140,True
105,28,100,100,True
105,29,120,120,True
105,30,120,120,True
105,31,130,130,True
105,32,130,130,True
105,33,210,210,True
105,34,100,100,True
105,35,130,130,True
105,36,120,120,True
105,37,170,170,True
105,38,80,80,True
105,39,120,120,True
105,40,80,80,True
105,41,100,100,True
105,42,130,130,True
105,43,170,170,True
105,44,90,90,True
105,45,110,110,True
105,46,130,130,True
105,47,110,110,True
105,48,40,40,False
105,49,130,130,True
105,50,110,110,True
105,51,150,150,True
105,52,80,80,True
105,53,70,70,True
105,54,70,70,True
105,55,90,90,True
105,56,20,20,False
105,57,90,90,True
105,58,130,130,True
105,59,150,150,True
105,60,90,90,True
105,61,110,110,True
105,62,100,100,True
105,63,150,150,True
105,64,100,100,True
105,65,160,160,True
105,66,130,130,True
105,67,140,140,True
105,68,110,110,True
105,69,130,130,True
105,70,130,130,True
105,71,80,80,True
105,72,100,100,True
105,73,90,90,True
105,74,140,140,True
105,75,190,190,True
105,76,50,50,True
105,77,60,60,True
105,78,130,130,True
105,79,130,130,True
105,80,110,110,True
105,81,110,110,True
105,82,100,100,True
105,83,120,120,True
105,84,140,140,True
105,85,120,120,True
105,86,110,110,True
105,87,120,120,True
105,88,130,130,True
105,89,140,140,True
105,90,120,120,True
105,91,110,110,True
105,92,80,80,True
105,93,160,160,True
106,0,110,110,True
106,1,130,130,True
106,2,70,70,True
106,3,70,70,True
106,4,90,90,True
106,5,90,90,True
106,6,170,170,True
106,7,150,150,True
106,8,150,150,True
106,9,70,70,True
106,10,120,120,True
106,11,100,100,True
106,12,70,70,True
106,13,80,80,True
106,14,100,100,True
106,15,100,100,True
106,16,100,100,True
106,17,120,120,True
106,18,130,130,True
106,19,170,170,True
106,20,50,50,True
106,21,70,70,True
106,22,120,120,True
106,23,80,80,True
106,24,120,120,True
106,25,100,100,True
106,26,130,130,True
106,27,140,140,True
106,28,100,100,True
106,29,120,120,True
106,30,120,120,True
106,31,130,130,True
106,32,130,130,True
106,33,210,210,True
106,34,100,100,True
106,35,130,130,True
106,36,120,120,True
106,37,170,170,True
106,38,80,80,True
106,39,120,120,True
106,40,80,80,True
106,41,100,100,True
106,42,130,130,True
106,43,170,170,True
106,44,90,90,True
106,45,110,110,True
106,46,130,130,True
106,47,110,110,True
106,48,40,40,True
106,49,130,130,True
106,50,110,110,True
106,51,150,150,True
106,52,80,80,True
106,53,70,70,True
106,54,70,70,True
106,55,90,90,True
106,56,20,20,False
106,57,90,90,True
106,58,130,130,True
106,59,150,150,True
106,60,90,90,True
106,61,110,110,True
106,62,100,100,True
106,63,150,150,True
106,64,100,100,True
106,65,160,160,True
106,66,130,130,True
106,67,140,140,True
106,68,110,110,True
106,69,130,130,True
106,70,130,130,True
106,71,80,80,True
106,72,100,100,True
106,73,90,90,True
106,74,140,140,True
106,75,190,190,True
106,76,50,50,True
106,77,60,60,True
106,78,130,130,True
106,79,130,130,True
106,80,110,110,True
106,81,110,110,True
106,82,100,100,True
106,83,120,120,True
106,84,140,140,True
106,85,120,120,True
106,86,110,110,True
106,87,120,120,True
106,88,130,130,True
106,89,140,140,True
106,90,120,120,True
106,91,110,110,True
106,92,80,80,True
106,93,160,160,True
107,0,110,110,True
107,1,130,130,True
107,2,70,70,True
107,3,70,70,False
107,4,90,90,True
107,5,90,90,True
107,6,170,170,True
107,7,150,150,True
107,8,150,150,True
107,9,70,70,True
107,10,120,120,True
107,11,100,100,True
107,12,70,70,True
107,13,80,80,True
107,14,100,100,True
107,15,100,100,True
107,16,100,100,True
107,17,120,120,True
107,18,130,130,True
107,19,170,170,True
107,20,50,50,True
107,21,70,70,True
107,22,120,120,True
107,23,80,80,True
107,24,120,120,True
107,25,100,100,True
107,26,130,130,True
107,27,140,140,True
107,28,100,100,True
107,29,120,120,True
107,30,120,120,True
107,31,130,130,True
107,32,130,130,True
107,33,210,210,True
107,34,100,100,True
107,35,130,130,True
107,36,120,120,True
107,37,170,170,True
107,38,80,80,True
107,39,120,120,True
107,40,80,80,False
107,41,100,100,True
107,42,130,130,True
107,43,170,170,True
107,44,90,90,True
107,45,110,110,True
107,46,130,130,True
107,47,110,110,True
107,48,40,40,True
107,49,130,130,True
107,50,110,110,True
107,51,150,150,True
107,52,80,80,True
107,53,70,70,True
107,54,70,70,True
107,55,90,90,True
107,56,20,20,True
107,57,90,90,True
107,58,130,130,True
107,59,150,150,True
107,60,90,90,True
107,61,110,110,True
107,62,100,100,True
107,63,150,150,True
107,64,100,100,True
107,65,160,160,True
107,66,130,130,True
107,67,140,140,True
107,68,110,110,True
107,69,130,130,True
107,70,130,130,True
107,71,80,80,True
107,72,100,100,True
107,73,90,90,True
107,74,140,140,True
107,75,190,190,True
107,76,50,50,True
107,77,60,60,True
107,78,130,130,True
107,79,130,130,True
107,80,110,110,True
107,81,110,110,True
107,82,100,100,True
107,83,120,120,True
107,84,140,140,True
107,85,120,120,True
107,86,110,110,True
107,87,120,120,True
107,88,130,130,True
107,89,140,140,True
107,90,120,120,True
107,91,110,110,True
107,92,80,80,True
107,93,160,160,True
108,0,110,110,True
108,1,130,130,True
108,2,70,70,True
108,3,70,70,True
108,4,90,90,True
108,5,90,90,True
108,6,170,170,True
108,7,150,150,True
108,8,150,150,True
108,9,70,70,True
108,10,120,120,True
108,11,100,100,True
108,12,70,70,True
108,13,80,80,True
108,14,100,100,True
108,15,100,100,True
108,16,100,100,True
108,17,120,120,True
108,18,130,130,True
108,19,170,170,True
108,20,50,50,True
108,21,70,70,True
108,22,120,120,True
108,23,80,80,True
108,24,120,120,True
108,25,100,100,True
108,26,130,130,True
108,27,140,140,True
108,28,100,100,True
108,29,120,120,True
108,30,120,120,True
108,31,130,130,True
108,32,130,130,True
108,33,210,210,True
108,34,100,100,True
108,35,130,130,True
108,36,120,120,True
108,37,170,170,True
108,38,80,80,True
108,39,120,120,True
108,40,80,80,True
108,41,100,100,True
108,42,130,130,True
108,43,170,170,True
108,44,90,90,True
108,45,110,110,True
108,46,130,130,True
108,47,110,110,True
108,48,40,40,True
108,49,130,130,True
108,50,110,110,True
108,51,150,150,True
108,52,80,80,True
108,53,70,70,True
108,54,70,70,True
108,55,90,90,True
108,56,20,20,True
108,57,90,90,True
108,58,130,130,True
108,59,150,150,True
108,60,90,90,True
108,61,110,110,True
108,62,100,100,True
108,63,150,150,True
108,64,100,100,True
108,65,160,160,True
108,66,130,130,True
108,67,140,140,True
108,68,110,110,True
108,69,130,130,True
108,70,130,130,True
108,71,80,80,True
108,72,100,100,True
108,73,90,90,True
108,74,140,140,True
108,75,190,190,True
108,76,50,50,True
108,77,60,60,True
108,78,130,130,True
108,79,130,130,True
108,80,110,110,True
108,81,110,110,True
108,82,100,100,True
108,83,120,120,True
108,84,140,140,True
108,85,120,120,True
108,86,110,110,True
108,87,120,120,True
108,88,130,130,True
108,89,140,140,True
108,90,120,120,True
108,91,110,110,True
108,92,80,80,True
108,93,160,160,True
109,0,110,110,True
109,1,130,130,True
109,2,70,70,True
109,3,70,70,True
109,4,90,90,True
109,5,90,90,True
109,6,170,170,True
109,7,150,150,True
109,8,150,150,True
109,9,70,70,True
109,10,120,120,True
109,11,100,100,True
109,12,70,70,True
109,13,80,80,True
109,14,100,100,True
109,15,100,100,True
109,16,100,100,True
109,17,120,120,True
109,18,130,130,True
109,19,170,170,True
109,20,50,50,True
109,21,70,70,True
109,22,120,120,True
109,23,80,80,True
109,24,120,120,True
109,25,100,100,True
109,26,130,130,True
109,27,140,140,True
109,28,100,100,True
109,29,120,120,True
109,30,120,120,True
109,31,130,130,True
109,32,130,130,True
109,33,210,210,True
109,34,100,100,True
109,35,130,130,True
109,36,120,120,True
109,37,170,170,True
109,38,80,80,True
109,39,120,120,True
109,40,80,80,True
109,41,100,100,True
109,42,130,130,True
109,43,170,170,True
109,44,90,90,True
109,45,110,110,True
109,46,130,130,True
109,47,110,110,True
109,48,40,40,False
109,49,130,130,True
109,50,110,110,True
109,51,150,150,True
109,52,80,80,True
109,53,70,70,True
109,54,70,70,True
109,55,90,90,True
109,56,20,20,True
109,57,90,90,True
109,58,130,130,True
109,59,150,150,True
109,60,90,90,True
109,61,110,110,True
109,62,100,100,True
109,63,150,150,True
109,64,100,100,True
109,65,160,160,True
109,66,130,130,True
109,67,140,140,True
109,68,110,110,True
109,69,130,130,True
109,70,130,130,True
109,71,80,80,True
109,72,100,100,True
109,73,90,90,True
109,74,140,140,True
109,75,190,190,True
109,76,50,50,True
109,77,60,60,True
109,78,130,130,True
109,79,130,130,True
109,80,110,110,True
109,81,110,110,True
109,82,100,100,True
109,83,120,120,True
109,84,140,140,True
109,85,120,120,True
109,86,110,110,True
109,87,120,120,True
109,88,130,130,True
109,89,140,140,True
109,90,120,120,True
109,91,110,110,True
109,92,80,80,True
109,93,160,160,True
110,0,110,110,True
110,1,130,130,True
110,2,70,70,True
110,3,70,70,True
110,4,90,90,True
110,5,90,90,True
110,6,170,170,True
110,7,150,150,True
110,8,150,150,True
110,9,70,70,True
110,10,120,120,True
110,11,100,100,True
110,12,70,70,True
110,13,80,80,True
110,14,100,100,True
110,15,100,100,True
110,16,100,100,True
110,17,120,120,True
110,18,130,130,True
110,19,170,170,True
110,20,50,50,True
110,21,70,70,True
110,22,120,120,True
110,23,80,80,True
110,24,120,120,True
110,25,100,100,True
110,26,130,130,True
110,27,140,140,True
110,28,100,100,True
110,29,120,120,True
110,30,120,120,True
110,31,130,130,True
110,32,130,130,True
110,33,210,210,True
110,34,100,100,True
110,35,130,130,True
110,36,120,120,True
110,37,170,170,True
110,38,80,80,True
110,39,120,120,True
110,40,80,80,True
110,41,100,100,True
110,42,130,130,True
110,43,170,170,True
110,44,90,90,True
110,45,110,110,True
110,46,130,130,True
110,47,110,110,True
110,48,40,40,True
110,49,130,130,True
110,50,110,110,True
110,51,150,150,True
110,52,80,80,True
110,53,70,70,True
110,54,70,70,True
110,55,90,90,True
110,56,20,20,True
110,57,90,90,True
110,58,130,130,True
110,59,150,150,True
110,60,90,90,True
110,61,110,110,True
110,62,100,100,True
110,63,150,150,True
110,64,100,100,True
110,65,160,160,True
110,66,130,130,True
110,67,140,140,True
110,68,110,110,True
110,69,130,130,True
110,70,130,130,True
110,71,80,80,True
110,72,100,100,True
110,73,90,90,True
110,74,140,140,True
110,75,190,190,True
110,76,50,50,True
110,77,60,60,True
110,78,130,130,True
110,79,130,130,True
110,80,110,110,True
110,81,110,110,True
110,82,100,100,True
110,83,120,120,True
110,84,140,140,True
110,85,120,120,True
110,86,110,110,True
110,87,120,120,True
110,88,130,130,True
110,89,140,140,True
110,90,120,120,True
110,91,110,110,True
110,92,80,80,True
110,93,160,160,True
111,0,110,110,True
111,1,130,130,True
111,2,70,70,True
111,3,70,70,True
111,4,90,90,True
111,5,90,90,True
111,6,170,170,True
111,7,150,150,True
111,8,150,150,True
111,9,70,70,True
111,10,120,120,True
111,11,100,100,True
111,12,70,70,True
111,13,80,80,True
111,14,100,100,True
111,15,100,100,True
111,16,100,100,True
111,17,120,120,True
111,18,130,130,True
111,19,170,170,True
111,20,50,50,True
111,21,70,70,True
111,22,120,120,True
111,23,80,80,True
111,24,120,120,True
111,25,100,100,True
111,26,130,130,True
111,27,140,140,True
111,28,100,100,True
111,29,120,120,True
111,30,120,120,True
111,31,130,130,True
111,32,130,130,True
111,33,210,210,True
111,34,100,100,True
111,35,130,130,True
111,36,120,120,True
111,37,170,170,True
111,38,80,80,True
111,39,120,120,True
111,40,80,80,True
111,41,100,100,True
111,42,130,130,True
111,43,170,170,True
111,44,90,90,True
111,45,110,110,True
111,46,130,130,True
111,47,110,110,True
111,48,40,40,True
111,49,130,130,True
111,50,110,110,True
111,51,150,150,True
111,52,80,80,True
111,53,70,70,True
111,54,70,70,True
111,55,90,90,True
111,56,20,20,True
111,57,90,90,True
111,58,130,130,True
111,59,150,150,True
111,60,90,90,True
111,61,110,110,True
111,62,100,100,True
111,63,150,150,True
111,64,100,100,True
111,65,160,160,True
111,66,130,130,True
111,67,140,140,True
111,68,110,110,True
111,69,130,130,True
111,70,130,130,True
111,71,80,80,True
111,72,100,100,True
111,73,90,90,True
111,74,140,140,True
111,75,190,190,True
111,76,50,50,True
111,77,60,60,True
111,78,130,130,True
111,79,130,130,True
111,80,110,110,True
111,81,110,110,True
111,82,100,100,True
111,83,120,120,True
111,84,140,140,True
111,85,120,120,True
111,86,110,110,True
111,87,120,120,True
111,88,130,130,True
111,89,140,140,True
111,90,120,120,True
111,91,110,110,True
111,92,80,80,True
111,93,160,160,True
112,0,110,110,True
112,1,130,130,True
112,2,70,70,True
112,3,70,70,True
112,4,90,90,True
112,5,90,90,True
112,6,170,170,True
112,7,150,150,True
112,8,150,150,True
112,9,70,70,True
112,10,120,120,True
112,11,100,100,True
112,12,70,70,True
112,13,80,80,True
112,14,100,100,True
112,15,100,100,True
112,16,100,100,True
112,17,120,120,True
112,18,130,130,True
112,19,170,170,True
112,20,50,50,True
112,21,70,70,True
112,22,120,120,True
112,23,80,80,True
112,24,120,120,True
112,25,100,100,True
112,26,130,130,True
112,27,140,140,True
112,28,100,100,True
112,29,120,120,True
112,30,120,120,True
112,31,130,130,True
112,32,130,130,True
112,33,210,210,True
112,34,100,100,True
112,35,130,130,True
112,36,120,120,True
112,37,170,170,True
112,38,80,80,True
112,39,120,120,True
112,40,80,80,True
112,41,100,100,True
112,42,130,130,True
112,43,170,170,True
112,44,90,90,True
112,45,110,110,True
112,46,130,130,True
112,47,110,110,True
112,48,40,40,True
112,49,130,130,True
112,50,110,110,True
112,51,150,150,True
112,52,80,80,True
112,53,70,70,True
112,54,70,70,True
112,55,90,90,True
112,56,20,20,True
112,57,90,90,True
112,58,130,130,True
112,59,150,150,True
112,60,90,90,True
112,61,110,110,True
112,62,100,100,True
112,63,150,150,True
112,64,100,100,True
112,65,160,160,True
112,66,130,130,True
112,67,140,140,True
112,68,110,110,True
112,69,130,130,True
112,70,130,130,True
112,71,80,80,True
112,72,100,100,True
112,73,90,90,True
112,74,140,140,True
112,75,190,190,True
112,76,50,50,True
112,77,60,60,True
112,78,130,130,True
112,79,130,130,True
112,80,110,110,True
112,81,110,110,True
112,82,100,100,True
112,83,120,120,True
112,84,140,140,True
112,85,120,120,True
112,86,110,110,True
112,87,120,120,True
112,88,130,130,True
112,89,140,140,True
112,90,120,120,True
112,91,110,110,True
112,92,80,80,True
112,93,160,160,True
113,0,110,110,True
113,1,130,130,True
113,2,70,70,True
113,3,70,70,True
113,4,90,90,True
113,5,90,90,True
113,6,170,170,True
113,7,150,150,True
113,8,150,150,True
113,9,70,70,True
113,10,120,120,True
113,11,100,100,True
113,12,70,70,True
113,13,80,80,True
113,14,100,100,True
113,15,100,100,True
113,16,100,100,True
113,17,120,120,True
113,18,130,130,True
113,19,170,170,True
113,20,50,50,True
113,21,70,70,True
113,22,120,120,True
113,23,80,80,True
113,24,120,120,True
113,25,100,100,True
113,26,130,130,True
113,27,140,140,True
113,28,100,100,True
113,29,120,120,True
113,30,120,120,True
113,31,130,130,True
113,32,130,130,True
113,33,210,210,True
113,34,100,100,True
113,35,130,130,True
113,36,120,120,True
113,37,170,170,True
113,38,80,80,True
113,39,120,120,True
113,40,80,80,True
113,41,100,100,True
113,42,130,130,True
113,43,170,170,True
113,44,90,90,True
113,45,110,110,True
113,46,130,130,True
113,47,110,110,True
113,48,40,40,True
113,49,130,130,True
113,50,110,110,True
113,51,150,150,True
113,52,80,80,True
113,53,70,70,True
113,54,70,70,True
113,55,90,90,True
113,56,20,20,True
113,57,90,90,True
113,58,130,130,True
113,59,150,150,True
113,60,90,90,True
113,61,110,110,True
113,62,100,100,True
113,63,150,150,True
113,64,100,100,True
113,65,160,160,True
113,66,130,130,True
113,67,140,140,True
113,68,110,110,True
113,69,130,130,True
113,70,130,130,True
113,71,80,80,True
113,72,100,100,True
113,73,90,90,True
113,74,140,140,True
113,75,190,190,True
113,76,50,50,True
113,77,60,60,True
113,78,130,130,True
113,79,130,130,True
113,80,110,110,True
113,81,110,110,True
113,82,100,100,True
113,83,120,120,True
113,84,140,140,True
113,85,120,120,True
113,86,110,110,True
113,87,120,120,True
113,88,130,130,True
113,89,140,140,True
113,90,120,120,True
113,91,110,110,True
113,92,80,80,True
113,93,160,160,True
114,0,110,110,True
114,1,130,130,True
114,2,70,70,True
114,3,70,70,True
114,4,90,90,True
114,5,90,90,True
114,6,170,170,True
114,7,150,150,True
114,8,150,150,True
114,9,70,70,True
114,10,120,120,True
114,11,100,100,True
114,12,70,70,True
114,13,80,80,True
114,14,100,100,True
114,15,100,100,True
114,16,100,100,True
114,17,120,120,True
114,18,130,130,True
114,19,170,170,True
114,20,50,50,True
114,21,70,70,True
114,22,120,120,True
114,23,80,80,True
114,24,120,120,True
114,25,100,100,True
114,26,130,130,True
114,27,140,140,True
114,28,100,100,True
114,29,120,120,True
114,30,120,120,True
114,31,130,130,True
114,32,130,130,True
114,33,210,210,True
114,34,100,100,True
114,35,130,130,True
114,36,120,120,True
114,37,170,170,True
114,38,80,80,True
114,39,120,120,True
114,40,80,80,True
114,41,100,100,True
114,42,130,130,True
114,43,170,170,True
114,44,90,90,True
114,45,110,110,True
114,46,130,130,True
114,47,110,110,True
114,48,40,40,False
114,49,130,130,True
114,50,110,110,True
114,51,150,150,True
114,52,80,80,True
114,53,70,70,True
114,54,70,70,True
114,55,90,90,True
114,56,20,20,False
114,57,90,90,True
114,58,130,130,True
114,59,150,150,True
114,60,90,90,True
114,61,110,110,True
114,62,100,100,True
114,63,150,150,True
114,64,100,100,True
114,65,160,160,True
114,66,130,130,True
114,67,140,140,True
114,68,110,110,True
114,69,130,130,True
114,70,130,130,True
114,71,80,80,True
114,72,100,100,True
114,73,90,90,True
114,74,140,140,True
114,75,190,190,True
114,76,50,50,True
114,77,60,60,True
114,78,130,130,True
114,79,130,130,True
114,80,110,110,True
114,81,110,110,True
114,82,100,100,True
114,83,120,120,True
114,84,140,140,True
114,85,120,120,True
114,86,110,110,True
114,87,120,120,True
114,88,130,130,True
114,89,140,140,True
114,90,120,120,True
114,91,110,110,True
114,92,80,80,True
114,93,160,160,True
115,0,110,110,True
115,1,130,130,True
115,2,70,70,True
115,3,70,70,False
115,4,90,90,True
115,5,90,90,True
115,6,170,170,True
115,7,150,150,True
115,8,150,150,True
115,9,70,70,True
115,10,120,120,True
115,11,100,100,True
115,12,70,70,True
115,13,80,80,True
115,14,100,100,True
115,15,100,100,True
115,16,100,100,True
115,17,120,120,True
115,18,130,130,True
115,19,170,170,True
115,20,50,50,True
115,21,70,70,True
115,22,120,120,True
115,23,80,80,True
115,24,120,120,True
115,25,100,100,True
115,26,130,130,True
115,27,140,140,True
115,28,100,100,True
115,29,120,120,True
115,30,120,120,True
115,31,130,130,True
115,32,130,130,True
115,33,210,210,True
115,34,100,100,True
115,35,130,130,True
115,36,120,120,True
115,37,170,170,True
115,38,80,80,True
115,39,120,120,True
115,40,80,80,True
115,41,100,100,True
115,42,130,130,True
115,43,170,170,True
115,44,90,90,True
115,45,110,110,True
115,46,130,130,True
115,47,110,110,True
115,48,40,40,True
115,49,130,130,True
115,50,110,110,True
115,51,150,150,True
115,52,80,80,True
115,53,70,70,True
115,54,70,70,True
115,55,90,90,True
115,56,20,20,False
115,57,90,90,True
115,58,130,130,True
115,59,150,150,True
115,60,90,90,True
115,61,110,110,True
115,62,100,100,True
115,63,150,150,True
115,64,100,100,True
115,65,160,160,True
115,66,130,130,True
115,67,140,140,True
115,68,110,110,True
115,69,130,130,True
115,70,130,130,True
115,71,80,80,True
115,72,100,100,True
115,73,90,90,True
115,74,140,140,True
115,75,190,190,True
115,76,50,50,True
115,77,60,60,True
115,78,130,130,True
115,79,130,130,True
115,80,110,110,True
115,81,110,110,True
115,82,100,100,True
115,83,120,120,True
115,84,140,140,True
115,85,120,120,True
115,86,110,110,True
115,87,120,120,True
115,88,130,130,True
115,89,140,140,True
115,90,120,120,True
115,91,110,110,True
115,92,80,80,True
115,93,160,160,True
116,0,110,110,True
116,1,130,130,True
116,2,70,70,True
116,3,70,70,True
116,4,90,90,True
116,5,90,90,True
116,6,170,170,True
116,7,150,150,True
116,8,150,150,True
116,9,70,70,True
116,10,120,120,True
116,11,100,100,True
116,12,70,70,True
116,13,80,80,True
116,14,100,100,True
116,15,100,100,True
116,16,100,100,True
116,17,120,120,True
116,18,130,130,True
116,19,170,170,True
116,20,50,50,True
116,21,70,70,True
116,22,120,120,True
116,23,80,80,True
116,24,120,120,True
116,25,100,100,True
116,26,130,130,True
116,27,140,140,True
116,28,100,100,True
116,29,120,120,True
116,30,120,120,True
116,31,130,130,True
116,32,130,130,True
116,33,210,210,True
116,34,100,100,True
116,35,130,130,True
116,36,120,120,True
116,37,170,170,True
116,38,80,80,True
116,39,120,120,True
116,40,80,80,True
116,41,100,100,True
116,42,130,130,True
116,43,170,170,True
116,44,90,90,True
116,45,110,110,True
116,46,130,130,True
116,47,110,110,True
116,48,40,40,True
116,49,130,130,True
116,50,110,110,True
116,51,150,150,True
116,52,80,80,True
116,53,70,70,True
116,54,70,70,True
116,55,90,90,True
116,56,20,20,False
116,57,90,90,True
116,58,130,130,True
116,59,150,150,True
116,60,90,90,True
116,61,110,110,True
116,62,100,100,True
116,63,150,150,True
116,64,100,100,True
116,65,160,160,True
116,66,130,130,True
116,67,140,140,True
116,68,110,110,True
116,69,130,130,True
116,70,130,130,True
116,71,80,80,True
116,72,100,100,True
116,73,90,90,True
116,74,140,140,True
116,75,190,190,True
116,76,50,50,True
116,77,60,60,True
116,78,130,130,True
116,79,130,130,True
116,80,110,110,True
116,81,110,110,True
116,82,100,100,True
116,83,120,120,True
116,84,140,140,True
116,85,120,120,True
116,86,110,110,True
116,87,120,120,True
116,88,130,130,True
116,89,140,140,True
116,90,120,120,True
116,91,110,110,True
116,92,80,80,True
116,93,160,160,True
117,0,110,110,True
117,1,130,130,True
117,2,70,70,True
117,3,70,70,True
117,4,90,90,True
117,5,90,90,True
117,6,170,170,True
117,7,150,150,True
117,8,150,150,True
117,9,70,70,True
117,10,120,120,True
117,11,100,100,True
117,12,70,70,True
117,13,80,80,True
117,14,100,100,True
117,15,100,100,True
117,16,100,100,True
117,17,120,120,True
117,18,130,130,True
117,19,170,170,True
117,20,50,50,True
117,21,70,70,True
117,22,120,120,True
117,23,80,80,True
117,24,120,120,True
117,25,100,100,True
117,26,130,130,True
117,27,140,140,True
117,28,100,100,True
117,29,120,120,True
117,30,120,120,True
117,31,130,130,True
117,32,130,130,True
117,33,210,210,True
117,34,100,100,True
117,35,130,130,True
117,36,120,120,True
117,37,170,170,True
117,38,80,80,True
117,39,120,120,True
117,40,80,80,True
117,41,100,100,True
117,42,130,130,True
117,43,170,170,True
117,44,90,90,True
117,45,110,110,True
117,46,130,130,True
117,47,110,110,True
117,48,40,40,True
117,49,130,130,True
117,50,110,110,True
117,51,150,150,True
117,52,80,80,True
117,53,70,70,True
117,54,70,70,True
117,55,90,90,True
117,56,20,20,True
117,57,90,90,True
117,58,130,130,True
117,59,150,150,True
117,60,90,90,True
117,61,110,110,True
117,62,100,100,True
117,63,150,150,True
117,64,100,100,True
117,65,160,160,True
117,66,130,130,True
117,67,140,140,True
117,68,110,110,True
117,69,130,130,True
117,70,130,130,True
117,71,80,80,True
117,72,100,100,True
117,73,90,90,True
117,74,140,140,True
117,75,190,190,True
117,76,50,50,True
117,77,60,60,True
117,78,130,130,True
117,79,130,130,True
117,80,110,110,True
117,81,110,110,True
117,82,100,100,True
117,83,120,120,True
117,84,140,140,True
117,85,120,120,True
117,86,110,110,True
117,87,120,120,True
117,88,130,130,True
117,89,140,140,True
117,90,120,120,True
117,91,110,110,True
117,92,80,80,True
117,93,160,160,True
118,0,110,110,True
118,1,130,130,True
118,2,70,70,True
118,3,70,70,True
118,4,90,90,True
118,5,90,90,True
118,6,170,170,True
118,7,150,150,True
118,8,150,150,True
118,9,70,70,True
118,10,120,120,True
118,11,100,100,True
118,12,70,70,True
118,13,80,80,True
118,14,100,100,True
118,15,100,100,True
118,16,100,100,True
118,17,120,120,True
118,18,130,130,True
118,19,170,170,True
118,20,50,50,True
118,21,70,70,True
118,22,120,120,True
118,23,80,80,True
118,24,120,120,True
118,25,100,100,True
118,26,130,130,True
118,27,140,140,True
118,28,100,100,True
118,29,120,120,True
118,30,120,120,True
118,31,130,130,True
118,32,130,130,True
118,33,210,210,True
118,34,100,100,True
118,35,130,130,True
118,36,120,120,True
118,37,170,170,True
118,38,80,80,True
118,39,120,120,True
118,40,80,80,True
118,41,100,100,True
118,42,130,130,True
118,43,170,170,True
118,44,90,90,True
118,45,110,110,True
118,46,130,130,True
118,47,110,110,True
118,48,40,40,True
118,49,130,130,True
118,50,110,110,True
118,51,150,150,True
118,52,80,80,True
118,53,70,70,True
118,54,70,70,True
118,55,90,90,True
118,56,20,20,False
118,57,90,90,True
118,58,130,130,True
118,59,150,150,True
118,60,90,90,True
118,61,110,110,True
118,62,100,100,True
118,63,150,150,True
118,64,100,100,True
118,65,160,160,True
118,66,130,130,True
118,67,140,140,True
118,68,110,110,True
118,69,130,130,True
118,70,130,130,True
118,71,80,80,True
118,72,100,100,True
118,73,90,90,True
