bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
310,0.1,1098,11203,1098,10105,1.0,0.09800946175131661
310,0.2,542,4836,542,4294,1.0,0.11207609594706369
310,0.3,342,2127,342,1785,1.0,0.1607898448519041
311,0.1,1098,12264,1098,11166,1.0,0.08953033268101761
311,0.2,542,5311,542,4769,1.0,0.10205234419130108
311,0.3,342,2507,342,2165,1.0,0.1364180295173514
312,0.1,1098,10267,1098,9169,1.0,0.10694457972143762
312,0.2,542,4723,542,4181,1.0,0.11475756934152022
312,0.3,342,2302,342,1960,1.0,0.14856646394439618
313,0.1,1098,10423,1098,9325,1.0,0.10534395087786626
313,0.2,542,4248,542,3706,1.0,0.1275894538606403
313,0.3,342,1693,342,1351,1.0,0.20200826934435911
314,0.1,1098,11515,1098,10417,1.0,0.0953538862353452
314,0.2,542,4890,542,4348,1.0,0.11083844580777096
314,0.3,342,2266,342,1924,1.0,0.15092674315975288
315,0.1,1098,9835,1098,8737,1.0,0.11164209456024403
315,0.2,542,4149,542,3607,1.0,0.13063388768377923
315,0.3,342,1914,342,1572,1.0,0.1786833855799373
316,0.1,1098,14552,1098,13454,1.0,0.07545354590434304
316,0.2,542,5787,542,5245,1.0,0.09365819941247625
316,0.3,342,2180,342,1838,1.0,0.15688073394495414
317,0.1,1098,10442,1098,9344,1.0,0.10515226968013791
317,0.2,542,4770,542,4228,1.0,0.11362683438155136
317,0.3,342,2276,342,1934,1.0,0.15026362038664323
318,0.1,1098,13112,1098,12014,1.0,0.08374008541793777
318,0.2,542,4982,542,4440,1.0,0.10879164993978321
318,0.3,342,2092,342,1750,1.0,0.16347992351816443
319,0.1,1098,9250,1098,8152,1.0,0.11870270270270271
319,0.2,542,3803,542,3261,1.0,0.14251906389692348
319,0.3,342,1860,342,1518,1.0,0.18387096774193548
320,0.1,1098,13265,1098,12167,1.0,0.08277421786656615
320,0.2,542,5533,542,4991,1.0,0.09795770829568046
320,0.3,342,2327,342,1985,1.0,0.1469703480876665
321,0.1,1098,12839,1098,11741,1.0,0.08552067918062155
321,0.2,542,5616,542,5074,1.0,0.09650997150997151
321,0.3,342,2535,342,2193,1.0,0.1349112426035503
322,0.1,1098,13300,1098,12202,1.0,0.0825563909774436
322,0.2,542,5517,542,4975,1.0,0.09824179807866594
322,0.3,342,2390,342,2048,1.0,0.14309623430962343
323,0.1,1098,12829,1098,11731,1.0,0.08558734118013875
323,0.2,542,5266,542,4724,1.0,0.10292442081276111
323,0.3,342,2166,342,1824,1.0,0.15789473684210525
324,0.1,1098,11257,1098,10159,1.0,0.0975393088744781
324,0.2,542,4813,542,4271,1.0,0.11261167670891337
324,0.3,342,2109,342,1767,1.0,0.16216216216216217
325,0.1,1098,13613,1098,12515,1.0,0.08065819437302578
325,0.2,542,5876,542,5334,1.0,0.09223961878829136
325,0.3,342,2626,342,2284,1.0,0.13023610053313023
326,0.1,1098,13204,1098,12106,1.0,0.08315661920630112
326,0.2,542,6048,542,5506,1.0,0.08961640211640212
326,0.3,342,2603,342,2261,1.0,0.13138686131386862
327,0.1,1098,12121,1098,11023,1.0,0.09058658526524214
327,0.2,542,5198,542,4656,1.0,0.1042708734128511
327,0.3,342,2144,342,1802,1.0,0.15951492537313433
328,0.1,1098,10059,1098,8961,1.0,0.10915597971965404
328,0.2,542,4553,542,4011,1.0,0.11904238963320887
328,0.3,342,1872,342,1530,1.0,0.18269230769230768
329,0.1,1098,9734,1098,8636,1.0,0.1128004931169098
329,0.2,542,4181,542,3639,1.0,0.12963405883759865
329,0.3,342,1878,342,1536,1.0,0.18210862619808307
330,0.1,1098,11839,1098,10741,1.0,0.09274431962158966
330,0.2,542,5315,542,4773,1.0,0.1019755409219191
330,0.3,342,2214,342,1872,1.0,0.15447154471544716
331,0.1,1098,11358,1098,10260,1.0,0.09667194928684628
331,0.2,542,4615,542,4073,1.0,0.11744312026002167
331,0.3,342,2009,342,1667,1.0,0.17023394723743157
332,0.1,1098,12966,1098,11868,1.0,0.08468301712170291
332,0.2,542,5634,542,5092,1.0,0.096201632942847
332,0.3,342,2549,342,2207,1.0,0.13417026284817576
333,0.1,1098,11355,1098,10257,1.0,0.09669749009247028
333,0.2,542,4640,542,4098,1.0,0.1168103448275862
333,0.3,342,2167,342,1825,1.0,0.15782187355791416
334,0.1,1098,12657,1098,11559,1.0,0.08675041479023465
334,0.2,542,5197,542,4655,1.0,0.10429093707908409
334,0.3,342,2180,342,1838,1.0,0.15688073394495414
335,0.1,1098,10660,1098,9562,1.0,0.10300187617260788
335,0.2,542,4634,542,4092,1.0,0.11696158826068191
335,0.3,342,2046,342,1704,1.0,0.16715542521994134
336,0.1,1098,9281,1098,8183,1.0,0.11830621700247818
336,0.2,542,4085,542,3543,1.0,0.13268053855569156
336,0.3,342,1838,342,1496,1.0,0.18607181719260066
337,0.1,1098,12975,1098,11877,1.0,0.0846242774566474
337,0.2,542,5624,542,5082,1.0,0.09637268847795163
337,0.3,342,2446,342,2104,1.0,0.13982011447260834
338,0.1,1098,10069,1098,8971,1.0,0.10904757175489126
338,0.2,542,4238,542,3696,1.0,0.12789051439358187
338,0.3,342,1602,342,1260,1.0,0.21348314606741572
339,0.1,1098,10365,1098,9267,1.0,0.10593342981186686
339,0.2,542,4155,542,3613,1.0,0.13044524669073407
339,0.3,342,1986,342,1644,1.0,0.17220543806646527
340,0.1,1098,11712,1098,10614,1.0,0.09375
340,0.2,542,4596,542,4054,1.0,0.11792863359442994
340,0.3,342,1843,342,1501,1.0,0.18556701030927836
341,0.1,1098,10010,1098,8912,1.0,0.10969030969030968
341,0.2,542,4761,542,4219,1.0,0.11384162990968284
341,0.3,342,2095,342,1753,1.0,0.16324582338902147
342,0.1,1098,11077,1098,9979,1.0,0.09912431163672475
342,0.2,542,5028,542,4486,1.0,0.10779634049323787
342,0.3,342,2119,342,1777,1.0,0.16139688532326568
343,0.1,1098,10830,1098,9732,1.0,0.10138504155124654
343,0.2,542,4978,542,4436,1.0,0.10887906789875453
343,0.3,342,2156,342,1814,1.0,0.15862708719851576
344,0.1,1098,11133,1098,10035,1.0,0.09862570735650768
344,0.2,542,5342,542,4800,1.0,0.10146012729314863
344,0.3,342,2481,342,2139,1.0,0.13784764207980654
345,0.1,1098,10685,1098,9587,1.0,0.1027608797379504
345,0.2,542,4587,542,4045,1.0,0.11816001744059298
345,0.3,342,2084,342,1742,1.0,0.16410748560460653
346,0.1,1098,13048,1098,11950,1.0,0.08415082771305947
346,0.2,542,5198,542,4656,1.0,0.1042708734128511
346,0.3,342,2517,342,2175,1.0,0.13587604290822408
347,0.1,1098,10781,1098,9683,1.0,0.10184583990353399
347,0.2,542,4772,542,4230,1.0,0.11357921207041073
347,0.3,342,1891,342,1549,1.0,0.1808566895822316
348,0.1,1098,11518,1098,10420,1.0,0.09532905018232332
348,0.2,542,5098,542,4556,1.0,0.10631620243232641
348,0.3,342,2273,342,1931,1.0,0.150461944566652
349,0.1,1098,12363,1098,11265,1.0,0.08881339480708565
349,0.2,542,5991,542,5449,1.0,0.09046903688866634
349,0.3,342,2606,342,2264,1.0,0.13123561013046814
350,0.1,1098,9891,1098,8793,1.0,0.11101000909918107
350,0.2,542,4373,542,3831,1.0,0.1239423736565287
350,0.3,342,1911,342,1569,1.0,0.17896389324960754
351,0.1,1098,14398,1098,13300,1.0,0.07626059174885401
351,0.2,542,5285,542,4743,1.0,0.10255439924314097
351,0.3,342,2558,342,2216,1.0,0.13369820172009383
352,0.1,1098,13207,1098,12109,1.0,0.08313772999167109
352,0.2,542,5430,542,4888,1.0,0.0998158379373849
352,0.3,342,2421,342,2079,1.0,0.1412639405204461
353,0.1,1098,12690,1098,11592,1.0,0.08652482269503546
353,0.2,542,4866,542,4324,1.0,0.11138512124948623
353,0.3,342,2399,342,2057,1.0,0.1425593997498958
354,0.1,1098,11209,1098,10111,1.0,0.09795699884021768
354,0.2,542,4857,542,4315,1.0,0.11159151739757052
354,0.3,342,2078,342,1736,1.0,0.1645813282001925
355,0.1,1098,12986,1098,11888,1.0,0.08455259510241799
355,0.2,542,5096,542,4554,1.0,0.10635792778649922
355,0.3,342,2073,342,1731,1.0,0.1649782923299566
356,0.1,1098,11197,1098,10099,1.0,0.09806198088773779
356,0.2,542,4778,542,4236,1.0,0.11343658434491419
356,0.3,342,2257,342,1915,1.0,0.15152857775808595
357,0.1,1098,10995,1098,9897,1.0,0.09986357435197817
357,0.2,542,4687,542,4145,1.0,0.11563900149349264
357,0.3,342,2249,342,1907,1.0,0.15206758559359715
358,0.1,1098,9757,1098,8659,1.0,0.1125345905503741
358,0.2,542,4058,542,3516,1.0,0.13356333169048792
358,0.3,342,1663,342,1321,1.0,0.20565243535778713
359,0.1,1098,11002,1098,9904,1.0,0.099800036357026
359,0.2,542,4579,542,4037,1.0,0.11836645555798209
359,0.3,342,1831,342,1489,1.0,0.1867831785909339
360,0.1,1098,10960,1098,9862,1.0,0.10018248175182481
360,0.2,542,4836,542,4294,1.0,0.11207609594706369
360,0.3,342,1917,342,1575,1.0,0.1784037558685446
361,0.1,1098,10764,1098,9666,1.0,0.1020066889632107
361,0.2,542,4303,542,3761,1.0,0.1259586335115036
361,0.3,342,1810,342,1468,1.0,0.18895027624309393
362,0.1,1098,11706,1098,10608,1.0,0.0937980522808816
362,0.2,542,5056,542,4514,1.0,0.1071993670886076
362,0.3,342,2248,342,1906,1.0,0.152135231316726
363,0.1,1098,10033,1098,8935,1.0,0.10943885178909599
363,0.2,542,4425,542,3883,1.0,0.12248587570621469
363,0.3,342,1907,342,1565,1.0,0.1793392763502884
364,0.1,1098,12722,1098,11624,1.0,0.08630718440496778
364,0.2,542,5042,542,4500,1.0,0.1074970249900833
364,0.3,342,2060,342,1718,1.0,0.16601941747572815
365,0.1,1098,11090,1098,9992,1.0,0.09900811541929666
365,0.2,542,4904,542,4362,1.0,0.11052202283849918
365,0.3,342,2028,342,1686,1.0,0.16863905325443787
366,0.1,1098,14327,1098,13229,1.0,0.07663851469253856
366,0.2,542,5881,542,5339,1.0,0.09216119707532733
366,0.3,342,2397,342,2055,1.0,0.14267834793491865
367,0.1,1098,9868,1098,8770,1.0,0.11126874746655857
367,0.2,542,3935,542,3393,1.0,0.13773824650571792
367,0.3,342,1835,342,1493,1.0,0.18637602179836513
368,0.1,1098,11264,1098,10166,1.0,0.09747869318181818
368,0.2,542,4904,542,4362,1.0,0.11052202283849918
368,0.3,342,1990,342,1648,1.0,0.17185929648241205
369,0.1,1098,10243,1098,9145,1.0,0.10719515766865176
369,0.2,542,4385,542,3843,1.0,0.12360319270239453
369,0.3,342,1759,342,1417,1.0,0.19442865264354747
370,0.1,1098,11063,1098,9965,1.0,0.09924975142366446
370,0.2,542,4604,542,4062,1.0,0.11772371850564727
370,0.3,342,2176,342,1834,1.0,0.15716911764705882
371,0.1,1098,12035,1098,10937,1.0,0.09123390112172829
371,0.2,542,5038,542,4496,1.0,0.10758237395791981
371,0.3,342,2153,342,1811,1.0,0.15884811890385508
372,0.1,1098,11211,1098,10113,1.0,0.09793952368209793
372,0.2,542,5028,542,4486,1.0,0.10779634049323787
372,0.3,342,2243,342,1901,1.0,0.15247436469014714
373,0.1,1098,9654,1098,8556,1.0,0.11373523927905531
373,0.2,542,4008,542,3466,1.0,0.13522954091816367
373,0.3,342,1860,342,1518,1.0,0.18387096774193548
374,0.1,1098,12787,1098,11689,1.0,0.08586846015484477
374,0.2,542,5565,542,5023,1.0,0.09739442946990116
374,0.3,342,2482,342,2140,1.0,0.1377921031426269
375,0.1,1098,11629,1098,10531,1.0,0.09441912460228738
375,0.2,542,4826,542,4284,1.0,0.11230832987981765
375,0.3,342,2157,342,1815,1.0,0.15855354659248957
376,0.1,1098,12079,1098,10981,1.0,0.09090156469906449
376,0.2,542,4829,542,4287,1.0,0.112238558707807
376,0.3,342,2096,342,1754,1.0,0.16316793893129772
377,0.1,1098,10903,1098,9805,1.0,0.10070622764376777
377,0.2,542,5003,542,4461,1.0,0.10833499900059965
377,0.3,342,2020,342,1678,1.0,0.16930693069306932
378,0.1,1098,12021,1098,10923,1.0,0.09134015472922385
378,0.2,542,5294,542,4752,1.0,0.10238005289006423
378,0.3,342,2168,342,1826,1.0,0.1577490774907749
379,0.1,1098,11769,1098,10671,1.0,0.09329594697935253
379,0.2,542,4870,542,4328,1.0,0.11129363449691992
379,0.3,342,2143,342,1801,1.0,0.15958936070928606
380,0.1,1098,11422,1098,10324,1.0,0.09613027490807215
380,0.2,542,5701,542,5159,1.0,0.0950710401683915
380,0.3,342,2406,342,2064,1.0,0.14214463840399003
381,0.1,1098,10391,1098,9293,1.0,0.10566836685593302
381,0.2,542,4859,542,4317,1.0,0.1115455855114221
381,0.3,342,2146,342,1804,1.0,0.15936626281453867
382,0.1,1098,10530,1098,9432,1.0,0.10427350427350428
382,0.2,542,4622,542,4080,1.0,0.11726525313717005
382,0.3,342,2075,342,1733,1.0,0.16481927710843375
383,0.1,1098,13632,1098,12534,1.0,0.08054577464788733
383,0.2,542,5748,542,5206,1.0,0.0942936673625609
383,0.3,342,2601,342,2259,1.0,0.1314878892733564
384,0.1,1098,13211,1098,12113,1.0,0.08311255771705398
384,0.2,542,5440,542,4898,1.0,0.09963235294117648
384,0.3,342,2413,342,2071,1.0,0.14173228346456693
385,0.1,1098,12682,1098,11584,1.0,0.08657940387951427
385,0.2,542,5364,542,4822,1.0,0.10104399701715137
385,0.3,342,2172,342,1830,1.0,0.1574585635359116
386,0.1,1098,13370,1098,12272,1.0,0.08212415856394914
386,0.2,542,5068,542,4526,1.0,0.1069455406471981
386,0.3,342,2287,342,1945,1.0,0.14954088325317008
387,0.1,1098,12470,1098,11372,1.0,0.08805132317562149
387,0.2,542,4840,542,4298,1.0,0.11198347107438017
387,0.3,342,1952,342,1610,1.0,0.17520491803278687
388,0.1,1098,11682,1098,10584,1.0,0.09399075500770417
388,0.2,542,4508,542,3966,1.0,0.12023070097604259
388,0.3,342,2040,342,1698,1.0,0.1676470588235294
389,0.1,1098,10736,1098,9638,1.0,0.10227272727272728
389,0.2,542,4549,542,4007,1.0,0.11914706528907452
389,0.3,342,1905,342,1563,1.0,0.1795275590551181
390,0.1,1098,10712,1098,9614,1.0,0.10250186706497386
390,0.2,542,4445,542,3903,1.0,0.1219347581552306
390,0.3,342,1821,342,1479,1.0,0.18780889621087316
391,0.1,1098,11584,1098,10486,1.0,0.09478591160220995
391,0.2,542,5138,542,4596,1.0,0.10548851693265862
391,0.3,342,2223,342,1881,1.0,0.15384615384615385
392,0.1,1098,11402,1098,10304,1.0,0.0962988949307139
392,0.2,542,5086,542,4544,1.0,0.10656704679512387
392,0.3,342,2055,342,1713,1.0,0.16642335766423358
393,0.1,1098,10256,1098,9158,1.0,0.10705928237129485
393,0.2,542,4744,542,4202,1.0,0.11424957841483979
393,0.3,342,2021,342,1679,1.0,0.16922315685304304
394,0.1,1098,12229,1098,11131,1.0,0.08978657290048246
394,0.2,542,4999,542,4457,1.0,0.10842168433686737
394,0.3,342,2257,342,1915,1.0,0.15152857775808595
395,0.1,1098,12385,1098,11287,1.0,0.08865563181267662
395,0.2,542,5688,542,5146,1.0,0.09528832630098454
395,0.3,342,2361,342,2019,1.0,0.144853875476493
396,0.1,1098,10756,1098,9658,1.0,0.10208255857195983
396,0.2,542,4626,542,4084,1.0,0.11716385646346736
396,0.3,342,2031,342,1689,1.0,0.16838995568685378
397,0.1,1098,11350,1098,10252,1.0,0.09674008810572687
397,0.2,542,4720,542,4178,1.0,0.11483050847457626
397,0.3,342,2129,342,1787,1.0,0.16063879755753874
398,0.1,1098,11417,1098,10319,1.0,0.09617237452921083
398,0.2,542,5171,542,4629,1.0,0.10481531618642428
398,0.3,342,2131,342,1789,1.0,0.16048803378695448
399,0.1,1098,10930,1098,9832,1.0,0.10045745654162855
399,0.2,542,4577,542,4035,1.0,0.1184181778457505
399,0.3,342,2006,342,1664,1.0,0.17048853439680958
400,0.1,1098,11213,1098,10115,1.0,0.09792205475787033
400,0.2,542,4516,542,3974,1.0,0.1200177147918512
400,0.3,342,2113,342,1771,1.0,0.16185518220539516
401,0.1,1098,12656,1098,11558,1.0,0.08675726927939317
401,0.2,542,5089,542,4547,1.0,0.10650422479858518
401,0.3,342,2176,342,1834,1.0,0.15716911764705882
402,0.1,1098,10437,1098,9339,1.0,0.10520264443805691
402,0.2,542,4896,542,4354,1.0,0.11070261437908496
402,0.3,342,2044,342,1702,1.0,0.16731898238747553
403,0.1,1098,10187,1098,9089,1.0,0.10778443113772455
403,0.2,542,4889,542,4347,1.0,0.11086111679280017
403,0.3,342,2265,342,1923,1.0,0.1509933774834437
404,0.1,1098,12214,1098,11116,1.0,0.08989683969215655
404,0.2,542,4990,542,4448,1.0,0.10861723446893788
404,0.3,342,2330,342,1988,1.0,0.14678111587982834
405,0.1,1098,12511,1098,11413,1.0,0.08776276876348812
405,0.2,542,5230,542,4688,1.0,0.10363288718929255
405,0.3,342,2317,342,1975,1.0,0.14760466119982737
406,0.1,1098,14027,1098,12929,1.0,0.07827760747130534
406,0.2,542,5443,542,4901,1.0,0.09957743891236451
406,0.3,342,2688,342,2346,1.0,0.12723214285714285
407,0.1,1098,12826,1098,11728,1.0,0.08560736004989865
407,0.2,542,5804,542,5262,1.0,0.09338387319090283
407,0.3,342,2504,342,2162,1.0,0.1365814696485623
408,0.1,1098,12054,1098,10956,1.0,0.09109009457441514
408,0.2,542,4943,542,4401,1.0,0.10965001011531458
408,0.3,342,2069,342,1727,1.0,0.1652972450459159
409,0.1,1098,12305,1098,11207,1.0,0.08923201950426655
409,0.2,542,5367,542,4825,1.0,0.10098751630333519
409,0.3,342,2055,342,1713,1.0,0.16642335766423358
410,0.1,1098,12759,1098,11661,1.0,0.08605690101105103
410,0.2,542,4530,542,3988,1.0,0.1196467991169978
410,0.3,342,2073,342,1731,1.0,0.1649782923299566
411,0.1,1098,13642,1098,12544,1.0,0.08048673215071105
411,0.2,542,5856,542,5314,1.0,0.09255464480874318
411,0.3,342,2473,342,2131,1.0,0.13829357056207037
412,0.1,1098,10006,1098,8908,1.0,0.10973415950429742
412,0.2,542,4295,542,3753,1.0,0.1261932479627474
412,0.3,342,1832,342,1490,1.0,0.18668122270742357
413,0.1,1098,11349,1098,10251,1.0,0.09674861221252974
413,0.2,542,4853,542,4311,1.0,0.11168349474551824
413,0.3,342,2078,342,1736,1.0,0.1645813282001925
414,0.1,1098,13921,1098,12823,1.0,0.07887364413476043
414,0.2,542,5731,542,5189,1.0,0.09457337288431339
414,0.3,342,2440,342,2098,1.0,0.14016393442622951
415,0.1,1098,11313,1098,10215,1.0,0.09705648369132856
415,0.2,542,4930,542,4388,1.0,0.10993914807302231
415,0.3,342,2169,342,1827,1.0,0.15767634854771784
416,0.1,1098,10757,1098,9659,1.0,0.10207306869945151
416,0.2,542,4233,542,3691,1.0,0.12804157807701394
416,0.3,342,1963,342,1621,1.0,0.17422312786551197
417,0.1,1098,13075,1098,11977,1.0,0.08397705544933079
417,0.2,542,5716,542,5174,1.0,0.09482155353393981
417,0.3,342,2565,342,2223,1.0,0.13333333333333333
418,0.1,1098,10296,1098,9198,1.0,0.10664335664335664
418,0.2,542,4212,542,3670,1.0,0.12867996201329535
418,0.3,342,1708,342,1366,1.0,0.20023419203747073
419,0.1,1098,12161,1098,11063,1.0,0.09028862757996875
419,0.2,542,5155,542,4613,1.0,0.10514064015518913
419,0.3,342,2203,342,1861,1.0,0.15524285065819338
420,0.1,1098,11898,1098,10800,1.0,0.09228441754916793
420,0.2,542,4951,542,4409,1.0,0.10947283377095536
420,0.3,342,2190,342,1848,1.0,0.15616438356164383
421,0.1,1098,10738,1098,9640,1.0,0.10225367852486497
421,0.2,542,4507,542,3965,1.0,0.12025737741291324
421,0.3,342,2128,342,1786,1.0,0.16071428571428573
422,0.1,1098,11142,1098,10044,1.0,0.09854604200323101
422,0.2,542,4987,542,4445,1.0,0.10868257469420493
422,0.3,342,2261,342,1919,1.0,0.15126050420168066
423,0.1,1098,10932,1098,9834,1.0,0.10043907793633369
423,0.2,542,4738,542,4196,1.0,0.11439425918108907
423,0.3,342,2138,342,1796,1.0,0.1599625818521983
424,0.1,1098,9160,1098,8062,1.0,0.11986899563318777
424,0.2,542,3950,542,3408,1.0,0.13721518987341771
424,0.3,342,1712,342,1370,1.0,0.19976635514018692
425,0.1,1098,12409,1098,11311,1.0,0.08848416471915545
425,0.2,542,5184,542,4642,1.0,0.10455246913580248
425,0.3,342,2066,342,1724,1.0,0.16553727008712488
426,0.1,1098,12027,1098,10929,1.0,0.09129458717884759
426,0.2,542,5030,542,4488,1.0,0.1077534791252485
426,0.3,342,2112,342,1770,1.0,0.16193181818181818
427,0.1,1098,9227,1098,8129,1.0,0.11899859109136231
427,0.2,542,4285,542,3743,1.0,0.126487747957993
427,0.3,342,1956,342,1614,1.0,0.17484662576687116
428,0.1,1098,11777,1098,10679,1.0,0.0932325719622994
428,0.2,542,5026,542,4484,1.0,0.1078392359729407
428,0.3,342,2190,342,1848,1.0,0.15616438356164383
429,0.1,1098,12458,1098,11360,1.0,0.08813613742173704
429,0.2,542,4848,542,4306,1.0,0.1117986798679868
429,0.3,342,2058,342,1716,1.0,0.1661807580174927
430,0.1,1098,11405,1098,10307,1.0,0.09627356422621657
430,0.2,542,4694,542,4152,1.0,0.11546655304644227
430,0.3,342,2164,342,1822,1.0,0.15804066543438078
431,0.1,1098,10242,1098,9144,1.0,0.10720562390158173
431,0.2,542,4591,542,4049,1.0,0.11805706817686779
431,0.3,342,1956,342,1614,1.0,0.17484662576687116
432,0.1,1098,14247,1098,13149,1.0,0.07706885660138976
432,0.2,542,6174,542,5632,1.0,0.08778749595076125
432,0.3,342,2568,342,2226,1.0,0.13317757009345793
433,0.1,1098,11872,1098,10774,1.0,0.09248652291105121
433,0.2,542,5120,542,4578,1.0,0.105859375
433,0.3,342,2253,342,1911,1.0,0.151797603195739
434,0.1,1098,12370,1098,11272,1.0,0.08876313662085691
434,0.2,542,5329,542,4787,1.0,0.10170763745543254
434,0.3,342,2194,342,1852,1.0,0.15587967183226983
435,0.1,1098,11053,1098,9955,1.0,0.09933954582466299
435,0.2,542,4995,542,4453,1.0,0.1085085085085085
435,0.3,342,2028,342,1686,1.0,0.16863905325443787
436,0.1,1098,11675,1098,10577,1.0,0.09404710920770878
436,0.2,542,5353,542,4811,1.0,0.10125163459742201
436,0.3,342,2234,342,1892,1.0,0.153088630259624
437,0.1,1098,10479,1098,9381,1.0,0.10478099055253363
437,0.2,542,4352,542,3810,1.0,0.12454044117647059
437,0.3,342,1803,342,1461,1.0,0.1896838602329451
438,0.1,1098,12305,1098,11207,1.0,0.08923201950426655
438,0.2,542,5579,542,5037,1.0,0.0971500268865388
438,0.3,342,2466,342,2124,1.0,0.1386861313868613
439,0.1,1098,14543,1098,13445,1.0,0.07550024066561233
439,0.2,542,6340,542,5798,1.0,0.08548895899053628
439,0.3,342,2713,342,2371,1.0,0.12605971249539255
440,0.1,1098,9084,1098,7986,1.0,0.12087186261558784
440,0.2,542,4602,542,4060,1.0,0.11777488048674489
440,0.3,342,1957,342,1615,1.0,0.17475728155339806
441,0.1,1098,9878,1098,8780,1.0,0.11115610447459
441,0.2,542,4496,542,3954,1.0,0.12055160142348754
441,0.3,342,1889,342,1547,1.0,0.1810481736368449
442,0.1,1098,11875,1098,10777,1.0,0.09246315789473684
442,0.2,542,4927,542,4385,1.0,0.11000608889790948
442,0.3,342,2224,342,1882,1.0,0.15377697841726617
443,0.1,1098,10849,1098,9751,1.0,0.10120748456078901
443,0.2,542,4335,542,3793,1.0,0.12502883506343715
443,0.3,342,1985,342,1643,1.0,0.17229219143576827
444,0.1,1098,10873,1098,9775,1.0,0.1009840890278672
444,0.2,542,4784,542,4242,1.0,0.1132943143812709
444,0.3,342,2204,342,1862,1.0,0.15517241379310345
445,0.1,1098,12652,1098,11554,1.0,0.08678469807145116
445,0.2,542,4814,542,4272,1.0,0.11258828417116742
445,0.3,342,2092,342,1750,1.0,0.16347992351816443
446,0.1,1098,12508,1098,11410,1.0,0.087783818356252
446,0.2,542,5404,542,4862,1.0,0.1002960769800148
446,0.3,342,2243,342,1901,1.0,0.15247436469014714
447,0.1,1098,12795,1098,11697,1.0,0.0858147713950762
447,0.2,542,5663,542,5121,1.0,0.09570898816881511
447,0.3,342,2381,342,2039,1.0,0.14363712725745484
448,0.1,1098,13144,1098,12046,1.0,0.08353621424223981
448,0.2,542,5669,542,5127,1.0,0.09560769095078497
448,0.3,342,2666,342,2324,1.0,0.1282820705176294
449,0.1,1098,11332,1098,10234,1.0,0.0968937522061419
449,0.2,542,4779,542,4237,1.0,0.11341284787612471
449,0.3,342,2114,342,1772,1.0,0.16177861873226113
450,0.1,1098,10519,1098,9421,1.0,0.10438254586937921
450,0.2,542,4301,542,3759,1.0,0.12601720530109278
450,0.3,342,1918,342,1576,1.0,0.17831074035453598
451,0.1,1098,11986,1098,10888,1.0,0.09160687468713499
451,0.2,542,5111,542,4569,1.0,0.10604578360399139
451,0.3,342,2209,342,1867,1.0,0.15482118605703937
452,0.1,1098,9625,1098,8527,1.0,0.11407792207792208
452,0.2,542,3987,542,3445,1.0,0.1359418108853775
452,0.3,342,1737,342,1395,1.0,0.19689119170984457
453,0.1,1098,13065,1098,11967,1.0,0.08404133180252583
453,0.2,542,5635,542,5093,1.0,0.09618456078083407
453,0.3,342,2532,342,2190,1.0,0.13507109004739337
454,0.1,1098,9489,1098,8391,1.0,0.11571293076193487
454,0.2,542,4345,542,3803,1.0,0.12474108170310702
454,0.3,342,2088,342,1746,1.0,0.16379310344827586
455,0.1,1098,12369,1098,11271,1.0,0.08877031287897162
455,0.2,542,5176,542,4634,1.0,0.10471406491499227
455,0.3,342,2072,342,1730,1.0,0.16505791505791506
456,0.1,1098,10282,1098,9184,1.0,0.10678856253647151
456,0.2,542,4333,542,3791,1.0,0.1250865451188553
456,0.3,342,1921,342,1579,1.0,0.1780322748568454
457,0.1,1098,13629,1098,12531,1.0,0.08056350429231786
457,0.2,542,6189,542,5647,1.0,0.08757472935853934
457,0.3,342,2609,342,2267,1.0,0.1310847067842085
458,0.1,1098,11035,1098,9937,1.0,0.09950158586316267
458,0.2,542,4576,542,4034,1.0,0.11844405594405595
458,0.3,342,2021,342,1679,1.0,0.16922315685304304
459,0.1,1098,11048,1098,9950,1.0,0.09938450398262129
459,0.2,542,4602,542,4060,1.0,0.11777488048674489
459,0.3,342,2021,342,1679,1.0,0.16922315685304304
460,0.1,1098,11040,1098,9942,1.0,0.09945652173913043
460,0.2,542,5261,542,4719,1.0,0.1030222391180384
460,0.3,342,2495,342,2153,1.0,0.13707414829659317
461,0.1,1098,8638,1098,7540,1.0,0.1271127575827738
461,0.2,542,3976,542,3434,1.0,0.136317907444668
461,0.3,342,1955,342,1613,1.0,0.17493606138107418
462,0.1,1098,12876,1098,11778,1.0,0.08527493010251631
462,0.2,542,5218,542,4676,1.0,0.10387121502491375
462,0.3,342,2007,342,1665,1.0,0.17040358744394618
463,0.1,1098,12340,1098,11242,1.0,0.08897893030794166
463,0.2,542,5011,542,4469,1.0,0.10816204350429057
463,0.3,342,2114,342,1772,1.0,0.16177861873226113
464,0.1,1098,10685,1098,9587,1.0,0.1027608797379504
464,0.2,542,4959,542,4417,1.0,0.10929622907844323
464,0.3,342,2050,342,1708,1.0,0.16682926829268294
465,0.1,1098,10361,1098,9263,1.0,0.1059743268024322
465,0.2,542,4505,542,3963,1.0,0.12031076581576026
465,0.3,342,1888,342,1546,1.0,0.18114406779661016
466,0.1,1098,11272,1098,10174,1.0,0.09740951029098652
