bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
39,0.2,542,520,520,0,0.959409594095941,0.959409594095941
39,0.3,342,320,320,0,0.935672514619883,0.935672514619883
40,0.1,1098,1045,1045,0,0.9517304189435337,0.9517304189435337
40,0.2,542,492,492,0,0.9077490774907749,0.9077490774907749
40,0.3,342,292,292,0,0.8538011695906432,0.8538011695906432
41,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
41,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
41,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
42,0.1,1098,1066,1066,0,0.970856102003643,0.970856102003643
42,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
42,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
43,0.1,1098,1066,1066,0,0.970856102003643,0.970856102003643
43,0.2,542,534,534,0,0.985239852398524,0.985239852398524
43,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
44,0.1,1098,1030,1030,0,0.9380692167577414,0.9380692167577414
44,0.2,542,539,539,0,0.9944649446494465,0.9944649446494465
44,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
45,0.1,1098,1065,1065,0,0.9699453551912568,0.9699453551912568
45,0.2,542,506,506,0,0.933579335793358,0.933579335793358
45,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
46,0.1,1098,1050,1050,0,0.9562841530054644,0.9562841530054644
46,0.2,542,530,530,0,0.977859778597786,0.977859778597786
46,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
47,0.1,1098,1054,1054,0,0.9599271402550091,0.9599271402550091
47,0.2,542,539,539,0,0.9944649446494465,0.9944649446494465
47,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
48,0.1,1098,1059,1059,0,0.9644808743169399,0.9644808743169399
48,0.2,542,480,480,0,0.8856088560885609,0.8856088560885609
48,0.3,342,300,300,0,0.8771929824561403,0.8771929824561403
49,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
49,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
49,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
50,0.1,1098,973,973,0,0.8861566484517304,0.8861566484517304
50,0.2,542,495,495,0,0.9132841328413284,0.9132841328413284
50,0.3,342,282,282,0,0.8245614035087719,0.8245614035087719
51,0.1,1098,967,967,0,0.8806921675774135,0.8806921675774135
51,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
51,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
52,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
52,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
52,0.3,342,327,327,0,0.956140350877193,0.956140350877193
53,0.1,1098,1020,1020,0,0.9289617486338798,0.9289617486338798
53,0.2,542,530,530,0,0.977859778597786,0.977859778597786
53,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
54,0.1,1098,1014,1014,0,0.9234972677595629,0.9234972677595629
54,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
54,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
55,0.1,1098,921,921,0,0.8387978142076503,0.8387978142076503
55,0.2,542,532,532,0,0.981549815498155,0.981549815498155
55,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
56,0.1,1098,1035,1035,0,0.9426229508196722,0.9426229508196722
56,0.2,542,496,496,0,0.915129151291513,0.915129151291513
56,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
57,0.1,1098,1024,1024,0,0.9326047358834244,0.9326047358834244
57,0.2,542,479,479,0,0.8837638376383764,0.8837638376383764
57,0.3,342,295,295,0,0.8625730994152047,0.8625730994152047
58,0.1,1098,1065,1065,0,0.9699453551912568,0.9699453551912568
58,0.2,542,524,524,0,0.966789667896679,0.966789667896679
58,0.3,342,331,331,0,0.9678362573099415,0.9678362573099415
59,0.1,1098,1064,1064,0,0.9690346083788707,0.9690346083788707
59,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
59,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
60,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
60,0.2,542,532,532,0,0.981549815498155,0.981549815498155
60,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
61,0.1,1098,950,950,0,0.8652094717668488,0.8652094717668488
61,0.2,542,496,496,0,0.915129151291513,0.915129151291513
61,0.3,342,305,305,0,0.8918128654970761,0.8918128654970761
62,0.1,1098,1069,1069,0,0.9735883424408015,0.9735883424408015
62,0.2,542,532,532,0,0.981549815498155,0.981549815498155
62,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
63,0.1,1098,995,995,0,0.9061930783242259,0.9061930783242259
63,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
63,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
64,0.1,1098,1047,1047,0,0.953551912568306,0.953551912568306
64,0.2,542,506,506,0,0.933579335793358,0.933579335793358
64,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
65,0.1,1098,1020,1020,0,0.9289617486338798,0.9289617486338798
65,0.2,542,508,508,0,0.9372693726937269,0.9372693726937269
65,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
66,0.1,1098,982,982,0,0.8943533697632058,0.8943533697632058
66,0.2,542,498,498,0,0.9188191881918819,0.9188191881918819
66,0.3,342,307,307,0,0.8976608187134503,0.8976608187134503
67,0.1,1098,958,958,0,0.8724954462659381,0.8724954462659381
67,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
67,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
68,0.1,1098,952,952,0,0.8670309653916212,0.8670309653916212
68,0.2,542,495,495,0,0.9132841328413284,0.9132841328413284
68,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
69,0.1,1098,970,970,0,0.8834244080145719,0.8834244080145719
69,0.2,542,497,497,0,0.9169741697416974,0.9169741697416974
69,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
70,0.1,1098,1033,1033,0,0.9408014571948998,0.9408014571948998
70,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
70,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
71,0.1,1098,1050,1050,0,0.9562841530054644,0.9562841530054644
71,0.2,542,506,506,0,0.933579335793358,0.933579335793358
71,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
72,0.1,1098,1023,1023,0,0.9316939890710383,0.9316939890710383
72,0.2,542,480,480,0,0.8856088560885609,0.8856088560885609
72,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
73,0.1,1098,1032,1032,0,0.9398907103825137,0.9398907103825137
73,0.2,542,530,530,0,0.977859778597786,0.977859778597786
73,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
74,0.1,1098,920,920,0,0.8378870673952641,0.8378870673952641
74,0.2,542,496,496,0,0.915129151291513,0.915129151291513
74,0.3,342,303,303,0,0.8859649122807017,0.8859649122807017
75,0.1,1098,986,986,0,0.8979963570127505,0.8979963570127505
75,0.2,542,495,495,0,0.9132841328413284,0.9132841328413284
75,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
76,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
76,0.2,542,501,501,0,0.9243542435424354,0.9243542435424354
76,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
77,0.1,1098,1057,1057,0,0.9626593806921676,0.9626593806921676
77,0.2,542,540,540,0,0.996309963099631,0.996309963099631
77,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
78,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
78,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
78,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
79,0.1,1098,1005,1005,0,0.9153005464480874,0.9153005464480874
79,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
79,0.3,342,331,331,0,0.9678362573099415,0.9678362573099415
80,0.1,1098,1062,1062,0,0.9672131147540983,0.9672131147540983
80,0.2,542,493,493,0,0.9095940959409594,0.9095940959409594
80,0.3,342,294,294,0,0.8596491228070176,0.8596491228070176
81,0.1,1098,1013,1013,0,0.9225865209471766,0.9225865209471766
81,0.2,542,514,514,0,0.948339483394834,0.948339483394834
81,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
82,0.1,1098,1040,1040,0,0.9471766848816029,0.9471766848816029
82,0.2,542,542,542,0,1.0,1.0
82,0.3,342,331,331,0,0.9678362573099415,0.9678362573099415
83,0.1,1098,949,949,0,0.8642987249544627,0.8642987249544627
83,0.2,542,510,510,0,0.940959409594096,0.940959409594096
83,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
84,0.1,1098,971,971,0,0.8843351548269581,0.8843351548269581
84,0.2,542,498,498,0,0.9188191881918819,0.9188191881918819
84,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
85,0.1,1098,1004,1004,0,0.9143897996357013,0.9143897996357013
85,0.2,542,532,532,0,0.981549815498155,0.981549815498155
85,0.3,342,334,334,0,0.9766081871345029,0.9766081871345029
86,0.1,1098,1010,1010,0,0.9198542805100182,0.9198542805100182
86,0.2,542,491,491,0,0.9059040590405905,0.9059040590405905
86,0.3,342,299,299,0,0.8742690058479532,0.8742690058479532
87,0.1,1098,1023,1023,0,0.9316939890710383,0.9316939890710383
87,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
87,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
88,0.1,1098,1077,1077,0,0.9808743169398907,0.9808743169398907
88,0.2,542,531,531,0,0.9797047970479705,0.9797047970479705
88,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
89,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
89,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
89,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
90,0.1,1098,888,888,0,0.8087431693989071,0.8087431693989071
90,0.2,542,484,484,0,0.8929889298892989,0.8929889298892989
90,0.3,342,295,295,0,0.8625730994152047,0.8625730994152047
91,0.1,1098,1006,1006,0,0.9162112932604736,0.9162112932604736
91,0.2,542,508,508,0,0.9372693726937269,0.9372693726937269
91,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
92,0.1,1098,930,930,0,0.8469945355191257,0.8469945355191257
92,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
92,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
93,0.1,1098,1036,1036,0,0.9435336976320583,0.9435336976320583
93,0.2,542,524,524,0,0.966789667896679,0.966789667896679
93,0.3,342,305,305,0,0.8918128654970761,0.8918128654970761
94,0.1,1098,1032,1032,0,0.9398907103825137,0.9398907103825137
94,0.2,542,540,540,0,0.996309963099631,0.996309963099631
94,0.3,342,327,327,0,0.956140350877193,0.956140350877193
95,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
95,0.2,542,518,518,0,0.955719557195572,0.955719557195572
95,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
96,0.1,1098,976,976,0,0.8888888888888888,0.8888888888888888
96,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
96,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
97,0.1,1098,1038,1038,0,0.9453551912568307,0.9453551912568307
97,0.2,542,518,518,0,0.955719557195572,0.955719557195572
97,0.3,342,307,307,0,0.8976608187134503,0.8976608187134503
98,0.1,1098,1015,1015,0,0.924408014571949,0.924408014571949
98,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
98,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
99,0.1,1098,1070,1070,0,0.9744990892531876,0.9744990892531876
99,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
99,0.3,342,338,338,0,0.9883040935672515,0.9883040935672515
100,0.1,1098,1051,1051,0,0.9571948998178507,0.9571948998178507
100,0.2,542,528,528,0,0.974169741697417,0.974169741697417
100,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
101,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
101,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
101,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
102,0.1,1098,924,924,0,0.8415300546448088,0.8415300546448088
102,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
102,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
103,0.1,1098,1034,1034,0,0.941712204007286,0.941712204007286
103,0.2,542,492,492,0,0.9077490774907749,0.9077490774907749
103,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
104,0.1,1098,1058,1058,0,0.9635701275045537,0.9635701275045537
104,0.2,542,533,533,0,0.9833948339483395,0.9833948339483395
104,0.3,342,327,327,0,0.956140350877193,0.956140350877193
105,0.1,1098,1065,1065,0,0.9699453551912568,0.9699453551912568
105,0.2,542,537,537,0,0.9907749077490775,0.9907749077490775
105,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
106,0.1,1098,959,959,0,0.8734061930783242,0.8734061930783242
106,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
106,0.3,342,299,299,0,0.8742690058479532,0.8742690058479532
107,0.1,1098,1024,1024,0,0.9326047358834244,0.9326047358834244
107,0.2,542,518,518,0,0.955719557195572,0.955719557195572
107,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
108,0.1,1098,986,986,0,0.8979963570127505,0.8979963570127505
108,0.2,542,502,502,0,0.9261992619926199,0.9261992619926199
108,0.3,342,304,304,0,0.8888888888888888,0.8888888888888888
109,0.1,1098,1059,1059,0,0.9644808743169399,0.9644808743169399
109,0.2,542,529,529,0,0.9760147601476015,0.9760147601476015
109,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
110,0.1,1098,995,995,0,0.9061930783242259,0.9061930783242259
110,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
110,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
111,0.1,1098,1019,1019,0,0.9280510018214936,0.9280510018214936
111,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
111,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
112,0.1,1098,1037,1037,0,0.9444444444444444,0.9444444444444444
112,0.2,542,538,538,0,0.992619926199262,0.992619926199262
112,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
113,0.1,1098,991,991,0,0.9025500910746812,0.9025500910746812
113,0.2,542,506,506,0,0.933579335793358,0.933579335793358
113,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
114,0.1,1098,1030,1030,0,0.9380692167577414,0.9380692167577414
114,0.2,542,528,528,0,0.974169741697417,0.974169741697417
114,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
115,0.1,1098,1013,1013,0,0.9225865209471766,0.9225865209471766
115,0.2,542,511,511,0,0.9428044280442804,0.9428044280442804
115,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
116,0.1,1098,956,956,0,0.8706739526411658,0.8706739526411658
116,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
116,0.3,342,320,320,0,0.935672514619883,0.935672514619883
117,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
117,0.2,542,533,533,0,0.9833948339483395,0.9833948339483395
117,0.3,342,335,335,0,0.97953216374269,0.97953216374269
118,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
118,0.2,542,528,528,0,0.974169741697417,0.974169741697417
118,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
119,0.1,1098,960,960,0,0.8743169398907104,0.8743169398907104
119,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
119,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
120,0.1,1098,1001,1001,0,0.9116575591985429,0.9116575591985429
120,0.2,542,524,524,0,0.966789667896679,0.966789667896679
120,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
121,0.1,1098,973,973,0,0.8861566484517304,0.8861566484517304
121,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
121,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
122,0.1,1098,1034,1034,0,0.941712204007286,0.941712204007286
122,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
122,0.3,342,302,302,0,0.8830409356725146,0.8830409356725146
123,0.1,1098,1087,1087,0,0.9899817850637522,0.9899817850637522
123,0.2,542,535,535,0,0.9870848708487084,0.9870848708487084
123,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
124,0.1,1098,1018,1018,0,0.9271402550091075,0.9271402550091075
124,0.2,542,493,493,0,0.9095940959409594,0.9095940959409594
124,0.3,342,299,299,0,0.8742690058479532,0.8742690058479532
125,0.1,1098,986,986,0,0.8979963570127505,0.8979963570127505
125,0.2,542,511,511,0,0.9428044280442804,0.9428044280442804
125,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
126,0.1,1098,1062,1062,0,0.9672131147540983,0.9672131147540983
126,0.2,542,535,535,0,0.9870848708487084,0.9870848708487084
126,0.3,342,333,333,0,0.9736842105263158,0.9736842105263158
127,0.1,1098,1024,1024,0,0.9326047358834244,0.9326047358834244
127,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
127,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
128,0.1,1098,1040,1040,0,0.9471766848816029,0.9471766848816029
128,0.2,542,532,532,0,0.981549815498155,0.981549815498155
128,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
129,0.1,1098,985,985,0,0.8970856102003643,0.8970856102003643
129,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
129,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
130,0.1,1098,979,979,0,0.8916211293260473,0.8916211293260473
130,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
130,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
131,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
131,0.2,542,520,520,0,0.959409594095941,0.959409594095941
131,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
132,0.1,1098,1075,1075,0,0.9790528233151184,0.9790528233151184
132,0.2,542,532,532,0,0.981549815498155,0.981549815498155
132,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
133,0.1,1098,984,984,0,0.8961748633879781,0.8961748633879781
133,0.2,542,506,506,0,0.933579335793358,0.933579335793358
133,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
134,0.1,1098,1032,1032,0,0.9398907103825137,0.9398907103825137
134,0.2,542,542,542,0,1.0,1.0
134,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
135,0.1,1098,997,997,0,0.9080145719489982,0.9080145719489982
135,0.2,542,500,500,0,0.922509225092251,0.922509225092251
135,0.3,342,307,307,0,0.8976608187134503,0.8976608187134503
136,0.1,1098,1059,1059,0,0.9644808743169399,0.9644808743169399
136,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
136,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
137,0.1,1098,1055,1055,0,0.9608378870673953,0.9608378870673953
137,0.2,542,500,500,0,0.922509225092251,0.922509225092251
137,0.3,342,302,302,0,0.8830409356725146,0.8830409356725146
138,0.1,1098,1004,1004,0,0.9143897996357013,0.9143897996357013
138,0.2,542,496,496,0,0.915129151291513,0.915129151291513
138,0.3,342,303,303,0,0.8859649122807017,0.8859649122807017
139,0.1,1098,1064,1064,0,0.9690346083788707,0.9690346083788707
139,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
139,0.3,342,320,320,0,0.935672514619883,0.935672514619883
140,0.1,1098,1025,1025,0,0.9335154826958105,0.9335154826958105
140,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
140,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
141,0.1,1098,1019,1019,0,0.9280510018214936,0.9280510018214936
141,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
141,0.3,342,320,320,0,0.935672514619883,0.935672514619883
142,0.1,1098,876,876,0,0.7978142076502732,0.7978142076502732
142,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
142,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
143,0.1,1098,987,987,0,0.8989071038251366,0.8989071038251366
143,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
143,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
144,0.1,1098,1011,1011,0,0.9207650273224044,0.9207650273224044
144,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
144,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
145,0.1,1098,991,991,0,0.9025500910746812,0.9025500910746812
145,0.2,542,500,500,0,0.922509225092251,0.922509225092251
145,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
146,0.1,1098,1035,1035,0,0.9426229508196722,0.9426229508196722
146,0.2,542,530,530,0,0.977859778597786,0.977859778597786
146,0.3,342,334,334,0,0.9766081871345029,0.9766081871345029
147,0.1,1098,1025,1025,0,0.9335154826958105,0.9335154826958105
147,0.2,542,535,535,0,0.9870848708487084,0.9870848708487084
147,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
148,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
148,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
148,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
149,0.1,1098,1040,1040,0,0.9471766848816029,0.9471766848816029
149,0.2,542,538,538,0,0.992619926199262,0.992619926199262
149,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
150,0.1,1098,993,993,0,0.9043715846994536,0.9043715846994536
150,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
150,0.3,342,331,331,0,0.9678362573099415,0.9678362573099415
151,0.1,1098,965,965,0,0.8788706739526412,0.8788706739526412
151,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
151,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
152,0.1,1098,1048,1048,0,0.9544626593806922,0.9544626593806922
152,0.2,542,528,528,0,0.974169741697417,0.974169741697417
152,0.3,342,337,337,0,0.9853801169590644,0.9853801169590644
153,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
153,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
153,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
154,0.1,1098,1013,1013,0,0.9225865209471766,0.9225865209471766
154,0.2,542,496,496,0,0.915129151291513,0.915129151291513
154,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
155,0.1,1098,943,943,0,0.8588342440801457,0.8588342440801457
155,0.2,542,484,484,0,0.8929889298892989,0.8929889298892989
155,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
156,0.1,1098,989,989,0,0.900728597449909,0.900728597449909
156,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
156,0.3,342,305,305,0,0.8918128654970761,0.8918128654970761
157,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
157,0.2,542,477,477,0,0.8800738007380073,0.8800738007380073
157,0.3,342,298,298,0,0.8713450292397661,0.8713450292397661
158,0.1,1098,1003,1003,0,0.9134790528233151,0.9134790528233151
158,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
158,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
159,0.1,1098,1022,1022,0,0.930783242258652,0.930783242258652
159,0.2,542,496,496,0,0.915129151291513,0.915129151291513
159,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
160,0.1,1098,914,914,0,0.8324225865209471,0.8324225865209471
160,0.2,542,483,483,0,0.8911439114391144,0.8911439114391144
160,0.3,342,295,295,0,0.8625730994152047,0.8625730994152047
161,0.1,1098,1015,1015,0,0.924408014571949,0.924408014571949
161,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
161,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
162,0.1,1098,1011,1011,0,0.9207650273224044,0.9207650273224044
162,0.2,542,497,497,0,0.9169741697416974,0.9169741697416974
162,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
163,0.1,1098,980,980,0,0.8925318761384335,0.8925318761384335
163,0.2,542,491,491,0,0.9059040590405905,0.9059040590405905
163,0.3,342,299,299,0,0.8742690058479532,0.8742690058479532
164,0.1,1098,1043,1043,0,0.9499089253187614,0.9499089253187614
164,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
164,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
165,0.1,1098,1009,1009,0,0.918943533697632,0.918943533697632
165,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
165,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
166,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
166,0.2,542,496,496,0,0.915129151291513,0.915129151291513
166,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
167,0.1,1098,1015,1015,0,0.924408014571949,0.924408014571949
167,0.2,542,460,460,0,0.8487084870848709,0.8487084870848709
167,0.3,342,297,297,0,0.868421052631579,0.868421052631579
168,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
168,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
168,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
169,0.1,1098,1040,1040,0,0.9471766848816029,0.9471766848816029
169,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
169,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
170,0.1,1098,1060,1060,0,0.9653916211293261,0.9653916211293261
170,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
170,0.3,342,336,336,0,0.9824561403508771,0.9824561403508771
171,0.1,1098,926,926,0,0.843351548269581,0.843351548269581
171,0.2,542,495,495,0,0.9132841328413284,0.9132841328413284
171,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
172,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
172,0.2,542,504,504,0,0.9298892988929889,0.9298892988929889
172,0.3,342,302,302,0,0.8830409356725146,0.8830409356725146
173,0.1,1098,951,951,0,0.8661202185792349,0.8661202185792349
173,0.2,542,471,471,0,0.8690036900369004,0.8690036900369004
173,0.3,342,292,292,0,0.8538011695906432,0.8538011695906432
174,0.1,1098,953,953,0,0.8679417122040073,0.8679417122040073
174,0.2,542,486,486,0,0.8966789667896679,0.8966789667896679
174,0.3,342,296,296,0,0.8654970760233918,0.8654970760233918
175,0.1,1098,978,978,0,0.8907103825136612,0.8907103825136612
175,0.2,542,497,497,0,0.9169741697416974,0.9169741697416974
175,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
176,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
176,0.2,542,535,535,0,0.9870848708487084,0.9870848708487084
176,0.3,342,331,331,0,0.9678362573099415,0.9678362573099415
177,0.1,1098,1056,1056,0,0.9617486338797814,0.9617486338797814
177,0.2,542,529,529,0,0.9760147601476015,0.9760147601476015
177,0.3,342,304,304,0,0.8888888888888888,0.8888888888888888
178,0.1,1098,986,986,0,0.8979963570127505,0.8979963570127505
178,0.2,542,488,488,0,0.9003690036900369,0.9003690036900369
178,0.3,342,297,297,0,0.868421052631579,0.868421052631579
179,0.1,1098,1007,1007,0,0.9171220400728597,0.9171220400728597
179,0.2,542,536,536,0,0.988929889298893,0.988929889298893
179,0.3,342,336,336,0,0.9824561403508771,0.9824561403508771
180,0.1,1098,1041,1041,0,0.9480874316939891,0.9480874316939891
180,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
180,0.3,342,335,335,0,0.97953216374269,0.97953216374269
181,0.1,1098,1070,1070,0,0.9744990892531876,0.9744990892531876
181,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
181,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
182,0.1,1098,969,969,0,0.8825136612021858,0.8825136612021858
182,0.2,542,470,470,0,0.8671586715867159,0.8671586715867159
