bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
57,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
58,0.1,1098,945,945,0,0.860655737704918,0.860655737704918
58,0.2,542,514,514,0,0.948339483394834,0.948339483394834
58,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
59,0.1,1098,1019,1019,0,0.9280510018214936,0.9280510018214936
59,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
59,0.3,342,304,304,0,0.8888888888888888,0.8888888888888888
60,0.1,1098,960,960,0,0.8743169398907104,0.8743169398907104
60,0.2,542,506,506,0,0.933579335793358,0.933579335793358
60,0.3,342,310,310,0,0.9064327485380117,0.9064327485380117
61,0.1,1098,928,928,0,0.8451730418943534,0.8451730418943534
61,0.2,542,496,496,0,0.915129151291513,0.915129151291513
61,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
62,0.1,1098,883,883,0,0.8041894353369763,0.8041894353369763
62,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
62,0.3,342,310,310,0,0.9064327485380117,0.9064327485380117
63,0.1,1098,987,987,0,0.8989071038251366,0.8989071038251366
63,0.2,542,504,504,0,0.9298892988929889,0.9298892988929889
63,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
64,0.1,1098,977,977,0,0.8897996357012751,0.8897996357012751
64,0.2,542,474,474,0,0.8745387453874539,0.8745387453874539
64,0.3,342,303,303,0,0.8859649122807017,0.8859649122807017
65,0.1,1098,987,987,0,0.8989071038251366,0.8989071038251366
65,0.2,542,510,510,0,0.940959409594096,0.940959409594096
65,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
66,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
66,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
66,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
67,0.1,1098,1008,1008,0,0.9180327868852459,0.9180327868852459
67,0.2,542,518,518,0,0.955719557195572,0.955719557195572
67,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
68,0.1,1098,1032,1032,0,0.9398907103825137,0.9398907103825137
68,0.2,542,524,524,0,0.966789667896679,0.966789667896679
68,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
69,0.1,1098,1050,1050,0,0.9562841530054644,0.9562841530054644
69,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
69,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
70,0.1,1098,977,977,0,0.8897996357012751,0.8897996357012751
70,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
70,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
71,0.1,1098,939,939,0,0.855191256830601,0.855191256830601
71,0.2,542,518,518,0,0.955719557195572,0.955719557195572
71,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
72,0.1,1098,1043,1043,0,0.9499089253187614,0.9499089253187614
72,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
72,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
73,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
73,0.2,542,514,514,0,0.948339483394834,0.948339483394834
73,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
74,0.1,1098,1027,1027,0,0.9353369763205829,0.9353369763205829
74,0.2,542,504,504,0,0.9298892988929889,0.9298892988929889
74,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
75,0.1,1098,1045,1045,0,0.9517304189435337,0.9517304189435337
75,0.2,542,483,483,0,0.8911439114391144,0.8911439114391144
75,0.3,342,294,294,0,0.8596491228070176,0.8596491228070176
76,0.1,1098,1056,1056,0,0.9617486338797814,0.9617486338797814
76,0.2,542,499,499,0,0.9206642066420664,0.9206642066420664
76,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
77,0.1,1098,948,948,0,0.8633879781420765,0.8633879781420765
77,0.2,542,493,493,0,0.9095940959409594,0.9095940959409594
77,0.3,342,304,304,0,0.8888888888888888,0.8888888888888888
78,0.1,1098,1063,1063,0,0.9681238615664846,0.9681238615664846
78,0.2,542,524,524,0,0.966789667896679,0.966789667896679
78,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
79,0.1,1098,1025,1025,0,0.9335154826958105,0.9335154826958105
79,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
79,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
80,0.1,1098,1044,1044,0,0.9508196721311475,0.9508196721311475
80,0.2,542,502,502,0,0.9261992619926199,0.9261992619926199
80,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
81,0.1,1098,1030,1030,0,0.9380692167577414,0.9380692167577414
81,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
81,0.3,342,337,337,0,0.9853801169590644,0.9853801169590644
82,0.1,1098,969,969,0,0.8825136612021858,0.8825136612021858
82,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
82,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
83,0.1,1098,946,946,0,0.8615664845173042,0.8615664845173042
83,0.2,542,533,533,0,0.9833948339483395,0.9833948339483395
83,0.3,342,338,338,0,0.9883040935672515,0.9883040935672515
84,0.1,1098,1003,1003,0,0.9134790528233151,0.9134790528233151
84,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
84,0.3,342,320,320,0,0.935672514619883,0.935672514619883
85,0.1,1098,1083,1083,0,0.9863387978142076,0.9863387978142076
85,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
85,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
86,0.1,1098,1051,1051,0,0.9571948998178507,0.9571948998178507
86,0.2,542,530,530,0,0.977859778597786,0.977859778597786
86,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
87,0.1,1098,1039,1039,0,0.9462659380692168,0.9462659380692168
87,0.2,542,488,488,0,0.9003690036900369,0.9003690036900369
87,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
88,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
88,0.2,542,533,533,0,0.9833948339483395,0.9833948339483395
88,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
89,0.1,1098,885,885,0,0.8060109289617486,0.8060109289617486
89,0.2,542,528,528,0,0.974169741697417,0.974169741697417
89,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
90,0.1,1098,1052,1052,0,0.9581056466302368,0.9581056466302368
90,0.2,542,529,529,0,0.9760147601476015,0.9760147601476015
90,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
91,0.1,1098,981,981,0,0.8934426229508197,0.8934426229508197
91,0.2,542,497,497,0,0.9169741697416974,0.9169741697416974
91,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
92,0.1,1098,930,930,0,0.8469945355191257,0.8469945355191257
92,0.2,542,532,532,0,0.981549815498155,0.981549815498155
92,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
93,0.1,1098,1028,1028,0,0.936247723132969,0.936247723132969
93,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
93,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
94,0.1,1098,989,989,0,0.900728597449909,0.900728597449909
94,0.2,542,465,465,0,0.8579335793357934,0.8579335793357934
94,0.3,342,279,279,0,0.8157894736842105,0.8157894736842105
95,0.1,1098,1034,1034,0,0.941712204007286,0.941712204007286
95,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
95,0.3,342,327,327,0,0.956140350877193,0.956140350877193
96,0.1,1098,977,977,0,0.8897996357012751,0.8897996357012751
96,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
96,0.3,342,307,307,0,0.8976608187134503,0.8976608187134503
97,0.1,1098,1022,1022,0,0.930783242258652,0.930783242258652
97,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
97,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
98,0.1,1098,1050,1050,0,0.9562841530054644,0.9562841530054644
98,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
98,0.3,342,322,322,0,0.9415204678362573,0.9415204678362573
99,0.1,1098,1013,1013,0,0.9225865209471766,0.9225865209471766
99,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
99,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
100,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
100,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
100,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
101,0.1,1098,1045,1045,0,0.9517304189435337,0.9517304189435337
101,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
101,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
102,0.1,1098,970,970,0,0.8834244080145719,0.8834244080145719
102,0.2,542,508,508,0,0.9372693726937269,0.9372693726937269
102,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
103,0.1,1098,1002,1002,0,0.912568306010929,0.912568306010929
103,0.2,542,506,506,0,0.933579335793358,0.933579335793358
103,0.3,342,307,307,0,0.8976608187134503,0.8976608187134503
104,0.1,1098,981,981,0,0.8934426229508197,0.8934426229508197
104,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
104,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
105,0.1,1098,967,967,0,0.8806921675774135,0.8806921675774135
105,0.2,542,479,479,0,0.8837638376383764,0.8837638376383764
105,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
106,0.1,1098,1049,1049,0,0.9553734061930783,0.9553734061930783
106,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
106,0.3,342,332,332,0,0.9707602339181286,0.9707602339181286
107,0.1,1098,1060,1060,0,0.9653916211293261,0.9653916211293261
107,0.2,542,542,542,0,1.0,1.0
107,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
108,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
108,0.2,542,501,501,0,0.9243542435424354,0.9243542435424354
108,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
109,0.1,1098,974,974,0,0.8870673952641166,0.8870673952641166
109,0.2,542,476,476,0,0.8782287822878229,0.8782287822878229
109,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
110,0.1,1098,990,990,0,0.9016393442622951,0.9016393442622951
110,0.2,542,520,520,0,0.959409594095941,0.959409594095941
110,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
111,0.1,1098,955,955,0,0.8697632058287796,0.8697632058287796
111,0.2,542,506,506,0,0.933579335793358,0.933579335793358
111,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
112,0.1,1098,961,961,0,0.8752276867030966,0.8752276867030966
112,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
112,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
113,0.1,1098,1043,1043,0,0.9499089253187614,0.9499089253187614
113,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
113,0.3,342,327,327,0,0.956140350877193,0.956140350877193
114,0.1,1098,963,963,0,0.8770491803278688,0.8770491803278688
114,0.2,542,530,530,0,0.977859778597786,0.977859778597786
114,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
115,0.1,1098,971,971,0,0.8843351548269581,0.8843351548269581
115,0.2,542,510,510,0,0.940959409594096,0.940959409594096
115,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
116,0.1,1098,1028,1028,0,0.936247723132969,0.936247723132969
116,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
116,0.3,342,334,334,0,0.9766081871345029,0.9766081871345029
117,0.1,1098,994,994,0,0.9052823315118397,0.9052823315118397
117,0.2,542,533,533,0,0.9833948339483395,0.9833948339483395
117,0.3,342,300,300,0,0.8771929824561403,0.8771929824561403
118,0.1,1098,990,990,0,0.9016393442622951,0.9016393442622951
118,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
118,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
119,0.1,1098,1056,1056,0,0.9617486338797814,0.9617486338797814
119,0.2,542,510,510,0,0.940959409594096,0.940959409594096
119,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
120,0.1,1098,996,996,0,0.907103825136612,0.907103825136612
120,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
120,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
121,0.1,1098,983,983,0,0.895264116575592,0.895264116575592
121,0.2,542,514,514,0,0.948339483394834,0.948339483394834
121,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
122,0.1,1098,967,967,0,0.8806921675774135,0.8806921675774135
122,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
122,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
123,0.1,1098,918,918,0,0.8360655737704918,0.8360655737704918
123,0.2,542,520,520,0,0.959409594095941,0.959409594095941
123,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
124,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
124,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
124,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
125,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
125,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
125,0.3,342,336,336,0,0.9824561403508771,0.9824561403508771
126,0.1,1098,984,984,0,0.8961748633879781,0.8961748633879781
126,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
126,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
127,0.1,1098,973,973,0,0.8861566484517304,0.8861566484517304
127,0.2,542,514,514,0,0.948339483394834,0.948339483394834
127,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
128,0.1,1098,1042,1042,0,0.9489981785063752,0.9489981785063752
128,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
128,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
129,0.1,1098,980,980,0,0.8925318761384335,0.8925318761384335
129,0.2,542,495,495,0,0.9132841328413284,0.9132841328413284
129,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
130,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
130,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
130,0.3,342,327,327,0,0.956140350877193,0.956140350877193
131,0.1,1098,1053,1053,0,0.9590163934426229,0.9590163934426229
131,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
131,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
132,0.1,1098,1013,1013,0,0.9225865209471766,0.9225865209471766
132,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
132,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
133,0.1,1098,1069,1069,0,0.9735883424408015,0.9735883424408015
133,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
133,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
134,0.1,1098,1014,1014,0,0.9234972677595629,0.9234972677595629
134,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
134,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
135,0.1,1098,1000,1000,0,0.9107468123861566,0.9107468123861566
135,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
135,0.3,342,333,333,0,0.9736842105263158,0.9736842105263158
136,0.1,1098,1092,1092,0,0.994535519125683,0.994535519125683
136,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
136,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
137,0.1,1098,1042,1042,0,0.9489981785063752,0.9489981785063752
137,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
137,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
138,0.1,1098,976,976,0,0.8888888888888888,0.8888888888888888
138,0.2,542,531,531,0,0.9797047970479705,0.9797047970479705
138,0.3,342,338,338,0,0.9883040935672515,0.9883040935672515
139,0.1,1098,1085,1085,0,0.98816029143898,0.98816029143898
139,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
139,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
140,0.1,1098,1054,1054,0,0.9599271402550091,0.9599271402550091
140,0.2,542,532,532,0,0.981549815498155,0.981549815498155
140,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
141,0.1,1098,1045,1045,0,0.9517304189435337,0.9517304189435337
141,0.2,542,489,489,0,0.9022140221402214,0.9022140221402214
141,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
142,0.1,1098,969,969,0,0.8825136612021858,0.8825136612021858
142,0.2,542,501,501,0,0.9243542435424354,0.9243542435424354
142,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
143,0.1,1098,993,993,0,0.9043715846994536,0.9043715846994536
143,0.2,542,497,497,0,0.9169741697416974,0.9169741697416974
143,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
144,0.1,1098,1052,1052,0,0.9581056466302368,0.9581056466302368
144,0.2,542,536,536,0,0.988929889298893,0.988929889298893
144,0.3,342,338,338,0,0.9883040935672515,0.9883040935672515
145,0.1,1098,1019,1019,0,0.9280510018214936,0.9280510018214936
145,0.2,542,532,532,0,0.981549815498155,0.981549815498155
145,0.3,342,333,333,0,0.9736842105263158,0.9736842105263158
146,0.1,1098,1058,1058,0,0.9635701275045537,0.9635701275045537
146,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
146,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
147,0.1,1098,990,990,0,0.9016393442622951,0.9016393442622951
147,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
147,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
148,0.1,1098,1027,1027,0,0.9353369763205829,0.9353369763205829
148,0.2,542,481,481,0,0.8874538745387454,0.8874538745387454
148,0.3,342,297,297,0,0.868421052631579,0.868421052631579
149,0.1,1098,982,982,0,0.8943533697632058,0.8943533697632058
149,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
149,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
150,0.1,1098,973,973,0,0.8861566484517304,0.8861566484517304
150,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
150,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
151,0.1,1098,1080,1080,0,0.9836065573770492,0.9836065573770492
151,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
151,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
152,0.1,1098,1048,1048,0,0.9544626593806922,0.9544626593806922
152,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
152,0.3,342,302,302,0,0.8830409356725146,0.8830409356725146
153,0.1,1098,1051,1051,0,0.9571948998178507,0.9571948998178507
153,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
153,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
154,0.1,1098,1025,1025,0,0.9335154826958105,0.9335154826958105
154,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
154,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
155,0.1,1098,1028,1028,0,0.936247723132969,0.936247723132969
155,0.2,542,508,508,0,0.9372693726937269,0.9372693726937269
155,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
156,0.1,1098,1006,1006,0,0.9162112932604736,0.9162112932604736
156,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
156,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
157,0.1,1098,961,961,0,0.8752276867030966,0.8752276867030966
157,0.2,542,514,514,0,0.948339483394834,0.948339483394834
157,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
158,0.1,1098,920,920,0,0.8378870673952641,0.8378870673952641
158,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
158,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
159,0.1,1098,1020,1020,0,0.9289617486338798,0.9289617486338798
159,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
159,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
160,0.1,1098,994,994,0,0.9052823315118397,0.9052823315118397
160,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
160,0.3,342,320,320,0,0.935672514619883,0.935672514619883
161,0.1,1098,992,992,0,0.9034608378870674,0.9034608378870674
161,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
161,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
162,0.1,1098,1003,1003,0,0.9134790528233151,0.9134790528233151
162,0.2,542,518,518,0,0.955719557195572,0.955719557195572
162,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
163,0.1,1098,959,959,0,0.8734061930783242,0.8734061930783242
163,0.2,542,511,511,0,0.9428044280442804,0.9428044280442804
163,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
164,0.1,1098,936,936,0,0.8524590163934426,0.8524590163934426
164,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
164,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
165,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
165,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
165,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
166,0.1,1098,1060,1060,0,0.9653916211293261,0.9653916211293261
166,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
166,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
167,0.1,1098,986,986,0,0.8979963570127505,0.8979963570127505
167,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
167,0.3,342,308,308,0,0.9005847953216374,0.9005847953216374
168,0.1,1098,1063,1063,0,0.9681238615664846,0.9681238615664846
168,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
168,0.3,342,320,320,0,0.935672514619883,0.935672514619883
169,0.1,1098,1024,1024,0,0.9326047358834244,0.9326047358834244
169,0.2,542,510,510,0,0.940959409594096,0.940959409594096
169,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
170,0.1,1098,1037,1037,0,0.9444444444444444,0.9444444444444444
170,0.2,542,532,532,0,0.981549815498155,0.981549815498155
170,0.3,342,336,336,0,0.9824561403508771,0.9824561403508771
171,0.1,1098,1014,1014,0,0.9234972677595629,0.9234972677595629
171,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
171,0.3,342,336,336,0,0.9824561403508771,0.9824561403508771
172,0.1,1098,1008,1008,0,0.9180327868852459,0.9180327868852459
172,0.2,542,506,506,0,0.933579335793358,0.933579335793358
172,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
173,0.1,1098,1056,1056,0,0.9617486338797814,0.9617486338797814
173,0.2,542,540,540,0,0.996309963099631,0.996309963099631
173,0.3,342,340,340,0,0.9941520467836257,0.9941520467836257
174,0.1,1098,992,992,0,0.9034608378870674,0.9034608378870674
174,0.2,542,542,542,0,1.0,1.0
174,0.3,342,334,334,0,0.9766081871345029,0.9766081871345029
175,0.1,1098,1010,1010,0,0.9198542805100182,0.9198542805100182
175,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
175,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
176,0.1,1098,985,985,0,0.8970856102003643,0.8970856102003643
176,0.2,542,510,510,0,0.940959409594096,0.940959409594096
176,0.3,342,300,300,0,0.8771929824561403,0.8771929824561403
177,0.1,1098,1028,1028,0,0.936247723132969,0.936247723132969
177,0.2,542,511,511,0,0.9428044280442804,0.9428044280442804
177,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
178,0.1,1098,977,977,0,0.8897996357012751,0.8897996357012751
178,0.2,542,477,477,0,0.8800738007380073,0.8800738007380073
178,0.3,342,294,294,0,0.8596491228070176,0.8596491228070176
179,0.1,1098,994,994,0,0.9052823315118397,0.9052823315118397
179,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
179,0.3,342,307,307,0,0.8976608187134503,0.8976608187134503
180,0.1,1098,935,935,0,0.8515482695810564,0.8515482695810564
180,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
180,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
181,0.1,1098,1060,1060,0,0.9653916211293261,0.9653916211293261
181,0.2,542,520,520,0,0.959409594095941,0.959409594095941
181,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
182,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
182,0.2,542,496,496,0,0.915129151291513,0.915129151291513
182,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
183,0.1,1098,1000,1000,0,0.9107468123861566,0.9107468123861566
183,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
183,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
184,0.1,1098,985,985,0,0.8970856102003643,0.8970856102003643
184,0.2,542,514,514,0,0.948339483394834,0.948339483394834
184,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
185,0.1,1098,998,998,0,0.9089253187613844,0.9089253187613844
185,0.2,542,520,520,0,0.959409594095941,0.959409594095941
185,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
186,0.1,1098,984,984,0,0.8961748633879781,0.8961748633879781
186,0.2,542,514,514,0,0.948339483394834,0.948339483394834
186,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
187,0.1,1098,926,926,0,0.843351548269581,0.843351548269581
187,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
187,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
188,0.1,1098,989,989,0,0.900728597449909,0.900728597449909
188,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
188,0.3,342,325,325,0,0.9502923976608187,0.9502923976608187
189,0.1,1098,981,981,0,0.8934426229508197,0.8934426229508197
189,0.2,542,522,522,0,0.9630996309963099,0.9630996309963099
189,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
190,0.1,1098,1009,1009,0,0.918943533697632,0.918943533697632
190,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
190,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
191,0.1,1098,993,993,0,0.9043715846994536,0.9043715846994536
191,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
191,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
192,0.1,1098,1035,1035,0,0.9426229508196722,0.9426229508196722
192,0.2,542,508,508,0,0.9372693726937269,0.9372693726937269
192,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
193,0.1,1098,1011,1011,0,0.9207650273224044,0.9207650273224044
193,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
193,0.3,342,334,334,0,0.9766081871345029,0.9766081871345029
194,0.1,1098,1077,1077,0,0.9808743169398907,0.9808743169398907
194,0.2,542,530,530,0,0.977859778597786,0.977859778597786
194,0.3,342,329,329,0,0.9619883040935673,0.9619883040935673
195,0.1,1098,995,995,0,0.9061930783242259,0.9061930783242259
195,0.2,542,508,508,0,0.9372693726937269,0.9372693726937269
195,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
196,0.1,1098,1077,1077,0,0.9808743169398907,0.9808743169398907
196,0.2,542,524,524,0,0.966789667896679,0.966789667896679
196,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
197,0.1,1098,990,990,0,0.9016393442622951,0.9016393442622951
197,0.2,542,537,537,0,0.9907749077490775,0.9907749077490775
197,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
198,0.1,1098,1021,1021,0,0.9298724954462659,0.9298724954462659
198,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
198,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
199,0.1,1098,1013,1013,0,0.9225865209471766,0.9225865209471766
199,0.2,542,529,529,0,0.9760147601476015,0.9760147601476015
199,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
200,0.1,1098,1010,1010,0,0.9198542805100182,0.9198542805100182
200,0.2,542,526,526,0,0.9704797047970479,0.9704797047970479
200,0.3,342,310,310,0,0.9064327485380117,0.9064327485380117
